season,team,conference,statName,statValue
2025,South Florida,American Athletic,netPassingYards,3583
2025,South Florida,American Athletic,netPassingYardsOpponent,3146
2025,South Florida,American Athletic,passAttempts,405
2025,South Florida,American Athletic,passAttemptsOpponent,481
2025,South Florida,American Athletic,passCompletions,269
2025,South Florida,American Athletic,passCompletionsOpponent,295
2025,South Florida,American Athletic,passesIntercepted,14
2025,South Florida,American Athletic,passesInterceptedOpponent,11
2025,South Florida,American Athletic,passingTDs,33
2025,South Florida,American Athletic,passingTDsOpponent,15
2025,South Florida,American Athletic,penalties,86
2025,South Florida,American Athletic,penaltiesOpponent,111
2025,South Florida,American Athletic,penaltyYards,793
2025,South Florida,American Athletic,penaltyYardsOpponent,917
2025,South Florida,American Athletic,possessionTime,19816
2025,South Florida,American Athletic,possessionTimeOpponent,26984
2025,South Florida,American Athletic,puntReturns,24
2025,South Florida,American Athletic,puntReturnsOpponent,8
2025,South Florida,American Athletic,puntReturnTDs,1
2025,South Florida,American Athletic,puntReturnTDsOpponent,0
2025,South Florida,American Athletic,puntReturnYards,225
2025,South Florida,American Athletic,puntReturnYardsOpponent,173
2025,South Florida,American Athletic,rushingAttempts,504
2025,South Florida,American Athletic,rushingAttemptsOpponent,500
2025,South Florida,American Athletic,rushingTDs,29
2025,South Florida,American Athletic,rushingTDsOpponent,21
2025,South Florida,American Athletic,rushingYards,2759
2025,South Florida,American Athletic,rushingYardsOpponent,1858
2025,South Florida,American Athletic,sacks,33
2025,South Florida,American Athletic,sacksOpponent,21
2025,South Florida,American Athletic,tacklesForLoss,84
2025,South Florida,American Athletic,tacklesForLossOpponent,55
2025,South Florida,American Athletic,thirdDownConversions,84
2025,South Florida,American Athletic,thirdDownConversionsOpponent,82
2025,South Florida,American Athletic,thirdDowns,181
2025,South Florida,American Athletic,thirdDownsOpponent,205
2025,South Florida,American Athletic,totalYards,6342
2025,South Florida,American Athletic,totalYardsOpponent,5004
2025,South Florida,American Athletic,turnovers,20
2025,South Florida,American Athletic,turnoversOpponent,25
2025,Stanford,ACC,firstDowns,209
2025,Stanford,ACC,firstDownsOpponent,254
2025,Stanford,ACC,fourthDownConversions,14
2025,Stanford,ACC,fourthDownConversionsOpponent,14
2025,Stanford,ACC,fourthDowns,24
2025,Stanford,ACC,fourthDownsOpponent,24
2025,Stanford,ACC,fumblesLost,5
2025,Stanford,ACC,fumblesLostOpponent,10
2025,Stanford,ACC,fumblesRecovered,10
2025,Stanford,ACC,fumblesRecoveredOpponent,5
2025,Stanford,ACC,games,12
2025,Stanford,ACC,interceptions,12
2025,Stanford,ACC,interceptionsOpponent,3
2025,Stanford,ACC,interceptionTDs,1
2025,Stanford,ACC,interceptionTDsOpponent,2
2025,Stanford,ACC,interceptionYards,19
2025,Stanford,ACC,interceptionYardsOpponent,221
2025,Stanford,ACC,kickReturns,22
2025,Stanford,ACC,kickReturnsOpponent,17
2025,Stanford,ACC,kickReturnTDs,0
2025,Stanford,ACC,kickReturnTDsOpponent,0
2025,Stanford,ACC,kickReturnYards,394
2025,Stanford,ACC,kickReturnYardsOpponent,345
2025,Stanford,ACC,netPassingYards,2664
2025,Stanford,ACC,netPassingYardsOpponent,3467
2025,Stanford,ACC,passAttempts,391
2025,Stanford,ACC,passAttemptsOpponent,445
2025,Stanford,ACC,passCompletions,224
2025,Stanford,ACC,passCompletionsOpponent,294
2025,Stanford,ACC,passesIntercepted,3
2025,Stanford,ACC,passesInterceptedOpponent,12
2025,Stanford,ACC,passingTDs,14
2025,Stanford,ACC,passingTDsOpponent,22
2025,Stanford,ACC,penalties,72
2025,Stanford,ACC,penaltiesOpponent,94
2025,Stanford,ACC,penaltyYards,649
2025,Stanford,ACC,penaltyYardsOpponent,730
2025,Stanford,ACC,possessionTime,21470
2025,Stanford,ACC,possessionTimeOpponent,21730
2025,Stanford,ACC,puntReturns,7
2025,Stanford,ACC,puntReturnsOpponent,21
2025,Stanford,ACC,puntReturnTDs,0
2025,Stanford,ACC,puntReturnTDsOpponent,0
2025,Stanford,ACC,puntReturnYards,37
2025,Stanford,ACC,puntReturnYardsOpponent,278
2025,Stanford,ACC,rushingAttempts,388
2025,Stanford,ACC,rushingAttemptsOpponent,377
2025,Stanford,ACC,rushingTDs,8
2025,Stanford,ACC,rushingTDsOpponent,17
2025,Stanford,ACC,rushingYards,1026
2025,Stanford,ACC,rushingYardsOpponent,1437
2025,Stanford,ACC,sacks,23
2025,Stanford,ACC,sacksOpponent,41
2025,Stanford,ACC,tacklesForLoss,59
2025,Stanford,ACC,tacklesForLossOpponent,69
2025,Stanford,ACC,thirdDownConversions,69
2025,Stanford,ACC,thirdDownConversionsOpponent,72
2025,Stanford,ACC,thirdDowns,183
2025,Stanford,ACC,thirdDownsOpponent,170
2025,Stanford,ACC,totalYards,3690
2025,Stanford,ACC,totalYardsOpponent,4904
2025,Stanford,ACC,turnovers,17
2025,Stanford,ACC,turnoversOpponent,13
2025,Syracuse,ACC,firstDowns,233
2025,Syracuse,ACC,firstDownsOpponent,261
2025,Syracuse,ACC,fourthDownConversions,15
2025,Syracuse,ACC,fourthDownConversionsOpponent,11
2025,Syracuse,ACC,fourthDowns,32
2025,Syracuse,ACC,fourthDownsOpponent,21
2025,Syracuse,ACC,fumblesLost,8
2025,Syracuse,ACC,fumblesLostOpponent,4
2025,Syracuse,ACC,fumblesRecovered,5
2025,Syracuse,ACC,fumblesRecoveredOpponent,8
2025,Syracuse,ACC,games,12
2025,Syracuse,ACC,interceptions,15
2025,Syracuse,ACC,interceptionsOpponent,5
2025,Syracuse,ACC,interceptionTDs,0
2025,Syracuse,ACC,interceptionTDsOpponent,3
2025,Syracuse,ACC,interceptionYards,61
2025,Syracuse,ACC,interceptionYardsOpponent,267
2025,Syracuse,ACC,kickReturns,27
2025,Syracuse,ACC,kickReturnsOpponent,10
2025,Syracuse,ACC,kickReturnTDs,0
2025,Syracuse,ACC,kickReturnTDsOpponent,0
2025,Syracuse,ACC,kickReturnYards,519
2025,Syracuse,ACC,kickReturnYardsOpponent,199
2025,Syracuse,ACC,netPassingYards,2607
2025,Syracuse,ACC,netPassingYardsOpponent,3034
2025,Syracuse,ACC,passAttempts,408
2025,Syracuse,ACC,passAttemptsOpponent,390
2025,Syracuse,ACC,passCompletions,230
2025,Syracuse,ACC,passCompletionsOpponent,259
2025,Syracuse,ACC,passesIntercepted,5
2025,Syracuse,ACC,passesInterceptedOpponent,15
2025,Syracuse,ACC,passingTDs,17
2025,Syracuse,ACC,passingTDsOpponent,23
2025,Syracuse,ACC,penalties,74
2025,Syracuse,ACC,penaltiesOpponent,73
2025,Syracuse,ACC,penaltyYards,659
2025,Syracuse,ACC,penaltyYardsOpponent,672
2025,Syracuse,ACC,possessionTime,21936
2025,Syracuse,ACC,possessionTimeOpponent,21264
2025,Syracuse,ACC,puntReturns,10
2025,Syracuse,ACC,puntReturnsOpponent,16
2025,Syracuse,ACC,puntReturnTDs,0
2025,Syracuse,ACC,puntReturnTDsOpponent,2
2025,Syracuse,ACC,puntReturnYards,58
2025,Syracuse,ACC,puntReturnYardsOpponent,151
2025,Syracuse,ACC,rushingAttempts,434
2025,Syracuse,ACC,rushingAttemptsOpponent,396
2025,Syracuse,ACC,rushingTDs,12
2025,Syracuse,ACC,rushingTDsOpponent,24
2025,Syracuse,ACC,rushingYards,1477
2025,Syracuse,ACC,rushingYardsOpponent,2116
2025,Syracuse,ACC,sacks,19
2025,Syracuse,ACC,sacksOpponent,34
2025,Syracuse,ACC,tacklesForLoss,58
2025,Syracuse,ACC,tacklesForLossOpponent,73
2025,Syracuse,ACC,thirdDownConversions,60
2025,Syracuse,ACC,thirdDownConversionsOpponent,62
2025,Syracuse,ACC,thirdDowns,171
2025,Syracuse,ACC,thirdDownsOpponent,153
2025,Syracuse,ACC,totalYards,4084
2025,Syracuse,ACC,totalYardsOpponent,5150
2025,Syracuse,ACC,turnovers,23
2025,Syracuse,ACC,turnoversOpponent,9
2025,TCU,Big 12,firstDowns,288
2025,TCU,Big 12,firstDownsOpponent,263
2025,TCU,Big 12,fourthDownConversions,16
2025,TCU,Big 12,fourthDownConversionsOpponent,16
2025,TCU,Big 12,fourthDowns,25
2025,TCU,Big 12,fourthDownsOpponent,30
2025,TCU,Big 12,fumblesLost,5
2025,TCU,Big 12,fumblesLostOpponent,7
2025,TCU,Big 12,fumblesRecovered,7
2025,TCU,Big 12,fumblesRecoveredOpponent,5
2025,TCU,Big 12,games,13
2025,TCU,Big 12,interceptions,15
2025,TCU,Big 12,interceptionsOpponent,14
2025,TCU,Big 12,interceptionTDs,1
2025,TCU,Big 12,interceptionTDsOpponent,2
2025,TCU,Big 12,interceptionYards,146
2025,TCU,Big 12,interceptionYardsOpponent,123
2025,TCU,Big 12,kickReturns,21
2025,TCU,Big 12,kickReturnsOpponent,26
2025,TCU,Big 12,kickReturnTDs,0
2025,TCU,Big 12,kickReturnTDsOpponent,0
2025,TCU,Big 12,kickReturnYards,470
2025,TCU,Big 12,kickReturnYardsOpponent,518
2025,TCU,Big 12,netPassingYards,3771
2025,TCU,Big 12,netPassingYardsOpponent,3193
2025,TCU,Big 12,passAttempts,460
2025,TCU,Big 12,passAttemptsOpponent,424
2025,TCU,Big 12,passCompletions,306
2025,TCU,Big 12,passCompletionsOpponent,261
2025,TCU,Big 12,passesIntercepted,14
2025,TCU,Big 12,passesInterceptedOpponent,15
2025,TCU,Big 12,passingTDs,30
2025,TCU,Big 12,passingTDsOpponent,25
2025,TCU,Big 12,penalties,88
2025,TCU,Big 12,penaltiesOpponent,64
2025,TCU,Big 12,penaltyYards,806
2025,TCU,Big 12,penaltyYardsOpponent,565
2025,TCU,Big 12,possessionTime,22515
2025,TCU,Big 12,possessionTimeOpponent,24285
2025,TCU,Big 12,puntReturns,8
2025,TCU,Big 12,puntReturnsOpponent,11
2025,TCU,Big 12,puntReturnTDs,0
2025,TCU,Big 12,puntReturnTDsOpponent,1
2025,TCU,Big 12,puntReturnYards,77
2025,TCU,Big 12,puntReturnYardsOpponent,113
2025,TCU,Big 12,rushingAttempts,433
2025,TCU,Big 12,rushingAttemptsOpponent,462
2025,TCU,Big 12,rushingTDs,20
2025,TCU,Big 12,rushingTDsOpponent,10
2025,TCU,Big 12,rushingYards,1713
2025,TCU,Big 12,rushingYardsOpponent,1736
2025,TCU,Big 12,sacks,24
2025,TCU,Big 12,sacksOpponent,22
2025,TCU,Big 12,tacklesForLoss,68
2025,TCU,Big 12,tacklesForLossOpponent,72
2025,TCU,Big 12,thirdDownConversions,82
2025,TCU,Big 12,thirdDownConversionsOpponent,73
2025,TCU,Big 12,thirdDowns,173
2025,TCU,Big 12,thirdDownsOpponent,183
2025,TCU,Big 12,totalYards,5484
2025,TCU,Big 12,totalYardsOpponent,4929
2025,TCU,Big 12,turnovers,20
2025,TCU,Big 12,turnoversOpponent,21
2025,Temple,American Athletic,firstDowns,219
2025,Temple,American Athletic,firstDownsOpponent,249
2025,Temple,American Athletic,fourthDownConversions,14
2025,Temple,American Athletic,fourthDownConversionsOpponent,17
2025,Temple,American Athletic,fourthDowns,19
2025,Temple,American Athletic,fourthDownsOpponent,23
2025,Temple,American Athletic,fumblesLost,2
2025,Temple,American Athletic,fumblesLostOpponent,8
2025,Temple,American Athletic,fumblesRecovered,8
2025,Temple,American Athletic,fumblesRecoveredOpponent,2
2025,Temple,American Athletic,games,12
2025,Temple,American Athletic,interceptions,2
2025,Temple,American Athletic,interceptionsOpponent,7
2025,Temple,American Athletic,interceptionTDs,1
2025,Temple,American Athletic,interceptionTDsOpponent,0
2025,Temple,American Athletic,interceptionYards,106
2025,Temple,American Athletic,interceptionYardsOpponent,15
2025,Temple,American Athletic,kickReturns,22
2025,Temple,American Athletic,kickReturnsOpponent,14
2025,Temple,American Athletic,kickReturnTDs,0
2025,Temple,American Athletic,kickReturnTDsOpponent,0
2025,Temple,American Athletic,kickReturnYards,364
2025,Temple,American Athletic,kickReturnYardsOpponent,322
2025,Temple,American Athletic,netPassingYards,2370
2025,Temple,American Athletic,netPassingYardsOpponent,2394
2025,Temple,American Athletic,passAttempts,348
2025,Temple,American Athletic,passAttemptsOpponent,309
2025,Temple,American Athletic,passCompletions,215
2025,Temple,American Athletic,passCompletionsOpponent,189
2025,Temple,American Athletic,passesIntercepted,7
2025,Temple,American Athletic,passesInterceptedOpponent,2
2025,Temple,American Athletic,passingTDs,28
2025,Temple,American Athletic,passingTDsOpponent,18
2025,Temple,American Athletic,penalties,60
2025,Temple,American Athletic,penaltiesOpponent,61
2025,Temple,American Athletic,penaltyYards,603
2025,Temple,American Athletic,penaltyYardsOpponent,502
2025,Temple,American Athletic,possessionTime,21696
2025,Temple,American Athletic,possessionTimeOpponent,21504
2025,Temple,American Athletic,puntReturns,12
2025,Temple,American Athletic,puntReturnsOpponent,5
2025,Temple,American Athletic,puntReturnTDs,0
2025,Temple,American Athletic,puntReturnTDsOpponent,0
2025,Temple,American Athletic,puntReturnYards,174
2025,Temple,American Athletic,puntReturnYardsOpponent,9
2025,Temple,American Athletic,rushingAttempts,398
2025,Temple,American Athletic,rushingAttemptsOpponent,473
2025,Temple,American Athletic,rushingTDs,13
2025,Temple,American Athletic,rushingTDsOpponent,27
2025,Temple,American Athletic,rushingYards,1773
2025,Temple,American Athletic,rushingYardsOpponent,2368
2025,Temple,American Athletic,sacks,16
2025,Temple,American Athletic,sacksOpponent,19
2025,Temple,American Athletic,tacklesForLoss,55
2025,Temple,American Athletic,tacklesForLossOpponent,58
2025,Temple,American Athletic,thirdDownConversions,59
2025,Temple,American Athletic,thirdDownConversionsOpponent,59
2025,Temple,American Athletic,thirdDowns,157
2025,Temple,American Athletic,thirdDownsOpponent,148
2025,Temple,American Athletic,totalYards,4143
2025,Temple,American Athletic,totalYardsOpponent,4762
2025,Temple,American Athletic,turnovers,4
2025,Temple,American Athletic,turnoversOpponent,15
2025,Tennessee,SEC,firstDowns,328
2025,Tennessee,SEC,firstDownsOpponent,292
2025,Tennessee,SEC,fourthDownConversions,13
2025,Tennessee,SEC,fourthDownConversionsOpponent,13
2025,Tennessee,SEC,fourthDowns,17
2025,Tennessee,SEC,fourthDownsOpponent,25
2025,Tennessee,SEC,fumblesLost,5
2025,Tennessee,SEC,fumblesLostOpponent,10
2025,Tennessee,SEC,fumblesRecovered,10
2025,Tennessee,SEC,fumblesRecoveredOpponent,6
2025,Tennessee,SEC,games,13
2025,Tennessee,SEC,interceptions,10
2025,Tennessee,SEC,interceptionsOpponent,10
2025,Tennessee,SEC,interceptionTDs,3
2025,Tennessee,SEC,interceptionTDsOpponent,1
2025,Tennessee,SEC,interceptionYards,185
2025,Tennessee,SEC,interceptionYardsOpponent,222
2025,Tennessee,SEC,kickReturns,11
2025,Tennessee,SEC,kickReturnsOpponent,12
2025,Tennessee,SEC,kickReturnTDs,1
2025,Tennessee,SEC,kickReturnTDsOpponent,0
2025,Tennessee,SEC,kickReturnYards,334
2025,Tennessee,SEC,kickReturnYardsOpponent,181
2025,Tennessee,SEC,netPassingYards,3807
2025,Tennessee,SEC,netPassingYardsOpponent,3184
2025,Tennessee,SEC,passAttempts,437
2025,Tennessee,SEC,passAttemptsOpponent,441
2025,Tennessee,SEC,passCompletions,292
2025,Tennessee,SEC,passCompletionsOpponent,291
2025,Tennessee,SEC,passesIntercepted,10
2025,Tennessee,SEC,passesInterceptedOpponent,10
2025,Tennessee,SEC,passingTDs,26
2025,Tennessee,SEC,passingTDsOpponent,19
2025,Tennessee,SEC,penalties,80
2025,Tennessee,SEC,penaltiesOpponent,79
2025,Tennessee,SEC,penaltyYards,713
2025,Tennessee,SEC,penaltyYardsOpponent,674
2025,Tennessee,SEC,possessionTime,21347
2025,Tennessee,SEC,possessionTimeOpponent,25453
2025,Tennessee,SEC,puntReturns,17
2025,Tennessee,SEC,puntReturnsOpponent,9
2025,Tennessee,SEC,puntReturnTDs,0
2025,Tennessee,SEC,puntReturnTDsOpponent,0
2025,Tennessee,SEC,puntReturnYards,164
2025,Tennessee,SEC,puntReturnYardsOpponent,36
2025,Tennessee,SEC,rushingAttempts,491
2025,Tennessee,SEC,rushingAttemptsOpponent,487
2025,Tennessee,SEC,rushingTDs,35
2025,Tennessee,SEC,rushingTDsOpponent,24
2025,Tennessee,SEC,rushingYards,2290
2025,Tennessee,SEC,rushingYardsOpponent,1977
2025,Tennessee,SEC,sacks,35
2025,Tennessee,SEC,sacksOpponent,22
2025,Tennessee,SEC,tacklesForLoss,86
2025,Tennessee,SEC,tacklesForLossOpponent,57
2025,Tennessee,SEC,thirdDownConversions,81
2025,Tennessee,SEC,thirdDownConversionsOpponent,72
2025,Tennessee,SEC,thirdDowns,161
2025,Tennessee,SEC,thirdDownsOpponent,177
2025,Tennessee,SEC,totalYards,6097
2025,Tennessee,SEC,totalYardsOpponent,5161
2025,Tennessee,SEC,turnovers,15
2025,Tennessee,SEC,turnoversOpponent,20
2025,Texas,SEC,firstDowns,247
2025,Texas,SEC,firstDownsOpponent,249
2025,Texas,SEC,fourthDownConversions,9
2025,Texas,SEC,fourthDownConversionsOpponent,14
2025,Texas,SEC,fourthDowns,17
2025,Texas,SEC,fourthDownsOpponent,31
2025,Texas,SEC,fumblesLost,2
2025,Texas,SEC,fumblesLostOpponent,7
2025,Texas,SEC,fumblesRecovered,7
2025,Texas,SEC,fumblesRecoveredOpponent,2
2025,Texas,SEC,games,13
2025,Texas,SEC,interceptions,7
2025,Texas,SEC,interceptionsOpponent,16
2025,Texas,SEC,interceptionTDs,0
2025,Texas,SEC,interceptionTDsOpponent,0
2025,Texas,SEC,interceptionYards,51
2025,Texas,SEC,interceptionYardsOpponent,94
2025,Texas,SEC,kickReturns,22
2025,Texas,SEC,kickReturnsOpponent,24
2025,Texas,SEC,kickReturnTDs,0
2025,Texas,SEC,kickReturnTDsOpponent,0
2025,Texas,SEC,kickReturnYards,345
2025,Texas,SEC,kickReturnYardsOpponent,492
2025,Texas,SEC,netPassingYards,3259
2025,Texas,SEC,netPassingYardsOpponent,3054
2025,Texas,SEC,passAttempts,420
2025,Texas,SEC,passAttemptsOpponent,465
2025,Texas,SEC,passCompletions,258
2025,Texas,SEC,passCompletionsOpponent,291
2025,Texas,SEC,passesIntercepted,16
2025,Texas,SEC,passesInterceptedOpponent,7
2025,Texas,SEC,passingTDs,28
2025,Texas,SEC,passingTDsOpponent,18
2025,Texas,SEC,penalties,108
2025,Texas,SEC,penaltiesOpponent,75
2025,Texas,SEC,penaltyYards,906
2025,Texas,SEC,penaltyYardsOpponent,561
2025,Texas,SEC,possessionTime,22229
2025,Texas,SEC,possessionTimeOpponent,24571
2025,Texas,SEC,puntReturns,22
2025,Texas,SEC,puntReturnsOpponent,17
2025,Texas,SEC,puntReturnTDs,2
2025,Texas,SEC,puntReturnTDsOpponent,0
2025,Texas,SEC,puntReturnYards,484
2025,Texas,SEC,puntReturnYardsOpponent,155
2025,Texas,SEC,rushingAttempts,423
2025,Texas,SEC,rushingAttemptsOpponent,430
2025,Texas,SEC,rushingTDs,17
2025,Texas,SEC,rushingTDsOpponent,13
2025,Texas,SEC,rushingYards,1794
2025,Texas,SEC,rushingYardsOpponent,1351
2025,Texas,SEC,sacks,39
2025,Texas,SEC,sacksOpponent,23
2025,Texas,SEC,tacklesForLoss,82
2025,Texas,SEC,tacklesForLossOpponent,78
2025,Texas,SEC,thirdDownConversions,69
2025,Texas,SEC,thirdDownConversionsOpponent,64
2025,Texas,SEC,thirdDowns,176
2025,Texas,SEC,thirdDownsOpponent,194
2025,Texas,SEC,totalYards,5053
2025,Texas,SEC,totalYardsOpponent,4405
2025,Texas,SEC,turnovers,9
2025,Texas,SEC,turnoversOpponent,23
2025,Texas A&M,SEC,firstDowns,293
2025,Texas A&M,SEC,firstDownsOpponent,205
2025,Texas A&M,SEC,fourthDownConversions,12
2025,Texas A&M,SEC,fourthDownConversionsOpponent,7
2025,Texas A&M,SEC,fourthDowns,17
2025,Texas A&M,SEC,fourthDownsOpponent,17
2025,Texas A&M,SEC,fumblesLost,5
2025,Texas A&M,SEC,fumblesLostOpponent,7
2025,Texas A&M,SEC,fumblesRecovered,7
2025,Texas A&M,SEC,fumblesRecoveredOpponent,5
2025,Texas A&M,SEC,games,13
2025,Texas A&M,SEC,interceptions,14
2025,Texas A&M,SEC,interceptionsOpponent,3
2025,Texas A&M,SEC,interceptionTDs,0
2025,Texas A&M,SEC,interceptionTDsOpponent,0
2025,Texas A&M,SEC,interceptionYards,52
2025,Texas A&M,SEC,interceptionYardsOpponent,180
2025,Texas A&M,SEC,kickReturns,21
2025,Texas A&M,SEC,kickReturnsOpponent,22
2025,Texas A&M,SEC,kickReturnTDs,0
2025,Texas A&M,SEC,kickReturnTDsOpponent,0
2025,Texas A&M,SEC,kickReturnYards,454
2025,Texas A&M,SEC,kickReturnYardsOpponent,404
2025,Texas A&M,SEC,netPassingYards,3378
2025,Texas A&M,SEC,netPassingYardsOpponent,2296
2025,Texas A&M,SEC,passAttempts,408
2025,Texas A&M,SEC,passAttemptsOpponent,381
2025,Texas A&M,SEC,passCompletions,248
2025,Texas A&M,SEC,passCompletionsOpponent,214
2025,Texas A&M,SEC,passesIntercepted,3
2025,Texas A&M,SEC,passesInterceptedOpponent,14
2025,Texas A&M,SEC,passingTDs,26
2025,Texas A&M,SEC,passingTDsOpponent,17
2025,Texas A&M,SEC,penalties,94
2025,Texas A&M,SEC,penaltiesOpponent,78
2025,Texas A&M,SEC,penaltyYards,789
2025,Texas A&M,SEC,penaltyYardsOpponent,654
2025,Texas A&M,SEC,possessionTime,25354
2025,Texas A&M,SEC,possessionTimeOpponent,21446
2025,Texas A&M,SEC,puntReturns,35
2025,Texas A&M,SEC,puntReturnsOpponent,16
2025,Texas A&M,SEC,puntReturnTDs,2
2025,Texas A&M,SEC,puntReturnTDsOpponent,1
2025,Texas A&M,SEC,puntReturnYards,525
2025,Texas A&M,SEC,puntReturnYardsOpponent,219
2025,Texas A&M,SEC,rushingAttempts,495
2025,Texas A&M,SEC,rushingAttemptsOpponent,406
2025,Texas A&M,SEC,rushingTDs,28
2025,Texas A&M,SEC,rushingTDsOpponent,13
2025,Texas A&M,SEC,rushingYards,2405
2025,Texas A&M,SEC,rushingYardsOpponent,1700
2025,Texas A&M,SEC,sacks,43
2025,Texas A&M,SEC,sacksOpponent,19
2025,Texas A&M,SEC,tacklesForLoss,110
2025,Texas A&M,SEC,tacklesForLossOpponent,43
2025,Texas A&M,SEC,thirdDownConversions,71
2025,Texas A&M,SEC,thirdDownConversionsOpponent,38
2025,Texas A&M,SEC,thirdDowns,174
2025,Texas A&M,SEC,thirdDownsOpponent,169
2025,Texas A&M,SEC,totalYards,5783
2025,Texas A&M,SEC,totalYardsOpponent,3996
2025,Texas A&M,SEC,turnovers,19
2025,Texas A&M,SEC,turnoversOpponent,10
2025,Texas State,Sun Belt,firstDowns,298
2025,Texas State,Sun Belt,firstDownsOpponent,284
2025,Texas State,Sun Belt,fourthDownConversions,15
2025,Texas State,Sun Belt,fourthDownConversionsOpponent,14
2025,Texas State,Sun Belt,fourthDowns,25
2025,Texas State,Sun Belt,fourthDownsOpponent,29
2025,Texas State,Sun Belt,fumblesLost,10
2025,Texas State,Sun Belt,fumblesLostOpponent,3
2025,Texas State,Sun Belt,fumblesRecovered,3
2025,Texas State,Sun Belt,fumblesRecoveredOpponent,10
2025,Texas State,Sun Belt,games,13
2025,Texas State,Sun Belt,interceptions,7
2025,Texas State,Sun Belt,interceptionsOpponent,9
2025,Texas State,Sun Belt,interceptionTDs,1
2025,Texas State,Sun Belt,interceptionTDsOpponent,0
2025,Texas State,Sun Belt,interceptionYards,183
2025,Texas State,Sun Belt,interceptionYardsOpponent,59
2025,Texas State,Sun Belt,kickReturns,34
2025,Texas State,Sun Belt,kickReturnsOpponent,22
2025,Texas State,Sun Belt,kickReturnTDs,1
2025,Texas State,Sun Belt,kickReturnTDsOpponent,0
2025,Texas State,Sun Belt,kickReturnYards,794
2025,Texas State,Sun Belt,kickReturnYardsOpponent,438
2025,Texas State,Sun Belt,netPassingYards,3261
2025,Texas State,Sun Belt,netPassingYardsOpponent,2834
2025,Texas State,Sun Belt,passAttempts,361
2025,Texas State,Sun Belt,passAttemptsOpponent,401
2025,Texas State,Sun Belt,passCompletions,253
2025,Texas State,Sun Belt,passCompletionsOpponent,266
2025,Texas State,Sun Belt,passesIntercepted,9
2025,Texas State,Sun Belt,passesInterceptedOpponent,7
2025,Texas State,Sun Belt,passingTDs,21
2025,Texas State,Sun Belt,passingTDsOpponent,23
2025,Texas State,Sun Belt,penalties,90
2025,Texas State,Sun Belt,penaltiesOpponent,70
2025,Texas State,Sun Belt,penaltyYards,773
2025,Texas State,Sun Belt,penaltyYardsOpponent,637
2025,Texas State,Sun Belt,possessionTime,22754
2025,Texas State,Sun Belt,possessionTimeOpponent,24046
2025,Texas State,Sun Belt,puntReturns,14
2025,Texas State,Sun Belt,puntReturnsOpponent,7
2025,Texas State,Sun Belt,puntReturnTDs,0
2025,Texas State,Sun Belt,puntReturnTDsOpponent,0
2025,Texas State,Sun Belt,puntReturnYards,72
2025,Texas State,Sun Belt,puntReturnYardsOpponent,41
2025,Texas State,Sun Belt,rushingAttempts,558
2025,Texas State,Sun Belt,rushingAttemptsOpponent,504
2025,Texas State,Sun Belt,rushingTDs,36
2025,Texas State,Sun Belt,rushingTDsOpponent,25
2025,Texas State,Sun Belt,rushingYards,2895
2025,Texas State,Sun Belt,rushingYardsOpponent,2179
2025,Texas State,Sun Belt,sacks,25
2025,Texas State,Sun Belt,sacksOpponent,26
2025,Texas State,Sun Belt,tacklesForLoss,94
2025,Texas State,Sun Belt,tacklesForLossOpponent,67
2025,Texas State,Sun Belt,thirdDownConversions,80
2025,Texas State,Sun Belt,thirdDownConversionsOpponent,77
2025,Texas State,Sun Belt,thirdDowns,174
2025,Texas State,Sun Belt,thirdDownsOpponent,189
2025,Texas State,Sun Belt,totalYards,6156
2025,Texas State,Sun Belt,totalYardsOpponent,5013
2025,Texas State,Sun Belt,turnovers,17
2025,Texas State,Sun Belt,turnoversOpponent,12
2025,Texas Tech,Big 12,firstDowns,318
2025,Texas Tech,Big 12,firstDownsOpponent,194
2025,Texas Tech,Big 12,fourthDownConversions,11
2025,Texas Tech,Big 12,fourthDownConversionsOpponent,14
2025,Texas Tech,Big 12,fourthDowns,22
2025,Texas Tech,Big 12,fourthDownsOpponent,42
2025,Texas Tech,Big 12,fumblesLost,8
2025,Texas Tech,Big 12,fumblesLostOpponent,15
2025,Texas Tech,Big 12,fumblesRecovered,15
2025,Texas Tech,Big 12,fumblesRecoveredOpponent,9
2025,Texas Tech,Big 12,games,14
2025,Texas Tech,Big 12,interceptions,10
2025,Texas Tech,Big 12,interceptionsOpponent,17
2025,Texas Tech,Big 12,interceptionTDs,1
2025,Texas Tech,Big 12,interceptionTDsOpponent,0
2025,Texas Tech,Big 12,interceptionYards,214
2025,Texas Tech,Big 12,interceptionYardsOpponent,28
2025,Texas Tech,Big 12,kickReturns,18
2025,Texas Tech,Big 12,kickReturnsOpponent,15
2025,Texas Tech,Big 12,kickReturnTDs,1
2025,Texas Tech,Big 12,kickReturnTDsOpponent,0
2025,Texas Tech,Big 12,kickReturnYards,479
2025,Texas Tech,Big 12,kickReturnYardsOpponent,247
2025,Texas Tech,Big 12,netPassingYards,3887
2025,Texas Tech,Big 12,netPassingYardsOpponent,2630
2025,Texas Tech,Big 12,passAttempts,486
2025,Texas Tech,Big 12,passAttemptsOpponent,483
2025,Texas Tech,Big 12,passCompletions,318
2025,Texas Tech,Big 12,passCompletionsOpponent,286
2025,Texas Tech,Big 12,passesIntercepted,17
2025,Texas Tech,Big 12,passesInterceptedOpponent,10
2025,Texas Tech,Big 12,passingTDs,33
