gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns
401282233,2021,7,regular,UTSA,Conference USA,home,45,2,2,,,,9,89,2,2,0,2,10,2,34,3,3,3,28:49,0,0,0,3-35,6.9,38,261,5.9,14-24,142,403,0-1,4-11,22,54,0,7
401282233,2021,7,regular,Rice,Conference USA,away,0,0,0,91,0,4,,,,,0,,5,0,44,1,5,2,31:11,2,0,2,4-28,1.8,36,66,2.3,8-16,36,102,0-1,3-15,8,-4,0,1
401309872,2021,7,regular,California,Pac-12,away,17,0,2,40,0,2,5,,,,2,0,3,0,36,1,0,4,32:10,0,0,0,10-77,4.3,36,155,5.5,25-45,247,402,1-3,7-16,23,0,0,1
401309872,2021,7,regular,Oregon,Pac-12,home,24,2,1,69,0,3,6,,,,0,2,6,0,42,2,6,3,27:50,0,2,2,9-82,6.0,35,210,8.7,20-28,244,454,0-1,5-11,23,,,
401309873,2021,7,regular,Washington State,Pac-12,home,34,2,3,30,0,2,4,,,,2,0,8,0,43,4,3,4,27:01,0,0,0,8-72,3.7,27,100,9.6,17-30,289,389,0-2,3-10,20,6,0,1
401309873,2021,7,regular,Stanford,Pac-12,away,31,1,2,91,0,4,11,,,,0,2,4,0,28,1,3,3,32:59,0,2,2,8-60,2.2,35,76,8.5,23-32,273,349,0-0,5-13,20,19,0,1
401309874,2021,7,regular,UCLA,Pac-12,away,24,1,2,,,,6,0,0,2,0,1,7,0,41,2,0,3,29:20,0,0,0,6-60,5.9,40,237,6.8,21-27,183,420,3-3,3-12,22,23,0,2
401309874,2021,7,regular,Washington,Pac-12,home,17,1,1,83,0,4,5,,,,0,1,2,0,45,0,0,1,30:40,2,0,2,3-20,2.7,31,83,6.1,20-30,184,267,1-1,9-14,19,,,
401286296,2021,7,regular,UL Monroe,Sun Belt,home,31,2,2,50,0,3,7,20,0,3,0,,6,0,32,4,1,3,27:10,1,0,1,2-17,3.0,47,140,9.0,16-25,225,365,1-1,5-13,22,3,0,1
401286296,2021,7,regular,Liberty,FBS Independents,away,28,3,1,86,0,5,4,2,0,1,0,1,10,0,31,6,2,2,32:50,3,0,3,6-80,5.1,49,251,4.8,16-28,135,386,1-3,9-16,22,30,0,2
401282104,2021,7,regular,Arkansas,SEC,home,23,1,2,31,0,2,5,-3,0,1,0,1,3,0,27,0,0,2,34:22,0,1,1,4-41,4.3,54,232,6.5,21-35,228,460,0-3,10-19,29,4,0,1
401282104,2021,7,regular,Auburn,SEC,away,38,2,2,,,,8,,,,1,0,7,0,48,3,3,5,25:38,1,0,1,6-49,3.9,35,135,11.2,21-26,292,427,0-0,4-10,20,8,0,1
401308837,2021,7,regular,Akron,Mid-American,away,21,0,3,63,0,4,3,,,,1,1,2,0,41,1,2,1,29:07,0,1,1,9-75,2.7,24,65,7.5,25-39,291,356,2-3,6-14,21,8,0,1
401308837,2021,7,regular,Miami (OH),Mid-American,home,34,2,3,0,0,1,4,,,,1,1,6,0,41,3,2,4,30:53,0,1,1,9-80,6.3,39,245,8.5,19-27,229,474,1-1,8-13,22,19,0,2
401309571,2021,7,regular,Buffalo,Mid-American,home,27,1,2,65,0,3,7,,,,2,1,4,0,35,1,2,1,30:00,1,0,1,6-59,3.7,40,146,8.4,22-30,251,397,1-3,5-13,25,,,
401309571,2021,7,regular,Ohio,Mid-American,away,26,3,0,58,0,3,6,0,0,1,0,2,8,0,48,1,0,1,30:00,0,1,1,10-87,6.3,43,271,7.5,6-10,75,346,0-0,4-11,16,,,
401309572,2021,7,regular,Western Michigan,Mid-American,home,64,5,3,47,0,2,16,,,,1,0,12,0,56,6,2,5,37:41,0,0,0,6-40,6.7,51,341,14.0,15-22,307,648,2-2,5-12,32,,,
401309572,2021,7,regular,Kent State,Mid-American,away,31,2,2,240,0,10,5,,,,0,1,3,0,57,0,0,2,22:19,0,1,1,7-85,3.6,34,124,7.0,19-34,238,362,2-3,3-14,20,16,0,1
401309569,2021,7,regular,Central Michigan,Mid-American,home,26,0,2,50,0,3,14,,,,0,,11.5,0,39,7.5,1,6,28:27,0,0,0,9-79,3.6,36,128,5.8,21-35,204,332,2-2,5-19,13,,,
401309569,2021,7,regular,Toledo,Mid-American,away,23,2,0,151,0,5,11,,,,0,,4,0,34,1,0,6,31:33,0,0,0,7-50,3.2,44,142,6.5,15-32,208,350,2-3,5-20,20,7,0,1
401309876,2021,7,regular,Arizona State,Pac-12,away,21,1,2,14,0,1,3,6,0,2,0,1,3,0,38,0,1,4,28:23,0,1,1,13-115,4.2,35,148,7.6,20-31,237,385,1-1,4-12,20,4,0,1
401309876,2021,7,regular,Utah,Pac-12,home,35,3,2,,,,5,,,,1,0,7,0,43,5,0,3,31:37,2,0,2,5-45,5.8,36,208,7.5,21-33,247,455,1-1,7-11,29,10,0,1
401309875,2021,7,regular,Colorado,Pac-12,home,34,0,2,,,,10,50,1,2,0,,9,2,43,2,7,4,29:02,0,0,0,6-76,3.0,39,117,13.1,12-19,248,365,0-1,6-13,18,71,1,3
401309875,2021,7,regular,Arizona,Pac-12,away,0,0,0,,,,,,,,0,1,7,0,41,1,3,3,30:58,2,0,2,8-63,4.1,31,127,3.9,20-39,153,280,1-3,3-15,19,4,0,1
401282231,2021,7,regular,Marshall,Conference USA,away,49,5,2,46,0,3,7,18,0,2,0,1,4,0,56,2,2,2,32:14,1,1,2,5-30,3.9,40,154,10.1,24-32,323,477,2-2,7-13,24,9,0,1
401282231,2021,7,regular,North Texas,Conference USA,home,21,3,0,67,0,4,3,23,0,1,1,1,1,0,41,1,1,2,27:46,2,0,2,17-161,6.0,46,277,4.2,17-32,134,411,0-6,5-15,18,14,0,2
401282232,2021,7,regular,Old Dominion,Conference USA,home,20,2,0,5,0,1,8,0,0,1,0,1,2,0,35,0,3,10,29:21,2,1,3,13-117,3.2,37,119,8.0,26-41,327,446,1-3,6-16,23,1,0,1
401282232,2021,7,regular,Western Kentucky,Conference USA,away,43,0,5,26,0,2,13,29,0,2,2,1,8,0,36,5,0,4,30:39,1,0,1,4-31,4.5,27,121,7.4,36-54,397,518,3-4,3-14,29,67,0,2
401282234,2021,7,regular,Southern Miss,Conference USA,home,0,0,0,0,0,1,,,,,1,2,7,0,31,1,0,5,25:52,1,0,1,9-77,2.1,35,75,2.0,6-16,32,107,0-0,3-14,9,12,0,2
401282234,2021,7,regular,UAB,Conference USA,away,34,2,1,,,,10,2,0,1,0,1,7,1,15,3,0,3,34:08,0,1,1,9-79,5.3,42,223,8.3,11-20,165,388,1-1,5-13,20,22,1,1
401282107,2021,7,regular,Mississippi State,SEC,home,9,0,0,,,,9,,,,0,,5,0,22,2,3,0,30:07,3,0,3,6-25,-0.1,19,-1,5.5,35-55,300,299,0-0,7-16,24,,,
401282107,2021,7,regular,Alabama,SEC,away,49,2,4,65,0,2,7,75,1,3,0,1,9,1,41,7,2,2,29:53,0,0,0,6-60,4.8,41,195,12.4,20-28,348,543,0-0,12-16,22,2,0,1
401309568,2021,7,regular,Eastern Michigan,Mid-American,home,31,3,1,35,0,2,7,,,,0,1,3,0,27,0,5,0,27:17,2,0,2,4-40,1.8,26,46,6.9,36-49,339,385,2-3,7-13,27,,,
401309568,2021,7,regular,Ball State,Mid-American,away,38,4,1,107,0,4,8,1,0,2,0,1,5,0,29,3,8,1,32:43,0,0,0,6-50,5.0,40,200,6.5,28-36,233,433,0-0,9-13,29,-1,0,1
401309570,2021,7,regular,Bowling Green,Mid-American,away,26,1,1,55,0,5,14,,,,1,2,7,0,43,0,0,2,25:19,0,1,1,7-55,5.8,28,161,5.7,16-41,235,396,1-2,5-16,17,6,0,1
401309570,2021,7,regular,Northern Illinois,Mid-American,home,34,2,1,171,1,5,10,,,,1,1,3,1,32,1,2,7,34:41,0,1,1,4-30,5.4,59,319,4.8,4-8,38,357,2-3,3-11,23,6,0,1
401286192,2021,7,regular,Yale,Ivy,away,15,1,1,,,,3,,,,0,1,12,0,39,3,4,2,31:35,4,0,4,8-62,4.0,27,108,3.5,19-54,191,299,1-3,7-20,16,13,0,4
401286192,2021,7,regular,UConn,FBS Independents,home,21,1,2,45,0,3,3,0,0,4,0,1,5,0,35,1,23,6,28:35,0,0,0,8-80,3.1,38,119,6.2,21-32,199,318,0-1,4-18,15,42,0,3
401282108,2021,7,regular,Texas A&M,SEC,away,35,3,2,,,,5,23,0,2,0,,7,0,51,2,1,1,29:57,1,0,1,5-54,6.7,42,283,5.9,13-25,148,431,1-1,2-8,29,,,
401282108,2021,7,regular,Missouri,SEC,home,14,2,0,20,0,2,2,27,0,1,0,,5,0,45,1,0,2,30:03,2,0,2,13-106,3.3,30,98,5.3,29-43,230,328,2-3,6-17,19,1,0,2
401282731,2021,7,regular,Indiana,Big Ten,home,15,1,0,13,0,1,9,0,0,2,0,1,6,0,34,2,1,4,33:30,2,1,3,4-35,3.7,36,134,3.6,28-52,188,322,1-2,8-20,23,,,
401282731,2021,7,regular,Michigan State,Big Ten,away,20,0,1,32,0,3,8,40,1,2,1,1,5,1,46,3,3,8,26:30,2,0,2,12-134,2.9,35,100,5.2,15-27,141,241,0-0,5-16,14,11,0,2
401282807,2021,7,regular,Northwestern,Big Ten,home,21,1,2,0,0,1,3,,,,2,2,11,0,46,4,4,5,32:59,0,0,0,4-50,2.8,48,135,8.1,18-33,267,402,1-3,5-17,21,3,0,2
401282807,2021,7,regular,Rutgers,Big Ten,away,7,0,1,50,0,3,1,,,,0,3,5,0,55,0,3,6,27:01,0,1,1,11-90,1.9,34,63,5.0,19-32,159,222,0-2,5-17,13,22,0,3
401282826,2021,7,regular,Army,FBS Independents,away,14,2,0,30,0,3,2,,,,1,1,5,0,40,1,0,1,29:13,0,1,1,3-26,3.6,50,179,14.5,5-6,87,266,2-2,6-14,13,,,
401282826,2021,7,regular,Wisconsin,Big Ten,home,20,3,0,12,0,1,2,,,,1,2,5,0,36,1,0,0,30:47,0,1,1,4-20,4.6,43,198,7.5,8-15,112,310,2-2,3-10,18,0,0,2
401282796,2021,7,regular,Nebraska,Big Ten,away,23,2,1,0,0,1,5,0,0,2,0,,7,0,45,1,0,2,21:59,0,0,0,3-25,4.4,31,136,7.3,18-33,241,377,0-2,4-12,19,6,0,1
401282796,2021,7,regular,Minnesota,Big Ten,home,30,1,3,31,0,2,4,,,,0,,5,0,29,2,2,4,38:01,2,0,2,3-25,4.2,43,182,8.6,21-25,214,396,1-1,3-9,22,3,0,1
401282760,2021,7,regular,Purdue,Big Ten,away,24,1,2,20,0,1,6,9,0,4,0,1,8,0,39,4,6,3,34:46,0,1,1,4-30,2.6,33,86,8.8,31-43,378,464,0-0,9-16,24,,,
401282760,2021,7,regular,Iowa,Big Ten,home,7,1,0,123,0,3,1,,,,1,,6,0,47,1,5,2,25:14,4,0,4,3-28,2.5,30,76,6.1,17-32,195,271,0-1,7-13,17,37,0,2
401309620,2021,7,regular,App State,Sun Belt,away,13,1,0,142,0,7,7,0,0,1,0,3,8,0,34,1,4,2,23:28,2,2,4,5-43,2.7,29,78,5.1,15-26,133,211,3-3,0-11,15,5,0,1
401309620,2021,7,regular,Louisiana,Sun Belt,home,41,5,1,25,0,2,5,32,0,2,2,1,4,0,26,2,0,2,36:32,1,0,1,9-97,5.6,44,246,8.4,15-25,209,455,1-1,8-15,23,-1,0,1
401309622,2021,7,regular,Texas State,Sun Belt,home,28,1,3,88,0,5,4,,,,0,2,3,0,28,1,1,4,28:51,3,1,4,4-45,2.3,39,91,8.7,22-32,279,370,1-2,8-16,21,,,
401309622,2021,7,regular,Troy,Sun Belt,away,31,2,1,0,0,1,7,31,1,3,1,0,7,1,39,4,0,0,31:09,0,0,0,5-45,5.3,40,210,6.3,22-29,182,392,1-2,7-14,23,,,
401309621,2021,7,regular,Georgia Southern,Sun Belt,away,14,1,0,33,0,3,6,,,,0,1,6,0,36,2,2,3,30:02,1,0,1,5-30,2.8,44,121,4.5,7-25,112,233,1-3,9-21,10,2,0,1
401309621,2021,7,regular,South Alabama,Sun Belt,home,41,2,3,38,0,3,11,0,0,1,0,,7,0,30,4,5,6,29:58,0,0,0,5-15,4.4,32,140,12.3,25-33,405,545,0-0,7-12,20,,,
401301024,2021,7,regular,Tulsa,American Athletic,away,32,2,2,14,0,1,8,,,,1,2,5,0,31,3,4,3,34:49,2,1,3,5-50,5.5,49,269,6.8,22-39,266,535,1-2,5-14,31,9,0,1
401301024,2021,7,regular,South Florida,American Athletic,home,31,2,0,174,1,4,7,73,1,2,1,1,4,2,42,0,3,3,25:11,0,1,1,5-47,3.6,31,113,6.0,11-26,155,268,0-3,3-11,13,10,0,1
401301022,2021,7,regular,Navy,American Athletic,away,17,1,1,,,,5,0,0,1,0,1,2,0,31,0,0,2,39:19,0,0,0,4-37,3.0,65,198,7.2,4-6,43,241,5-5,7-18,17,4,0,1
401301022,2021,7,regular,Memphis,American Athletic,home,35,3,2,46,0,3,5,,,,0,,6,0,50,4,1,0,20:41,1,0,1,4-35,5.9,34,200,17.9,8-12,215,415,1-2,4-9,15,-2,0,2
401301023,2021,7,regular,Cincinnati,American Athletic,home,56,6,1,36,0,1,8,78,1,2,1,1,6,1,35,1,2,3,27:12,0,1,1,9-74,8.0,42,336,6.1,13-23,140,476,0-0,7-12,23,23,0,2
401301023,2021,7,regular,UCF,American Athletic,away,21,2,1,3,0,2,3,,,,1,1,2,0,34,1,2,3,32:48,2,1,3,7-47,4.2,37,155,5.2,16-27,141,296,0-0,7-17,14,-10,0,2
401282658,2021,7,regular,NC State,ACC,away,33,0,3,,,,7,1,0,1,2,0,6.5,0,38,3,9,7,31:53,0,0,0,9-85,3.8,34,130,10.5,16-24,251,381,1-1,5-13,16,,,
401282658,2021,7,regular,Boston College,ACC,home,7,0,1,,,,1,,,,0,2,2,0,33,1,2,3,28:07,1,1,2,3-25,3.2,30,97,5.0,21-39,194,291,1-4,5-16,17,4,0,1
401282657,2021,7,regular,Syracuse,ACC,home,14,1,1,32,0,2,2,,,,0,,5,0,53,2,4,2,27:01,1,0,1,8-77,5.5,30,165,5.2,17-37,191,356,2-2,5-15,18,29,0,5
401282657,2021,7,regular,Clemson,ACC,away,17,1,1,47,0,2,5,7,0,1,0,2,6,0,45,2,4,8,32:59,0,0,0,7-60,3.1,37,116,5.5,22-36,198,314,1-1,5-15,20,0,0,3
401282661,2021,7,regular,Pittsburgh,ACC,away,28,2,2,23,0,1,4,0,0,1,0,,4,0,24,3,3,5,38:16,0,0,0,9-74,4.7,44,208,5.5,22-37,203,411,3-4,7-19,22,22,0,2
401282661,2021,7,regular,Virginia Tech,ACC,home,7,0,1,50,0,3,1,,,,0,,5,0,37,1,4,6,21:44,1,0,1,3-25,3.2,28,90,4.2,11-32,134,224,0-2,4-14,13,17,0,3
401282659,2021,7,regular,North Carolina,ACC,home,45,4,2,32,0,1,9,23,0,3,0,,8,0,43,3,10,9,33:51,1,0,1,10-102,4.8,48,228,5.9,17-26,154,382,0-0,7-16,23,,,
401282659,2021,7,regular,Miami,ACC,away,42,3,1,,,,10,33,1,1,0,,8,1,43,4,3,2,26:09,3,0,3,9-81,4.6,34,157,5.9,20-45,264,421,1-2,8-16,30,36,0,3
401282660,2021,7,regular,Duke,ACC,away,0,0,0,45,0,3,0,,,,1,3,5,0,40,4,2,5,29:13,2,2,4,8-85,3.1,35,110,4.7,28-46,215,325,2-4,7-17,18,5,0,2
401282660,2021,7,regular,Virginia,ACC,home,48,4,2,,,,12,14,0,2,2,5,7,0,42,1,1,5,30:47,0,1,1,5-25,5.0,33,164,7.9,25-46,364,528,0-0,3-11,29,-1,0,2
401310720,2021,7,regular,UNLV,Mountain West,home,24,3,0,18,0,1,6,45,0,1,0,1,11,0,42,1,0,7,27:42,2,0,2,7-95,7.1,31,219,4.6,12-24,111,330,0-1,3-12,12,,,
401310720,2021,7,regular,Utah State,Mountain West,away,28,1,2,185,1,5,4,0,0,2,0,5,5,1,25,1,0,1,32:18,1,0,1,8-55,3.1,46,142,9.3,21-32,298,440,1-3,7-15,26,37,0,4
401310718,2021,7,regular,Air Force,Mountain West,away,24,3,0,-2,0,3,6,8,0,1,1,1,2,0,35,2,4,1,36:59,0,1,1,4-43,4.9,63,307,11.8,1-5,59,366,2-2,7-15,19,,,
401310718,2021,7,regular,Boise State,Mountain West,home,17,1,1,77,0,4,5,,,,1,2,3,0,40,2,0,0,23:01,1,1,2,8-75,3.1,25,78,7.2,23-36,259,337,0-1,7-13,18,13,0,2
401310719,2021,7,regular,New Mexico,Mountain West,home,7,0,0,174,0,7,1,,,,0,1,7,1,47,4,3,1,25:44,2,1,3,8-51,1.5,36,53,0.8,4-20,16,69,0-1,2-12,11,60,1,2
401310719,2021,7,regular,Colorado State,Mountain West,away,36,2,1,,,,18,8,0,2,2,0,8,0,33,6,3,2,34:16,0,0,0,8-75,3.0,54,163,11.1,16-26,289,452,0-0,7-17,21,8,0,2
401310721,2021,7,regular,Fresno State,Mountain West,away,17,0,2,,,,5,73,0,4,1,0,7,0,31,3,0,2,32:40,0,0,0,6-52,3.9,42,163,3.4,15-28,96,259,0-2,7-18,15,6,0,1
401310721,2021,7,regular,Wyoming,Mountain West,home,0,0,0,23,0,1,0,,,,0,1,4,0,50,1,0,2,27:20,4,1,5,3-23,3.9,33,128,4.8,9-30,143,271,0-1,7-14,16,,,
401310723,2021,7,regular,San José State,Mountain West,home,13,1,0,,,,7,,,,1,1,7,0,39,3,6,3,32:21,1,0,1,12-101,2.8,42,117,6.5,16-35,228,345,1-2,5-18,18,,,
401310723,2021,7,regular,San Diego State,Mountain West,away,19,0,2,69,0,3,7,0,0,1,0,2,6,0,35,2,4,8,27:39,0,1,1,7-74,1.9,36,70,5.7,15-30,170,240,0-0,5-16,17,4,0,2
401310722,2021,7,regular,Hawai'i,Mountain West,away,17,2,0,19,0,1,5,,,,0,1,6,0,53,3,3,3,26:01,4,1,5,5-44,6.5,29,188,5.3,22-39,205,393,0-2,4-13,17,19,0,2
401310722,2021,7,regular,Nevada,Mountain West,home,34,2,2,49,0,2,10,0,0,4,1,0,8,0,40,5,5,4,33:59,0,0,0,4-50,2.2,38,82,7.2,34-55,395,477,1-2,10-21,25,,,
401282111,2021,8,regular,Alabama,SEC,home,52,5,2,10,0,1,10,47,0,1,0,2,5.5,1,29,3,0,0,40:26,0,1,1,4-30,4.1,49,203,8.6,31-43,371,574,0-0,15-20,33,,,
401282111,2021,8,regular,Tennessee,SEC,away,24,0,3,,,,6,,,,1,0,8,0,53,2,5,0,19:34,1,0,1,12-98,2.4,27,65,10.1,19-28,282,347,0-1,2-13,10,18,0,2
401282114,2021,8,regular,Texas A&M,SEC,home,44,2,2,,,,14,0,0,2,1,0,7,1,32,3,3,1,35:30,1,0,1,8-90,5.5,53,290,7.2,12-26,187,477,0-1,6-14,26,95,1,2
401282114,2021,8,regular,South Carolina,SEC,away,14,1,1,36,0,1,2,0,0,1,0,5,5,0,38,0,6,5,24:30,2,1,3,6-57,2.3,31,71,4.4,15-26,114,185,0-1,3-13,13,20,0,1
401282115,2021,8,regular,Mississippi State,SEC,away,45,1,5,76,0,3,9,22,0,1,0,,5,0,28,4,4,0,39:02,2,0,2,9-70,2.8,22,61,7.2,46-64,461,522,1-1,10-15,29,,,
401282115,2021,8,regular,Vanderbilt,SEC,home,6,0,0,62,0,3,6,0,0,2,0,,4,0,44,3,2,5,20:58,1,0,1,5-40,0.5,17,9,5.8,17-25,146,155,0-0,1-11,5,24,0,1
401282663,2021,8,regular,Florida State,ACC,home,59,5,2,26,0,1,11,70,1,2,1,2,9,1,30,4,2,3,29:43,0,1,1,3-41,8.1,45,365,14.7,10-15,221,586,0-1,6-9,25,0,0,1
401282663,2021,8,regular,Massachusetts,FBS Independents,away,3,0,0,139,0,5,3,,,,1,2,2,0,26,1,1,1,30:17,2,1,3,8-61,4.0,28,112,3.9,15-33,129,241,0-2,3-13,14,,,
401287925,2021,8,regular,Iowa State,Big 12,home,24,1,2,31,0,3,6,,,,0,,4,0,29,3,2,1,34:11,0,0,0,4-40,2.0,33,67,9.3,27-33,307,374,1-3,5-14,18,,,
401287925,2021,8,regular,Oklahoma State,Big 12,away,21,0,3,67,0,3,3,,,,0,1,4,0,40,2,2,1,25:49,0,0,0,7-72,3.3,32,107,9.4,15-24,225,332,0-1,2-10,16,-4,0,2
401287928,2021,8,regular,Texas Tech,Big 12,home,24,3,0,21,0,1,6,,,,2,0,5,0,38,2,3,3,24:30,1,0,1,5-40,4.6,37,170,7.8,10-19,148,318,3-5,2-11,14,27,0,1
401287928,2021,8,regular,Kansas State,Big 12,away,25,2,1,67,0,3,5,10,0,1,0,2,7,0,36,3,2,1,35:30,0,2,2,12-93,2.4,29,71,10.2,24-30,306,377,2-2,5-13,17,,,
401287926,2021,8,regular,Oklahoma,Big 12,away,35,3,2,,,,5,,,,1,1,5,0,36,1,3,1,24:30,1,0,1,10-65,6.5,34,220,8.9,15-20,178,398,2-3,6-10,18,16,0,1
401287926,2021,8,regular,Kansas,Big 12,home,23,2,1,38,0,2,5,0,0,1,0,1,4,0,32,3,1,0,35:30,0,1,1,5-50,4.0,42,166,10.7,17-23,246,412,1-1,9-13,23,,,
401287927,2021,8,regular,West Virginia,Big 12,away,29,3,0,33,0,2,11,75,0,2,1,0,6,0,44,2,0,1,35:30,0,0,0,5-45,5.6,41,229,8.9,22-29,258,487,1-2,6-14,24,-2,0,1
401287927,2021,8,regular,TCU,Big 12,home,17,0,1,108,1,4,5,,,,0,3,3,1,49,1,1,1,24:30,2,1,3,7-45,4.4,34,149,9.4,16-26,244,393,1-3,4-12,19,,,
401282238,2021,8,regular,UAB,Conference USA,home,24,2,1,69,0,4,6,,,,2,1,9,0,37,5,2,1,21:59,1,1,2,10-108,5.8,22,127,9.9,19-32,318,445,1-3,2-9,15,12,0,2
401282238,2021,8,regular,Rice,Conference USA,away,30,1,3,92,0,3,6,0,0,1,1,2,5,0,29,3,2,7,38:01,0,2,2,2-30,2.9,48,141,9.3,17-22,205,346,5-5,6-16,19,13,0,1
401309879,2021,8,regular,UCLA,Pac-12,home,31,3,1,,,,7,20,0,2,1,3,3,0,34,1,0,4,31:17,2,1,3,8-50,2.4,45,110,5.3,24-46,242,352,5-7,10-19,28,12,0,2
401309879,2021,8,regular,Oregon,Pac-12,away,34,5,0,23,0,1,4,19,0,2,1,2,11,0,52,4,2,8,28:43,2,1,3,9-57,5.0,24,121,7.6,29-39,296,417,0-1,7-9,22,,,
401309877,2021,8,regular,Arizona,Pac-12,home,16,1,0,,,,10,,,,0,,8,0,26,4,1,2,29:28,2,0,2,10-73,5.5,40,218,3.0,13-21,62,280,0-0,5-14,15,29,0,2
401309877,2021,8,regular,Washington,Pac-12,away,21,1,2,,,,3,8,0,2,0,,7,0,32,2,0,1,30:32,0,0,0,4-45,2.3,38,88,9.9,13-22,217,305,0-0,5-13,16,8,0,3
401309878,2021,8,regular,Colorado,Pac-12,away,3,0,0,87,0,2,3,,,,0,1,5,0,41,1,1,3,21:30,1,0,1,2-15,1.3,28,35,3.8,9-18,69,104,0-1,3-12,7,16,0,1
401309878,2021,8,regular,California,Pac-12,home,26,0,2,53,0,2,14,2,0,1,0,,12,0,26,6,4,3,38:30,0,0,0,7-75,5.3,40,213,7.5,22-30,225,438,1-1,6-15,23,22,0,3
401309880,2021,8,regular,Utah,Pac-12,away,34,2,2,,,,10,,,,2,1,5,0,30,2,2,2,32:25,0,0,0,4-35,4.6,41,188,7.4,22-36,267,455,1-3,7-15,28,,,
401309880,2021,8,regular,Oregon State,Pac-12,home,42,3,2,42,0,2,6,,,,0,2,4,1,26,0,6,5,27:35,0,1,1,11-114,6.3,41,260,10.9,14-19,208,468,0-1,7-11,22,37,1,2
401309881,2021,8,regular,BYU,FBS Independents,away,21,3,0,37,0,2,3,23,0,1,0,1,2,0,31,1,0,4,29:37,0,0,0,2-10,5.0,48,238,7.0,16-21,147,385,0-1,8-13,23,21,0,1
401309881,2021,8,regular,Washington State,Pac-12,home,19,3,0,22,0,1,1,,,,0,2,3,0,41,2,1,0,30:23,1,0,1,4-35,4.0,23,93,6.9,26-37,257,350,0-0,7-11,20,1,0,1
401282709,2021,8,regular,Notre Dame,FBS Independents,home,31,3,1,14,0,1,7,79,0,1,1,0,4,0,53,3,3,3,31:23,1,0,1,4-39,4.1,41,170,7.1,22-30,213,383,1-1,8-12,26,,,
401282709,2021,8,regular,USC,Pac-12,away,16,2,0,96,0,5,4,0,0,1,0,2,3,0,48,1,0,3,28:37,1,1,2,9-65,3.9,33,129,8.1,27-37,299,428,1-2,6-13,25,,,
401310728,2021,8,regular,Hawai'i,Mountain West,home,48,4,0,74,0,5,12,154,2,2,0,5,2,2,41,0,5,8,27:30,0,2,2,7-55,7.3,36,263,7.6,25-29,219,482,0-0,5-9,25,9,0,2
401310728,2021,8,regular,New Mexico State,FBS Independents,away,34,4,0,18,0,2,10,,,,2,0,8,0,48,1,0,1,32:30,2,0,2,4-21,7.6,34,257,4.2,24-54,228,485,1-2,7-17,28,,,
401282240,2021,8,regular,North Texas,Conference USA,home,26,2,1,0,0,1,8,,,,0,,8,0,24,6,9,2,35:50,2,0,2,9-90,4.0,60,242,6.1,22-35,212,454,3-5,8-20,29,20,0,1
401282240,2021,8,regular,Liberty,FBS Independents,away,35,0,4,63,0,2,5,0,0,2,0,1,9,1,63,1,0,4,24:10,0,0,0,11-97,1.6,29,45,8.5,19-36,305,350,1-3,7-15,21,72,1,1
401282113,2021,8,regular,Ole Miss,SEC,home,31,3,1,,,,7,0,0,1,2,2,7,0,27,5,6,3,30:52,0,1,1,12-106,5.4,49,265,8.2,20-25,205,470,3-3,5-13,25,11,0,1
401282113,2021,8,regular,LSU,SEC,away,17,1,1,14,0,1,5,,,,0,4,9,0,37,3,1,1,29:08,1,2,3,2-16,2.2,35,77,7.5,20-33,249,326,0-1,4-12,20,-1,0,1
401308838,2021,8,regular,Ball State,Mid-American,home,17,0,2,18,0,1,5,,,,0,2,6,0,34,1,0,2,25:28,1,1,2,6-68,3.2,31,100,6.7,22-34,227,327,1-1,6-14,20,24,0,2
401308838,2021,8,regular,Miami (OH),Mid-American,away,24,1,2,77,0,3,4,0,0,1,2,1,5,0,29,1,2,3,34:32,0,0,0,8-80,3.2,39,126,9.4,21-25,234,360,1-1,5-12,18,,,
401309576,2021,8,regular,Kent State,Mid-American,away,34,3,1,22,0,1,10,0,0,1,2,0,5,0,46,0,3,0,26:37,0,0,0,8-56,4.4,45,200,8.3,26-31,257,457,0-1,8-15,28,,,
401309576,2021,8,regular,Ohio,Mid-American,home,27,3,0,63,0,7,9,,,,0,2,7,0,36,1,0,4,33:23,1,2,3,5-50,4.0,34,135,7.5,34-43,322,457,0-1,8-13,27,2,0,1
401309575,2021,8,regular,Buffalo,Mid-American,away,45,3,3,25,0,1,9,0,0,1,2,1,14,0,38,11,0,1,31:06,0,1,1,2-20,4.7,49,231,11.5,17-22,253,484,1-2,7-12,25,2,0,1
401309575,2021,8,regular,Akron,Mid-American,home,10,1,0,60,0,5,4,,,,1,6,4,0,35,0,0,1,28:54,1,3,4,5-45,5.1,45,229,3.9,7-19,75,304,1-2,7-14,19,,,
