gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected
401636937,2024,13,regular,UCF,Big 12,away,21,2,1,30,0,2,3,,,,0,1,22:10,0,1,1,8-58,5.2,34,176,8.2,11-21,172,348,1-2,3-9,21,7,0,1,9,0,30,3,6,1
401636937,2024,13,regular,West Virginia,Big 12,home,31,3,1,76,0,2,7,,,,1,2,37:50,0,0,0,2-30,4.0,51,205,5.6,13-21,118,323,4-4,8-18,20,,,,2,0,26,1,2,2
401632143,2024,13,regular,Utah Tech,UAC,away,34,1,3,,,,10,,,,0,1,27:40,0,1,1,10-50,3.3,23,77,6.8,31-57,386,463,1-2,8-20,22,,,,,,,,,
401632143,2024,13,regular,Southern Utah,UAC,home,37,2,2,55,0,3,11,,,,1,0,32:20,0,0,0,5-21,5.7,49,279,8.4,14-23,194,473,0-0,7-15,21,41,0,2,,,,,,
401654610,2024,13,regular,Robert Morris,NEC,home,31,1,2,40,0,3,3,,,,0,2,17:27,1,1,2,13-113,3.6,18,64,18.3,8-12,220,284,0-0,0-5,6,0,0,1,,,,,,
401654610,2024,13,regular,Stonehill,NEC,away,13,0,0,17,0,1,7,13,0,1,1,1,20:58,0,0,0,4-12,2.1,23,49,4.1,9-22,90,139,1-1,2-12,9,18,0,1,,,,,,
401634196,2024,13,regular,Southern Illinois,MVFC,home,62,1,7,,,,14,16,0,5,0,,34:02,0,0,0,1-5,5.7,43,246,8.6,20-33,283,529,1-2,8-15,25,62,0,3,,,,,,
401634196,2024,13,regular,Murray State,MVFC,away,0,0,0,81,0,5,,,,,0,2,25:58,5,0,5,0-0,2.3,32,75,4.6,12-24,110,185,0-2,5-14,9,,,,,,,,,
401678896,2024,13,regular,Stephen F. Austin,Southland,home,32,2,2,57,0,2,6,68,0,2,1,2,33:27,0,1,1,8-60,3.0,41,124,8.7,17-30,260,384,2-3,3-16,18,10,0,4,,,,,,
401678896,2024,13,regular,Abilene Christian,UAC,away,19,0,3,15,0,2,1,,,,1,2,26:33,2,1,3,5-22,1.5,23,35,5.5,22-47,258,293,2-2,5-18,17,54,0,3,,,,,,
401632142,2024,13,regular,Chattanooga,Southern,away,24,1,2,36,0,1,6,2,0,1,0,,28:30,2,0,2,1-5,2.6,33,86,6.7,22-31,207,293,0-0,5-13,17,,,,,,,,,
401632142,2024,13,regular,Austin Peay,UAC,home,17,1,1,102,0,5,5,31,0,2,0,1,29:17,1,0,1,6-55,4.3,29,125,5.3,19-32,169,294,1-3,3-13,14,,,,,,,,,
401632131,2024,13,regular,Tarleton State,UAC,home,39,1,4,61,0,3,7,0,0,2,1,2,36:51,0,1,1,4-35,3.7,54,200,11.7,15-21,245,445,1-3,6-15,25,-6,0,2,,,,,,
401632131,2024,13,regular,Central Arkansas,UAC,away,14,2,0,40,0,2,2,,,,1,1,23:09,2,1,3,8-47,4.9,24,118,5.6,13-28,156,274,0-2,3-11,12,3,0,0,,,,,,
401632132,2024,13,regular,North Alabama,UAC,away,15,0,0,36,0,2,,,,,0,,11:44,0,0,0,7-75,4.6,12,55,5.7,7-14,80,135,0-0,2-6,10,-4,0,1,,,,,,
401632132,2024,13,regular,Eastern Kentucky,UAC,home,21,2,0,,,,2,,,,0,1,17:52,0,0,0,4-33,6.2,26,161,4.1,6-11,45,206,0-0,3-5,12,,,,,,,,,
401634259,2024,13,regular,Mississippi Valley State,SWAC,home,35,2,3,100,0,6,5,0,0,1,1,1,33:00,3,0,3,8-89,3.5,38,134,7.7,21-45,347,481,2-4,9-18,26,,,,,,,,,
401634259,2024,13,regular,Alabama A&M,SWAC,away,49,2,5,101,0,4,7,102,0,3,0,2,27:00,1,1,2,7-59,6.8,31,212,8.2,24-36,296,508,1-2,6-11,27,26,0,1,,,,,,
401640996,2024,13,regular,Liberty,Conference USA,home,38,4,1,101,0,4,8,3,0,3,1,2,34:43,0,1,1,3-20,6.7,63,419,11.4,7-12,137,556,1-2,8-13,29,2,0,1,3,0,21,0,2,4
401640996,2024,13,regular,Western Kentucky,Conference USA,away,21,1,2,,,,3,,,,1,1,25:17,3,1,4,2-26,4.1,26,107,7.7,20-34,262,369,1-2,6-10,19,,,,5,0,35,1,1,0
401628435,2024,13,regular,Tennessee,SEC,home,56,4,4,26,0,1,8,0,0,2,1,2,26:11,0,0,0,7-60,6.2,39,241,7.8,18-28,219,460,0-0,6-12,26,61,0,3,15,0,39,4,5,2
401628435,2024,13,regular,UTEP,Conference USA,away,0,0,0,,,,0,,,,0,1,33:49,2,1,3,5-19,2.1,38,81,4.1,21-36,149,230,1-3,7-18,15,,,,5,0,26,3,0,3
401628427,2024,13,regular,Arkansas,SEC,home,35,3,2,16,0,2,5,,,,1,2,28:50,1,2,3,8-78,6.2,38,235,6.0,20-37,221,456,3-4,1-11,26,10,0,3,6,0,28,3,7,5
401628427,2024,13,regular,Louisiana Tech,Conference USA,away,14,0,2,56,0,2,2,26,0,1,2,1,31:10,0,1,1,5-30,1.8,31,57,4.4,26-43,190,247,3-6,4-19,16,8,0,1,5,0,30,1,4,3
401640987,2024,13,regular,Kennesaw State,Conference USA,home,27,3,0,92,0,4,9,0,0,1,1,1,28:33,1,1,2,3-20,4.9,36,177,5.8,18-32,186,363,0-0,6-15,20,7,0,2,5,0,21,3,5,1
401640987,2024,13,regular,Florida International,Conference USA,away,26,0,3,109,0,4,8,0,0,1,1,1,31:27,1,1,2,7-75,5.2,38,197,9.3,12-22,204,401,1-1,4-14,15,15,0,3,3,0,29,1,2,0
401636352,2024,13,regular,Prairie View A&M,SWAC,away,6,0,0,58,0,4,6,0,0,1,1,3,30:15,1,2,3,3-20,2.0,38,75,5.3,13-23,122,197,0-2,6-16,11,0,0,1,,,,,,
401636352,2024,13,regular,Alabama State,SWAC,home,9,0,0,75,0,3,9,0,0,1,2,2,29:45,1,1,2,8-55,3.8,42,159,5.1,6-14,71,230,1-1,3-13,11,0,0,2,,,,,,
401641027,2024,13,regular,New Mexico State,Conference USA,away,36,1,2,36,0,2,12,30,1,2,0,2,27:16,0,0,0,3-30,4.0,36,145,13.2,14-18,237,382,0-0,7-12,18,17,0,1,2,1,40,0,2,3
401641027,2024,13,regular,Middle Tennessee,Conference USA,home,21,1,2,46,0,2,3,,,,0,,32:44,2,0,2,6-60,6.1,28,170,6.2,30-45,277,447,2-4,7-14,25,10,0,2,7,0,26,2,0,2
401636362,2024,13,regular,Texas Southern,SWAC,away,31,3,1,106,0,4,7,3,0,3,1,0,33:42,2,0,2,6-54,4.7,46,214,8.9,15-19,169,383,0-0,9-15,18,-1,0,1,,,,,,
401636362,2024,13,regular,Arkansas-Pine Bluff,SWAC,home,23,0,1,115,0,5,11,79,1,2,0,1,26:18,3,1,4,5-20,3.1,37,113,6.2,13-26,162,275,0-0,9-16,17,8,0,3,,,,,,
401636392,2024,13,regular,Alcorn State,SWAC,home,10,1,0,119,0,5,4,,,,0,1,28:42,1,1,2,11-129,5.9,30,176,4.0,16-28,113,289,1-1,5-16,12,39,0,2,,,,,,
401636392,2024,13,regular,Jackson State,SWAC,away,48,4,2,18,0,3,12,10,0,1,0,1,31:18,0,0,0,3-20,6.2,46,283,9.6,12-22,211,494,1-1,5-12,27,20,0,3,,,,,,
401628572,2024,13,regular,Washington State,Pac-12,away,38,2,2,18,0,1,8,31,1,2,0,2,21:37,0,2,2,7-70,5.0,27,135,10.9,17-23,250,385,1-1,2-7,20,,,,5,1,43,0,3,3
401628572,2024,13,regular,Oregon State,Pac-12,home,41,3,2,63,0,3,11,,,,2,0,38:23,2,0,2,5-45,4.0,43,170,8.7,23-36,314,484,4-5,7-15,27,,,,6,0,34,1,1,1
401643836,2024,13,regular,App State,Sun Belt,home,34,1,2,31,0,1,10,0,0,1,1,0,25:55,0,0,0,0-0,3.8,38,145,9.4,12-23,216,361,1-2,3-13,17,51,1,2,6,1,31,4,3,1
401643836,2024,13,regular,James Madison,Sun Belt,away,20,0,2,46,0,3,8,,,,0,1,34:05,1,1,2,9-69,4.4,38,168,6.4,21-36,232,400,1-3,6-15,22,24,0,3,4,0,25,2,6,4
401643838,2024,13,regular,Old Dominion,Sun Belt,home,35,4,1,45,0,3,5,,,,0,4,33:56,1,1,2,3-20,6.2,46,286,7.3,19-31,227,513,1-1,9-16,24,7,0,2,2,0,23,1,1,4
401643838,2024,13,regular,Marshall,Sun Belt,away,42,2,3,118,0,3,10,0,0,1,1,0,26:04,0,0,0,4-15,6.4,41,261,8.8,13-24,210,471,0-0,4-12,21,,,,3,0,33,1,1,2
401643842,2024,13,regular,Georgia State,Sun Belt,away,52,4,3,12,0,1,10,30,0,2,2,0,31:30,0,0,0,2-12,5.6,40,222,11.0,15-26,285,507,1-1,5-12,27,,,,8,0,39,3,4,4
401643842,2024,13,regular,Texas State,Sun Belt,home,44,2,3,53,0,2,4,,,,0,3,28:30,2,2,4,7-75,4.2,37,157,6.9,28-44,302,459,5-6,3-13,26,200,1,3,3,1,23,0,1,4
401643837,2024,13,regular,Coastal Carolina,Sun Belt,home,6,0,0,,,,6,,,,1,1,21:15,3,1,4,3-25,6.8,24,163,4.0,11-32,127,290,0-1,2-12,12,,,,9,0,49,2,1,2
401643837,2024,13,regular,Georgia Southern,Sun Belt,away,26,1,1,40,0,2,14,71,0,3,1,2,38:45,0,1,1,7-50,2.4,38,91,7.7,25-38,294,385,0-0,8-17,21,,,,4,0,29,1,1,3
401643841,2024,13,regular,Southern Miss,Sun Belt,home,14,0,1,26,0,2,6,,,,0,1,38:48,1,0,1,3-20,3.9,43,169,3.8,20-36,137,306,1-3,6-19,21,,,,5,0,30,2,2,1
401643841,2024,13,regular,South Alabama,Sun Belt,away,35,1,3,,,,5,57,1,1,0,,21:12,0,0,0,7-69,6.9,27,187,8.0,15-24,193,380,0-0,3-10,17,-9,0,1,8,1,39,4,5,5
401643840,2024,13,regular,Troy,Sun Belt,away,30,0,4,22,0,2,2,,,,0,2,33:22,2,1,3,7-43,4.0,34,135,5.9,27-44,259,394,2-4,6-15,23,1,0,1,4,0,35,2,0,1
401643840,2024,13,regular,Louisiana,Sun Belt,home,51,3,2,180,1,4,15,0,0,2,1,0,26:38,0,0,0,7-45,3.1,31,96,13.5,18-24,323,419,0-0,3-10,17,,,,5,1,45,2,1,9
401643839,2024,13,regular,UL Monroe,Sun Belt,away,21,2,1,11,0,1,3,,,,0,1,31:19,1,1,2,8-70,6.7,38,256,6.2,11-22,137,393,2-3,4-11,19,24,0,1,3,0,48,2,1,4
401643839,2024,13,regular,Arkansas State,Sun Belt,home,28,1,3,95,0,4,4,0,0,1,1,0,28:41,0,0,0,7-80,4.9,38,188,6.5,18-26,170,358,3-3,4-12,21,,,,3,0,36,2,6,3
401654653,2024,13,regular,Colgate,Patriot,away,34,1,2,226,1,7,10,,,,0,,29:31,3,0,3,6-75,4.5,31,138,7.5,20-33,248,386,0-1,5-11,18,1,0,1,,,,,,
401654653,2024,13,regular,Bucknell,Patriot,home,48,1,5,69,0,4,12,9,0,3,0,,30:29,0,0,0,6-67,3.1,37,116,9.7,31-45,437,553,3-3,4-14,28,,,,,,,,,
401654615,2024,13,regular,Merrimack,FCS Independents,away,19,1,1,51,0,3,5,16,0,2,0,3,38:14,0,1,1,9-75,5.3,43,226,8.7,12-15,131,357,0-0,7-14,15,-6,0,3,,,,,,
401654615,2024,13,regular,Fordham,Patriot,home,3,0,0,29,0,2,3,,,,1,1,21:46,2,0,2,3-35,-1.0,30,-29,5.0,3-12,60,31,0-0,1-12,4,,,,,,,,,
401654640,2024,13,regular,Georgetown,Patriot,home,0,0,0,76,0,7,,33,0,3,0,,25:18,1,0,1,3-19,3.0,33,99,2.8,13-30,85,184,1-6,1-13,12,,,,,,,,,
401654640,2024,13,regular,Holy Cross,Patriot,away,34,2,1,44,0,1,10,17,0,1,0,,34:42,3,0,3,10-105,4.2,46,193,5.9,8-17,100,293,0-0,8-16,15,47,1,5,,,,,,
401654623,2024,13,regular,Lehigh,Patriot,home,38,3,1,38,0,2,8,41,1,2,0,,32:01,1,0,1,3-35,5.5,42,229,8.8,10-13,115,344,0-0,7-9,25,17,0,3,,,,,,
401654623,2024,13,regular,Lafayette,Patriot,away,14,2,0,35,0,3,2,0,0,1,0,,27:59,2,0,2,8-90,3.5,32,112,6.8,20-25,171,283,1-2,4-10,19,,,,,,,,,
401634042,2024,13,regular,McNeese,Southland,home,24,2,1,9,0,2,6,,,,1,1,32:16,0,1,1,6-55,3.1,42,130,7.5,24-34,256,386,0-2,5-14,24,20,0,2,,,,,,
401634042,2024,13,regular,Lamar,Southland,away,26,1,2,104,0,4,8,,,,1,1,27:44,0,1,1,9-64,5.9,42,247,6.0,12-26,157,404,2-4,4-13,22,,,,,,,,,
401635518,2024,13,regular,Syracuse,ACC,home,31,2,2,43,0,2,7,,,,0,1,37:26,0,0,0,7-56,2.5,30,76,10.0,37-47,470,546,2-3,8-17,25,14,0,2,3,0,35,1,1,6
401635518,2024,13,regular,UConn,FBS Independents,away,24,1,2,,,,6,,,,0,,22:34,0,0,0,4-45,7.3,17,124,4.8,27-48,228,352,1-2,5-15,16,12,0,2,2,0,46,1,1,3
401636371,2024,13,regular,Florida A&M,SWAC,away,41,4,1,146,0,6,11,17,0,1,0,1,35:23,1,0,1,9-57,6.5,47,305,9.0,14-20,180,485,0-0,6-12,23,,,,,,,,,
401636371,2024,13,regular,Bethune-Cookman,SWAC,home,38,3,1,123,0,5,8,0,0,1,0,1,24:37,1,0,1,6-64,4.2,44,183,10.1,12-23,233,416,1-2,8-15,19,77,1,1,,,,,,
401638698,2024,13,regular,Presbyterian,Pioneer,home,30,2,2,67,0,2,6,0,0,1,1,2,29:22,0,1,1,7-80,7.4,39,288,7.2,16-24,172,460,1-2,2-9,21,7,0,1,,,,,,
401638698,2024,13,regular,Butler,Pioneer,away,27,1,3,120,0,4,3,,,,1,1,30:38,1,1,2,8-84,3.8,33,126,5.8,20-38,220,346,1-2,9-17,22,,,,,,,,,
401628694,2024,13,regular,Villanova,Coastal Athletic,home,38,3,1,14,0,2,8,43,1,2,2,0,27:41,1,0,1,5-50,5.0,32,159,6.8,13-30,203,362,0-1,5-12,18,15,0,2,,,,,,
401628694,2024,13,regular,Delaware,CAA,away,28,2,2,91,0,3,4,0,0,1,0,2,32:19,2,2,4,7-62,5.0,39,196,6.1,19-35,213,409,1-3,6-15,22,6,0,1,,,,,,
401634127,2024,13,regular,Weber State,Big Sky,home,28,1,1,69,0,3,16,,,,0,2,41:51,1,1,2,5-50,5.3,50,265,5.5,25-35,191,456,1-1,5-16,26,59,0,5,,,,,,
401634127,2024,13,regular,Cal Poly,Big Sky,away,17,1,1,107,0,4,5,34,0,1,1,0,18:09,0,0,0,7-55,3.5,21,74,5.2,10-28,146,220,0-3,3-13,7,0,0,1,,,,,,
401634132,2024,13,regular,Sacramento State,Big Sky,home,39,0,5,74,0,4,7,0,0,1,0,,31:21,1,0,1,4-25,2.4,28,68,8.8,32-44,389,457,1-2,5-14,23,36,0,3,,,,,,
401634132,2024,13,regular,UC Davis,Big Sky,away,42,3,3,58,0,5,6,0,0,1,0,,28:39,1,0,1,6-69,4.3,33,142,11.1,27-36,398,540,0-1,6-12,23,3,0,1,,,,,,
401636930,2024,13,regular,Arizona State,Big 12,home,28,3,1,,,,4,64,0,2,0,1,35:05,1,0,1,9-76,4.0,42,166,9.9,16-25,247,413,2-5,7-13,22,,,,4,0,33,1,3,6
401636930,2024,13,regular,BYU,Big 12,away,23,2,1,55,0,3,3,4,0,1,0,,24:55,2,0,2,5-40,4.1,23,94,7.8,22-38,297,391,0-1,7-10,26,,,,3,0,42,0,3,2
401634189,2024,13,regular,South Dakota State,MVFC,away,45,4,2,22,0,4,9,,,,1,3,34:32,0,1,1,2-15,4.2,41,171,10.2,16-27,276,447,1-1,7-13,26,13,0,5,,,,,,
401634189,2024,13,regular,Missouri State,MVFC,home,9,0,0,40,0,2,9,,,,1,1,25:28,0,1,1,4-41,1.3,26,34,6.0,14-31,186,220,2-3,2-14,12,0,0,1,,,,,,
401634211,2024,13,regular,South Dakota,MVFC,home,29,2,2,49,0,2,5,,,,0,1,29:14,0,0,0,8-50,4.0,30,119,9.1,18-30,272,391,1-1,6-12,23,,,,,,,,,
401634211,2024,13,regular,North Dakota State,MVFC,away,28,3,1,112,0,6,4,,,,0,1,30:46,0,0,0,4-41,3.5,47,166,7.9,10-22,174,340,2-2,7-15,19,2,0,1,,,,,,
401654635,2024,13,regular,Mercyhurst,NEC,home,21,0,2,13,0,2,7,,,,2,1,27:56,0,0,0,2-30,2.6,25,64,7.3,21-33,240,304,2-3,6-14,16,15,0,1,,,,,,
401654635,2024,13,regular,Saint Francis,NEC,away,20,0,2,72,0,5,8,,,,0,3,32:04,0,2,2,4-35,2.2,32,71,9.4,18-26,245,316,1-1,7-13,17,,,,,,,,,
401634168,2024,13,regular,North Dakota,MVFC,away,13,0,1,138,0,4,7,,,,1,2,25:44,1,1,2,4-25,4.2,31,131,5.2,11-26,135,266,0-3,3-13,15,,,,,,,,,
401634168,2024,13,regular,Illinois State,MVFC,home,35,3,2,54,0,2,5,2,0,1,1,1,34:16,0,1,1,6-62,3.8,51,196,6.2,23-36,224,420,5-6,6-17,27,,,,,,,,,
401654600,2024,13,regular,Wagner,NEC,home,28,3,1,82,0,4,4,0,0,1,2,0,32:06,0,0,0,1-5,2.8,42,118,4.9,15-29,143,261,3-5,3-15,19,,,,,,,,,
401654600,2024,13,regular,Long Island University,NEC,away,35,3,1,93,0,2,5,,,,0,2,27:54,1,2,3,5-39,5.1,39,199,13.9,10-14,194,393,1-2,3-9,15,5,0,2,,,,,,
401634179,2024,13,regular,Indiana State,MVFC,away,34,3,1,78,0,4,10,,,,0,2,31:56,0,1,1,10-110,6.5,42,273,9.4,16-22,206,479,1-2,5-13,20,,,,,,,,,
401634179,2024,13,regular,Northern Iowa,MVFC,home,41,1,3,57,0,1,11,,,,1,0,28:04,0,0,0,7-55,6.4,35,225,13.6,13-15,204,429,1-2,2-9,18,63,1,2,,,,,,
401654504,2024,13,regular,North Carolina Central,MEAC,away,52,4,1,2,0,1,10,100,2,3,2,1,32:01,1,1,2,5-50,5.1,45,228,12.4,11-16,199,427,0-0,8-9,24,23,0,2,,,,,,
401654504,2024,13,regular,Delaware State,MEAC,home,10,1,0,80,0,5,4,0,0,1,1,3,27:59,3,2,5,7-66,4.9,32,156,6.4,13-20,128,284,1-1,3-9,13,,,,,,,,,
401654537,2024,13,regular,Morgan State,MEAC,home,35,3,2,34,0,3,5,9,0,2,0,,28:43,0,0,0,12-83,4.6,37,169,8.2,20-25,206,375,0-1,5-12,19,,,,,,,,,
401654537,2024,13,regular,Howard,MEAC,away,21,0,3,82,0,5,3,,,,0,,31:17,2,0,2,2-9,0.7,29,19,8.1,21-35,283,302,0-3,6-14,20,14,0,1,,,,,,
401654543,2024,13,regular,South Carolina State,MEAC,home,53,5,2,103,0,5,9,0,0,1,0,2,31:46,1,0,1,2-15,5.9,42,246,10.6,18-25,264,510,0-0,3-7,29,,,,,,,,,
401654543,2024,13,regular,Norfolk State,MEAC,away,21,2,1,72,0,5,3,17,0,1,1,0,28:14,1,0,1,4-30,5.6,38,211,2.9,5-17,50,261,0-0,4-12,13,,,,,,,,,
401654581,2024,13,regular,Central Connecticut,NEC,home,21,2,0,30,0,3,7,9,0,7,1,0,34:27,1,0,1,5-45,2.9,43,126,6.2,15-35,216,342,0-1,5-17,17,16,0,2,,,,,,
401654581,2024,13,regular,Duquesne,NEC,away,14,0,2,29,0,2,2,0,0,1,0,1,25:33,7,1,8,9-61,2.8,22,62,8.7,17-34,296,358,1-1,3-11,15,,,,,,,,,
401645373,2024,13,regular,Rice,American Athletic,away,14,1,1,126,0,6,2,,,,1,1,30:44,3,1,4,7-62,4.6,25,115,4.5,28-49,222,337,1-4,6-16,18,12,0,3,6,0,38,2,3,0
401645373,2024,13,regular,UAB,American Athletic,home,40,2,2,90,0,1,10,120,1,3,1,1,29:16,0,1,1,11-110,5.6,34,190,7.6,18-23,174,364,0-0,4-10,21,1,0,1,6,1,51,1,3,10
401645371,2024,13,regular,Charlotte,American Athletic,away,39,0,3,,,,15,,,,1,0,23:59,1,0,1,0-0,2.5,21,52,13.2,16-30,396,448,2-2,4-13,13,13,0,1,9,1,33,1,1,5
401645371,2024,13,regular,Florida Atlantic,American Athletic,home,27,2,1,30,0,2,9,1,0,1,0,1,36:01,0,1,1,4-32,5.6,50,279,7.8,12-23,179,458,0-2,6-13,22,2,0,1,4,0,16,1,1,2
401645372,2024,13,regular,East Carolina,American Athletic,away,40,3,2,0,0,1,10,,,,1,1,28:33,1,1,2,13-127,4.5,57,255,12.4,16-24,298,553,1-2,7-15,26,,,,7,0,42,1,3,2
401645372,2024,13,regular,North Texas,American Athletic,home,28,1,3,98,0,4,4,29,0,1,1,2,31:27,0,1,1,3-29,5.0,36,181,5.5,32-48,266,447,0-4,7-16,30,0,0,1,4,0,38,2,2,2
401645374,2024,13,regular,Temple,American Athletic,away,27,1,2,42,0,2,9,42,0,2,1,1,29:45,2,1,3,7-50,1.9,37,70,6.8,13-32,219,289,0-3,2-15,13,,,,7,0,43,2,0,3
401645374,2024,13,regular,UTSA,American Athletic,home,51,4,1,107,1,2,15,0,0,2,1,1,30:15,2,1,3,9-76,7.9,39,309,8.1,20-27,220,529,0-1,3-13,19,3,0,2,16,1,43,6,10,7
401641005,2024,13,regular,Sam Houston,Conference USA,away,11,1,0,60,0,2,3,,,,1,0,31:05,0,0,0,5-34,4.5,39,175,3.2,13-26,84,259,2-3,7-16,16,,,,7,0,46,1,0,0
401641005,2024,13,regular,Jacksonville State,Conference USA,home,21,3,0,34,0,1,3,,,,0,1,28:55,0,1,1,3-20,4.8,58,278,4.5,9-12,54,332,0-3,11-16,20,-3,0,1,7,0,32,2,2,4
401634041,2024,13,regular,Incarnate Word,Southland,away,38,1,1,16,0,1,5,0,0,1,1,1,15:21,1,1,2,6-65,3.5,18,63,8.8,17-24,212,275,0-2,2-6,14,,,,,,,,,
401634041,2024,13,regular,East Texas A&M,Southland,home,24,2,0,33,0,2,5,0,0,1,1,0,14:39,1,0,1,5-55,3.3,15,50,4.5,11-19,85,135,1-1,1-7,10,,,,,,,,,
401634142,2024,13,regular,VMI,Southern,home,9,0,0,74,0,3,9,-3,0,1,0,,30:39,0,0,0,3-20,5.8,35,202,2.2,10-28,62,264,1-3,5-17,12,-1,0,1,,,,,,
401634142,2024,13,regular,East Tennessee State,Southern,away,16,1,0,64,0,3,10,,,,0,,29:21,1,0,1,1-10,4.3,45,195,4.8,15-25,119,314,1-2,8-17,19,26,0,3,,,,,,
401634151,2024,13,regular,Furman,Southern,away,23,0,2,120,0,7,11,0,0,1,3,3,24:27,1,2,3,3-40,2.7,27,73,5.8,21-43,249,322,0-0,5-16,16,14,0,2,,,,,,
401634151,2024,13,regular,Mercer,Southern,home,49,3,3,31,0,3,7,0,0,1,2,4,35:33,1,3,4,5-46,4.4,48,213,9.7,20-30,290,503,2-2,7-13,27,0,0,1,,,,,,
401634040,2024,13,regular,Northwestern State,Southland,away,24,1,2,173,0,6,6,0,0,1,0,1,27:24,1,0,1,6-46,0.8,31,26,5.8,12-32,185,211,0-1,5-18,10,4,0,2,,,,,,
401634040,2024,13,regular,Houston Christian,Southland,home,62,4,3,117,1,2,14,18,0,1,0,1,32:36,1,0,1,9-82,5.8,55,321,11.8,17-25,296,617,2-4,7-16,26,52,0,6,,,,,,
401638350,2024,13,regular,Western Carolina,Southern,away,47,1,3,16,0,1,11,91,1,3,0,2,36:41,1,1,2,7-64,1.7,43,74,8.9,36-46,408,482,2-2,9-18,27,3,0,2,,,,,,
401638350,2024,13,regular,Samford,Southern,home,42,5,1,199,0,7,6,0,0,1,1,1,23:19,3,0,3,6-50,10.7,34,365,5.6,20-36,203,568,1-2,6-12,26,28,0,2,,,,,,
401634039,2024,13,regular,Nicholls,Southland,home,16,1,1,36,0,4,4,,,,0,1,31:20,1,0,1,6-55,3.0,29,86,9.3,20-33,307,393,1-1,6-13,19,0,0,1,,,,,,
401634039,2024,13,regular,SE Louisiana,Southland,away,19,0,1,73,0,2,13,0,0,1,0,1,28:40,0,0,0,4-30,4.1,35,144,5.1,21-31,157,301,0-1,5-14,20,55,0,2,,,,,,
401640959,2024,13,regular,Notre Dame,FBS Independents,home,49,5,2,30,0,2,7,,,,1,1,20:11,0,0,0,5-44,9.8,28,275,10.5,14-18,189,464,0-1,3-5,19,35,0,2,5,0,54,1,1,2
401640959,2024,13,regular,Army,American Athletic,away,14,2,0,22,0,3,2,,,,0,1,39:49,0,1,1,2-26,3.6,58,207,2.9,4-9,26,233,1-4,6-17,15,,,,3,0,25,0,1,0
401635613,2024,13,regular,California,ACC,home,24,0,3,88,0,4,4,,,,0,1,26:59,0,1,1,4-27,2.7,28,75,7.9,25-38,299,374,2-3,9-17,20,18,0,2,4,0,24,2,8,5
401635613,2024,13,regular,Stanford,ACC,away,21,2,1,,,,3,,,,1,2,33:01,0,0,0,5-55,3.1,39,120,4.9,15-29,141,261,3-5,5-15,14,35,0,1,11,0,32,6,1,3
401635619,2024,13,regular,Virginia,ACC,home,7,0,1,0,0,1,1,0,0,1,1,1,31:35,0,0,0,3-20,1.7,39,65,4.0,18-27,108,173,2-4,3-15,14,13,0,1,4,0,45,1,2,3
401635619,2024,13,regular,SMU,ACC,away,33,2,2,,,,9,,,,0,1,28:25,1,1,2,6-48,3.2,35,111,9.8,25-33,323,434,0-0,8-14,20,49,0,3,12,0,40,9,2,3
401628561,2024,13,regular,USC,Big Ten,away,19,0,1,88,0,3,13,,,,0,2,29:03,0,0,0,2-25,3.5,26,91,7.2,20-36,260,351,1-2,4-14,17,,,,3,0,35,3,4,3
401628561,2024,13,regular,UCLA,Big Ten,home,13,0,1,30,0,1,7,,,,0,,30:57,0,0,0,8-65,4.3,26,111,9.1,20-29,265,376,0-3,3-11,16,,,,6,0,38,2,5,7
401628557,2024,13,regular,Michigan,Big Ten,home,50,5,1,63,0,1,12,1,0,2,0,1,35:41,1,0,1,1-15,5.7,35,201,5.6,26-35,195,396,1-1,11-16,25,19,0,1,8,0,29,6,2,3
401628557,2024,13,regular,Northwestern,Big Ten,away,6,0,0,90,0,5,6,25,0,1,0,1,24:19,2,0,2,2-14,0.5,24,11,4.9,12-24,117,128,0-1,5-14,8,27,0,1,5,0,43,1,2,1
401628555,2024,13,regular,Ohio State,Big Ten,home,38,2,2,19,0,1,8,,,,1,0,29:20,1,0,1,8-58,4.0,29,115,7.7,22-26,201,316,2-3,4-11,14,91,1,3,8,1,27,5,1,1
401628555,2024,13,regular,Indiana,Big Ten,away,15,2,0,,,,1,0,0,1,0,2,30:40,0,1,1,3-15,2.1,40,85,3.8,8-18,68,153,1-2,6-14,16,12,0,1,3,0,30,0,0,3
401628556,2024,13,regular,Iowa,Big Ten,away,29,2,0,40,0,2,17,0,0,2,0,1,37:41,0,1,1,4-30,4.8,57,273,5.4,10-14,76,349,1-1,5-14,21,16,0,3,7,0,35,3,1,3
401628556,2024,13,regular,Maryland,Big Ten,home,13,0,2,61,0,4,1,,,,1,0,22:19,2,0,2,7-60,3.8,26,98,4.2,17-31,129,227,1-1,4-13,14,,,,5,0,62,1,0,0
