gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected
401762790,2025,1,regular,Lafayette,Patriot,away,7,0,,,,1,67,0,3,1,,,,,,27:40,0,0,0,4-35,2.0,30,59,4.1,16-29,118,177,1-3,4-14,11,5,0,35,2,0,2
401762435,2025,1,regular,North Texas,American Athletic,home,51,3,24,0,4,3,,,,9,26,0,1,1,1,33:28,0,1,1,3-20,3.2,41,133,9.7,24-34,329,462,1-2,7-12,25,8,1,32,3,6,0
401762435,2025,1,regular,Lamar,Southland,away,0,0,7,0,1,0,30,0,3,,,,,1,1,26:32,1,1,2,14-99,1.1,27,31,3.3,13-27,88,119,0-1,3-13,8,8,0,37,0,3,3
401757167,2025,1,regular,Central Connecticut,NEC,away,13,1,,,,0,30,0,1,7,,,,,,32:32,0,0,0,6-40,3.2,40,128,5.6,9-23,129,257,0-1,5-16,13,3,0,42,1,3,4
401757167,2025,1,regular,UConn,FBS Independents,home,59,4,21,0,1,4,84,0,4,11,,,,,,27:28,0,0,0,8-78,9.5,31,293,10.2,27-38,388,681,0-1,12-16,26,7,0,28,1,5,6
401767446,2025,1,regular,Indiana State,MVFC,home,41,3,28,0,1,2,108,0,5,11,6,0,2,1,1,30:02,1,1,2,8-65,4.3,51,219,9.3,19-27,250,469,1-2,3-11,27,,,,,,
401767446,2025,1,regular,McKendree,Great Lakes,away,24,1,7,0,1,2,63,0,3,4,0,0,1,0,1,29:58,2,1,3,4-20,3.5,39,137,4.7,16-40,188,325,1-2,7-17,22,,,,,,
401767369,2025,1,regular,Northwestern State,Southland,home,20,1,18,1,3,1,58,0,3,2,0,0,2,1,1,29:57,1,1,2,8-60,4.6,40,185,4.7,9-18,85,270,1-1,3-13,12,,,,,,
401767369,2025,1,regular,Alcorn State,SWAC,away,10,0,22,0,2,0,21,0,4,4,72,1,1,1,1,30:03,2,1,3,15-123,3.6,33,119,4.1,19-44,182,301,1-4,5-17,18,,,,,,
401767536,2025,1,regular,Northern Iowa,MVFC,home,38,1,0,0,1,4,63,0,3,8,0,0,2,1,0,28:17,0,0,0,2-24,6.9,31,213,8.4,17-28,235,448,0-0,6-10,25,,,,,,
401767536,2025,1,regular,Butler,Pioneer,away,14,1,13,0,1,1,53,0,3,2,,,,0,2,31:43,2,1,3,2-20,4.0,37,147,5.3,22-36,189,336,1-2,13-20,19,,,,,,
401767070,2025,1,regular,San Diego,Pioneer,home,17,1,1,0,1,1,31,0,1,5,,,,,,29:07,0,0,0,7-91,5.0,33,165,6.7,19-30,202,367,1-2,5-15,16,,,,,,
401767070,2025,1,regular,Cal Poly,Big Sky,away,41,2,27,0,1,3,18,0,1,11,,,,,,30:53,0,0,0,8-54,3.5,38,134,10.2,22-33,335,469,0-0,7-13,32,,,,,,
401756851,2025,1,regular,Portland State,Big Sky,away,0,0,,,,0,17,0,2,0,,,,1,2,25:38,0,1,1,4-20,-0.1,22,-3,2.8,10-20,56,53,0-0,1-13,3,0,0,32,0,0,3
401756851,2025,1,regular,BYU,Big 12,home,69,5,65,0,7,3,,,,15,,,,1,1,34:22,0,1,1,5-55,9.8,48,468,7.7,12-18,138,606,1-1,6-10,28,9,0,24,2,6,1
401752796,2025,1,regular,Nebraska,Big Ten,away,20,0,3,0,2,2,33,0,2,8,0,0,1,1,2,39:30,0,0,0,3-27,3.2,35,113,5.8,33-42,243,356,1-2,10-18,23,2,0,20,0,1,5
401752796,2025,1,regular,Cincinnati,Big 12,home,17,2,,,,0,20,0,1,5,,,,0,1,20:30,1,1,2,4-20,7.0,29,202,2.8,13-25,69,271,2-2,3-10,16,6,0,24,3,3,2
401756852,2025,1,regular,Stephen F. Austin,Southland,away,0,0,27,0,2,0,23,0,1,,,,,0,1,25:11,2,0,2,7-60,1.6,25,39,3.2,17-33,105,144,0-3,3-16,7,8,0,40,1,3,3
401756852,2025,1,regular,Houston,Big 12,home,27,0,18,0,3,3,,,,9,17,0,2,0,1,34:49,0,0,0,8-65,4.2,46,191,5.6,16-27,152,343,0-1,7-17,18,5,0,33,2,4,7
401756848,2025,1,regular,Jacksonville State,Conference USA,away,10,1,,,,0,40,0,2,4,,,,1,0,28:04,1,0,1,7-60,4.2,39,165,5.2,16-30,157,322,4-6,3-15,18,5,0,44,2,1,2
401756848,2025,1,regular,UCF,Big 12,home,17,0,21,0,1,2,34,0,2,5,0,0,1,0,3,31:56,0,1,1,9-80,3.1,36,110,9.5,22-33,314,424,2-2,7-15,23,6,0,44,2,1,5
401767509,2025,1,regular,The Citadel,Southern,home,0,0,,,,0,13,0,1,,,,,0,1,23:57,0,1,1,0-0,2.5,41,104,3.7,2-6,22,126,1-2,2-12,8,,,,,,
401767509,2025,1,regular,North Dakota State,MVFC,away,38,3,4,0,2,2,34,0,1,8,,,,1,2,36:03,0,0,0,6-35,5.4,47,256,12.0,16-22,263,519,1-1,7-12,25,,,,,,
401752675,2025,1,regular,Oklahoma,SEC,home,35,2,,,,3,15,0,1,5,,,,0,1,32:56,1,1,2,6-35,3.2,32,103,10.6,30-37,392,495,2-3,4-10,24,5,0,23,2,3,5
401752675,2025,1,regular,Illinois State,MVFC,away,3,0,6,0,1,0,12,0,1,3,0,0,1,1,0,27:04,0,0,0,2-10,4.5,26,117,1.7,10-20,34,151,0-0,1-11,8,4,0,31,1,2,0
401752668,2025,1,regular,Florida,SEC,home,55,1,45,0,3,5,25,0,1,13,,,,2,2,34:27,0,0,0,0-0,5.3,38,200,7.0,27-36,251,451,0-0,7-13,28,7,1,25,0,2,2
401752668,2025,1,regular,Long Island University,NEC,away,0,0,,,,0,,,,,,,,0,2,25:33,0,2,2,12-100,1.2,32,37,4.5,4-11,49,86,0-1,1-12,2,9,0,43,1,1,1
401767549,2025,1,regular,Mercyhurst,NEC,away,15,0,6,0,1,2,84,0,4,1,,,,,,34:14,2,2,4,3-25,2.6,24,63,6.5,32-48,311,374,2-4,6-14,20,,,,,,
401767549,2025,1,regular,Youngstown State,MVFC,home,24,3,10,0,1,0,69,0,2,6,21,0,2,2,0,25:46,0,0,0,8-78,4.7,40,187,5.4,14-21,114,301,2-3,4-12,16,,,,,,
401767350,2025,1,regular,Florida A&M,SWAC,home,9,0,28,0,4,0,46,0,2,9,0,0,1,,,33:36,0,0,0,6-54,2.8,32,89,5.7,17-32,183,272,0-0,5-16,15,,,,,,
401767350,2025,1,regular,Howard,MEAC,away,10,0,25,0,2,1,56,0,3,4,,,,,,26:24,1,0,1,5-35,1.9,29,56,5.2,17-28,145,201,1-1,6-16,12,,,,,,
401767327,2025,1,regular,Towson,Coastal Athletic,away,27,0,18,0,3,3,28,0,1,9,,,,0,1,31:05,0,1,1,6-59,3.6,38,136,7.2,14-26,187,323,1-1,9-17,18,,,,,,
401767327,2025,1,regular,Norfolk State,MEAC,home,7,1,,,,0,65,0,3,1,,,,1,0,27:35,0,0,0,9-78,1.3,31,39,7.7,21-31,240,279,1-3,3-13,16,,,,,,
401767265,2025,1,regular,New Hampshire,Coastal Athletic,away,27,1,63,0,2,2,0,0,1,7,0,0,1,,,34:52,0,0,0,11-110,3.0,39,118,10.9,10-17,186,304,0-0,5-13,14,,,,,,
401767265,2025,1,regular,North Carolina Central,MEAC,home,10,0,12,0,3,1,63,0,3,4,,,,,,25:08,1,0,1,5-60,3.4,30,103,5.2,13-33,172,275,0-1,3-13,16,,,,,,
401767415,2025,1,regular,Wofford,Southern,away,15,0,,,,0,158,0,5,1,,,,,,25:47,0,0,0,6-40,2.9,30,86,2.7,6-21,56,142,1-1,4-15,10,,,,,,
401767415,2025,1,regular,South Carolina State,MEAC,home,16,0,2,0,2,1,14,0,1,10,,,,,,34:13,0,0,0,7-75,2.7,41,111,6.0,27-50,299,410,1-3,12-23,23,,,,,,
401767130,2025,1,regular,Sacramento State,Big Sky,away,3,0,,,,0,46,0,2,3,,,,2,2,18:54,1,1,2,9-66,1.0,24,24,4.0,11-27,107,131,0-4,2-13,7,,,,,,
401767130,2025,1,regular,South Dakota State,MVFC,home,20,1,-5,0,2,1,46,0,2,8,0,0,1,1,2,41:06,0,2,2,5-50,4.3,56,240,8.3,17-23,190,430,2-3,5-15,28,,,,,,
401754520,2025,1,regular,Pittsburgh,ACC,home,61,2,143,1,6,5,78,0,1,13,,,,,,24:37,1,0,1,3-35,5.9,27,158,7.9,23-38,302,460,2-3,5-14,21,10,1,31,4,5,3
401754520,2025,1,regular,Duquesne,NEC,away,9,0,4,0,1,1,,,,3,0,0,1,,,35:23,0,0,0,11-88,1.2,31,37,6.3,17-27,171,208,0-0,2-15,8,7,0,31,1,3,6
401752797,2025,1,regular,Maryland,Big Ten,home,39,0,5,0,2,3,37,0,2,13,31,1,6,,,29:34,0,0,0,14-100,3.7,30,112,5.7,28-47,268,380,0-2,5-17,22,8,1,64,3,5,6
401752797,2025,1,regular,Florida Atlantic,American Athletic,away,7,0,,,,1,140,0,6,1,,,,,,30:26,6,0,6,7-77,2.4,32,77,4.5,36-62,277,354,3-9,7-20,23,5.5,0,41,0,1,6
401752678,2025,1,regular,Texas A&M,SEC,home,42,1,142,1,5,4,67,0,2,6,,,,,,26:19,0,0,0,7-50,4.7,23,108,8.1,23-36,291,399,1-1,3-11,17,9,1,35,1,2,3
401752678,2025,1,regular,UTSA,American Athletic,away,24,2,2,0,1,1,20,0,1,6,,,,0,2,33:41,0,0,0,4-34,6.2,33,203,5.0,21-34,170,373,1-1,5-16,17,2,0,31,0,2,2
401757220,2025,1,regular,Maine,Coastal Athletic,away,7,1,,,,0,12,0,1,1,,,,0,1,26:26,1,1,2,2-20,5.8,32,184,4.3,13-31,132,316,2-5,2-11,15,3,0,50,0,2,6
401757220,2025,1,regular,Liberty,Conference USA,home,28,1,4,0,1,3,55,0,2,4,0,0,1,1,0,33:34,0,0,0,4-40,4.9,40,194,6.0,19-33,197,391,1-2,11-19,22,6,0,27,3,1,2
401757223,2025,1,regular,Bryant,Coastal Athletic,away,3,0,13,0,1,0,,,,3,-1,0,1,0,1,31:18,1,0,1,11-99,1.9,35,68,5.7,20-33,187,255,0-2,6-18,16,6,0,32,2,5,4
401757223,2025,1,regular,New Mexico State,Conference USA,home,19,1,5,0,1,1,36,0,2,7,13,0,1,0,1,28:10,1,0,1,8-80,2.4,32,78,7.3,14-31,227,305,0-0,4-16,19,7,0,45,3,11,4
401757224,2025,1,regular,UNLV,Mountain West,away,38,2,4,0,1,2,30,0,1,8,52,1,1,0,2,29:42,1,0,1,8-92,4.7,33,155,10.8,19-23,249,404,1-1,5-9,20,7,1,50,4,2,2
401757224,2025,1,regular,Sam Houston,Conference USA,home,21,2,0,0,1,1,96,0,4,1,0,0,1,0,1,30:18,1,0,1,5-48,4.1,35,145,5.3,19-35,187,332,3-6,1-12,20,5,0,38,1,0,2
401754521,2025,1,regular,SMU,ACC,home,42,2,48,0,2,2,,,,6,105,2,2,1,2,21:01,1,2,3,8-84,4.2,33,140,8.7,22-30,260,400,1-2,4-10,25,6,2,41,3,5,8
401754521,2025,1,regular,East Texas A&M,Southland,away,13,1,,,,0,64,0,4,7,0,0,1,2,1,38:59,2,1,3,11-80,3.1,35,107,5.7,20-43,244,351,3-3,6-20,17,8,0,38,2,0,3
401767572,2025,1,regular,Presbyterian,Pioneer,away,15,1,17,0,2,1,11,0,1,3,0,0,1,,,35:50,1,0,1,7-55,3.4,33,113,8.0,25-38,303,416,3-5,7-17,20,,,,,,
401767572,2025,1,regular,Mercer,Southern,home,10,0,47,0,2,1,127,0,4,4,0,0,1,0,2,24:10,1,0,1,5-41,3.6,24,87,4.3,22-36,154,241,0-0,4-13,16,,,,,,
401762434,2025,1,regular,Navy,American Athletic,home,52,6,53,0,4,1,64,0,2,10,,,,0,1,35:27,0,0,0,4-35,8.7,54,468,6.6,9-14,92,560,0-0,10-13,26,7,0,15,5,2,4
401762434,2025,1,regular,VMI,Southern,away,7,0,,,,1,40,0,2,1,,,,,,24:33,0,0,0,5-35,0.7,22,15,7.0,16-28,197,212,1-2,4-14,9,3,0,33,0,1,1
401767468,2025,1,regular,Arkansas Baptist,,away,0,0,,,,0,52,0,5,,0,0,1,1,2,26:05,2,0,2,12-70,1.9,26,50,2.3,7-27,62,112,1-4,0-16,2,,,,,,
401767468,2025,1,regular,Houston Christian,Southland,home,69,8,-5,0,2,2,9,0,1,9,0,0,2,0,2,33:55,1,1,2,5-40,7.3,55,402,6.1,14-21,129,531,0-1,7-11,31,,,,,,
401767059,2025,1,regular,Eastern Washington,Big Sky,away,21,3,14,0,2,0,96,0,4,3,,,,1,1,25:41,1,1,2,3-25,4.7,23,107,4.7,21-39,183,290,1-2,4-13,15,,,,,,
401767059,2025,1,regular,Incarnate Word,Southland,home,31,3,27,0,2,1,,,,7,0,0,1,1,3,34:19,0,1,1,7-65,2.8,47,131,8.7,27-38,332,463,2-2,7-16,27,,,,,,
401767476,2025,1,regular,Nicholls,Southland,home,20,0,31,0,3,1,,,,8,40,1,3,2,0,30:31,0,1,1,3-25,2.3,29,66,6.1,21-36,221,287,0-0,5-17,14,,,,,,
401767476,2025,1,regular,Incarnate Word,Southland,away,6,0,12,0,3,0,46,0,3,6,,,,1,3,29:29,3,1,4,9-55,0.5,33,16,5.2,24-36,188,204,2-3,3-16,15,,,,,,
401767298,2025,1,regular,West Georgia,UAC,away,34,2,,,,0,92,0,1,10,,,,3,0,32:11,2,0,2,6-53,5.3,34,180,6.6,19-35,231,411,1-2,6-16,18,,,,,,
401767298,2025,1,regular,Samford,Southern,home,3,0,2,0,2,0,74,0,4,3,8,0,2,0,5,27:49,0,3,3,6-43,0.9,28,24,5.6,32-44,247,271,0-3,5-17,16,,,,,,
401767119,2025,1,regular,Northern Colorado,Big Sky,home,17,1,,,,1,,,,5,15,0,1,,,28:38,0,0,0,3-30,4.4,36,160,8.2,9-16,131,291,0-0,6-12,19,,,,,,
401767119,2025,1,regular,Chadron State,Rocky Mountain,away,3,0,-1,0,1,0,,,,3,,,,,,31:22,1,0,1,4-60,3.4,31,105,6.9,20-33,228,333,1-2,3-11,21,,,,,,
401754516,2025,1,regular,Hawai'i,Mountain West,home,23,0,13,0,1,2,21,0,1,11,0,0,1,0,1,23:53,0,1,1,8-70,4.0,24,96,5.3,27-40,210,306,0-1,3-10,20,2,0,45,1,6,5
401754516,2025,1,regular,Stanford,ACC,away,20,1,4,0,1,0,47,0,3,8,,,,1,0,36:07,1,0,1,7-70,4.1,43,177,3.6,15-30,109,286,2-2,8-17,21,5,0,43,4,2,1
401756850,2025,1,regular,Northern Arizona,Big Sky,away,19,1,27,0,4,1,84,0,4,7,0,0,1,,,31:34,1,0,1,6-45,3.1,29,89,5.8,26-42,242,331,3-5,2-15,20,5,0,35,2,1,5
401756850,2025,1,regular,Arizona State,Big 12,home,38,3,31,0,2,2,38,0,2,8,0,0,1,0,1,28:26,1,0,1,12-93,9.7,21,203,6.6,25-39,257,460,2-3,1-10,21,8,0,40,3,8,5
401756849,2025,1,regular,Hawai'i,Mountain West,away,6,0,,,,0,,,,6,,,,0,2,35:44,3,2,5,7-65,2.5,28,70,4.7,26-47,223,293,1-2,4-14,21,5,0,31,2,1,1
401756849,2025,1,regular,Arizona,Big 12,home,40,4,53,0,2,1,,,,10,35,0,3,2,1,24:16,0,0,0,8-54,5.8,32,185,7.0,13-23,161,346,2-2,3-11,16,10,0,30,5,8,5
401754375,2025,1,regular,Georgia Tech,ACC,away,27,3,19,0,2,0,,,,9,,,,0,2,32:23,1,2,3,8-65,6.8,47,320,6.8,13-21,143,463,1-1,6-11,27,6,0,38,1,1,2
401754375,2025,1,regular,Colorado,Big 12,home,20,1,11,0,1,1,,,,8,0,0,1,2,0,27:37,0,0,0,5-45,4.7,31,146,5.5,17-29,159,305,1-1,5-13,19,3,0,45,1,2,2
401752800,2025,1,regular,UCLA,Big Ten,home,10,0,,,,1,37,0,2,4,,,,,,22:32,1,0,1,3-30,3.0,28,84,6.2,11-22,136,220,3-4,2-11,14,2,0,46,0,2,1
401752800,2025,1,regular,Utah,Big 12,away,43,4,,,,2,19,0,3,7,20,0,1,0,2,37:28,0,0,0,3-15,5.3,54,286,7.9,21-26,206,492,1-1,14-16,30,5,0,28,4,0,1
401752803,2025,1,regular,Tulane,American Athletic,home,23,1,3,0,2,1,18,0,1,11,11,0,4,1,0,33:21,0,0,0,5-55,6.4,42,269,4.8,18-32,152,421,1-1,6-15,23,3,0,36,3,2,5
401752803,2025,1,regular,Northwestern,Big Ten,away,3,0,,,,0,,,,3,,,,0,2,26:39,4,1,5,4-19,2.8,27,76,4.5,19-36,161,237,0-2,5-12,19,3,0,41,1,0,4
401752802,2025,1,regular,Western Michigan,Mid-American,away,6,0,10,0,3,0,37,0,2,0,32,1,1,1,3,23:13,1,0,1,5-21,1.2,24,29,5.7,16-33,188,217,0-3,4-14,10,10,1,38,4,2,0
401752802,2025,1,regular,Michigan State,Big Ten,home,23,2,20,0,1,1,22,0,1,3,0,0,1,0,2,36:47,1,1,2,5-35,4.1,44,181,6.5,17-24,155,336,1-1,4-13,20,12,0,25,4,8,4
401752808,2025,1,regular,New Mexico,Mountain West,away,17,0,0,0,1,2,57,0,4,5,,,,1,0,33:02,3,0,3,1-5,1.8,28,50,4.5,32-48,217,267,2-4,5-14,21,3,0,40,2,0,2
401752808,2025,1,regular,Michigan,Big Ten,home,34,3,2,0,2,1,69,0,3,10,0,0,3,0,2,26:58,0,1,1,8-65,6.3,32,201,8.1,21-31,251,452,0-1,6-13,20,9,0,47,3,7,4
401752793,2025,1,regular,Buffalo,Mid-American,away,10,0,0,0,1,1,18,0,1,4,54,0,1,0,1,21:32,0,1,1,4-45,1.8,24,44,5.4,12-20,107,151,1-1,1-11,8,3,0,27,2,2,4
401752793,2025,1,regular,Minnesota,Big Ten,home,23,0,18,0,1,2,8,0,1,11,,,,1,0,38:28,1,0,1,2-10,3.5,44,153,8.3,19-35,290,443,1-2,9-16,27,7,0,22,2,1,4
401752794,2025,1,regular,Ohio,Mid-American,away,31,1,,,,3,30,0,3,7,,,,,,28:15,0,0,0,6-37,6.5,31,201,7.7,21-31,239,440,1-1,5-10,24,5,0,30,1,2,1
401752794,2025,1,regular,Rutgers,Big Ten,home,34,1,23,1,2,2,41,0,2,10,,,,,,31:45,0,0,0,5-35,4.0,37,147,11.0,18-23,252,399,5-5,1-10,24,4,1,26,0,4,3
401752677,2025,1,regular,Texas,SEC,away,7,0,3,0,1,1,15,0,1,1,,,,,,27:55,1,0,1,6-50,4.5,37,166,5.7,17-30,170,336,1-5,5-14,16,1,0,21,0,2,2
401752677,2025,1,regular,Ohio State,Big Ten,home,14,1,,,,1,,,,2,5,0,1,,,32:05,0,0,0,2-15,2.3,34,77,6.3,13-20,126,203,1-2,3-12,11,1,0,28,1,0,1
401752807,2025,1,regular,Nevada,Mountain West,away,11,0,,,,1,85,0,4,3,,,,0,2,26:20,1,2,3,3-14,2.5,31,78,6.0,11-21,125,203,1-2,4-11,13,6,0,47,1,0,1
401752807,2025,1,regular,Penn State,Big Ten,home,46,4,8,0,3,1,88,0,2,16,14,0,1,2,1,33:40,0,0,0,5-45,3.8,36,135,8.7,29-35,303,438,2-3,6-13,25,9,0,35,3,4,2
401752805,2025,1,regular,Colorado State,Mountain West,away,21,2,,,,1,95,0,4,3,,,,1,1,23:16,1,0,1,5-20,3.1,27,85,5.5,17-33,180,265,3-5,3-13,17,5,0,47,3,0,3
401752805,2025,1,regular,Washington,Big Ten,home,38,4,11,0,2,1,113,0,4,8,0,0,1,0,1,36:44,0,1,1,6-34,5.5,51,283,9.4,18-24,226,509,1-1,8-14,26,6,0,37,2,0,3
401762791,2025,1,regular,Miami (OH),Mid-American,away,0,0,16,0,1,0,,,,,0,0,1,,,20:47,2,0,2,5-60,1.5,22,34,4.6,9-18,83,117,0-0,0-9,7,4,0,50,3,2,5
401762791,2025,1,regular,Wisconsin,Big Ten,home,17,1,,,,1,,,,5,17,0,2,,,39:13,1,0,1,5-40,3.8,43,165,5.9,18-32,188,353,1-2,8-16,23,4,0,25,3,2,2
401752795,2025,1,regular,Western Illinois,OVC-Big South,away,3,0,,,,0,,,,3,,,,0,1,27:18,0,1,1,8-59,1.1,26,29,4.6,14-29,134,163,0-2,5-14,11,5,0,32,3,0,0
401752795,2025,1,regular,Illinois,Big Ten,home,52,3,133,1,4,3,,,,10,,,,1,0,32:42,0,0,0,5-60,5.6,37,209,10.5,18-22,231,440,2-2,4-9,21,8,1,34,4,4,2
401752799,2025,1,regular,UAlbany,Coastal Athletic,away,7,0,,,,1,29,0,3,1,,,,1,0,23:23,0,0,0,3-15,2.0,21,43,5.2,13-26,134,177,1-1,2-11,9,3,0,42,1,1,1
401752799,2025,1,regular,Iowa,Big Ten,home,34,3,63,0,2,1,,,,10,,,,0,1,36:37,0,1,1,2-20,5.8,53,310,3.0,9-16,48,358,2-2,10-16,20,5,0,29,2,1,1
401752804,2025,1,regular,Montana State,Big Sky,away,13,1,,,,0,45,0,2,7,,,,0,1,29:55,0,0,0,7-54,1.7,27,46,6.4,23-31,198,244,1-2,3-12,17,0,0,33,0,0,0
401752804,2025,1,regular,Oregon,Big Ten,home,59,5,34,0,4,3,91,0,4,11,,,,0,1,30:08,0,0,0,3-29,6.5,39,253,10.1,19-25,253,506,2-2,7-10,29,7,0,37,3,0,3
401752801,2025,1,regular,Ball State,Mid-American,away,0,0,-3,0,1,0,34,0,2,0,,,,,,33:40,0,0,0,3-18,3.2,36,116,5.4,10-16,87,203,1-2,4-13,13,5,0,39,1,0,3
401752801,2025,1,regular,Purdue,Big Ten,home,31,2,7,0,2,2,20,0,1,7,,,,0,1,26:20,0,0,0,3-25,3.1,30,93,11.7,20-29,340,433,2-2,4-11,23,7,0,42,4,1,1
401754374,2025,1,regular,Wake Forest,ACC,home,10,1,,,,0,47,0,2,4,,,,,,35:01,0,0,0,8-75,2.8,47,130,7.8,20-28,218,348,1-2,6-17,20,3,0,35,2,6,5
401754374,2025,1,regular,Kennesaw State,Conference USA,away,9,1,,,,0,,,,3,,,,0,1,24:59,0,0,0,9-68,3.7,43,158,4.5,12-33,149,307,0-2,9-19,18,7,0,37,4,2,2
401762789,2025,1,regular,Wyoming,Mountain West,away,10,0,11,0,2,1,,,,4,18,0,1,,,33:16,1,0,1,7-40,4.3,39,166,7.2,19-36,260,426,1-3,9-20,19,3,0,30,3,3,4
401762789,2025,1,regular,Akron,Mid-American,home,0,0,,,,0,48,0,2,0,0,0,1,,,26:44,1,0,1,5-34,3.2,28,89,3.7,16-38,139,228,2-3,3-15,13,6,0,35,0,2,6
401760358,2025,1,regular,San José State,Mountain West,home,14,0,,,,2,66,0,4,2,,,,0,1,26:15,2,1,3,4-39,3.1,24,75,7.2,24-43,308,383,0-0,8-16,19,3,0,37,0,1,3
401760358,2025,1,regular,Central Michigan,Mid-American,away,16,1,,,,0,,,,10,0,0,2,1,0,33:45,0,0,0,7-33,4.9,50,247,8.8,8-13,115,362,1-2,2-13,20,3,0,34,1,3,5
401762792,2025,1,regular,Merrimack,FCS Independents,away,17,0,-1,0,1,1,6,0,1,9,,,,1,1,31:31,0,0,0,11-115,4.7,35,164,5.7,15-31,176,340,0-1,3-14,17,5,0,29,3,2,2
401762792,2025,1,regular,Kent State,Mid-American,home,21,0,30,0,3,2,117,1,3,3,,,,0,1,28:29,0,1,1,8-65,2.8,36,99,11.0,12-19,209,308,0-1,5-14,15,5,1,24,2,9,2
401752670,2025,1,regular,Kentucky,SEC,home,24,3,-3,0,2,0,43,0,2,6,0,0,1,0,2,31:41,1,1,2,3-30,5.1,43,220,3.7,10-23,85,305,0-0,8-15,17,6,0,35,3,5,0
401752670,2025,1,regular,Toledo,Mid-American,away,16,1,2,0,2,1,45,0,2,2,0,0,1,1,2,28:19,1,0,1,11-93,2.0,29,59,6.8,23-40,270,329,1-4,7-17,17,4,0,35,0,4,3
401752671,2025,1,regular,Clemson,ACC,home,10,1,16,0,1,0,,,,4,,,,2,0,22:50,1,0,1,6-57,1.6,20,31,6.1,19-38,230,261,2-4,3-13,13,8,0,38,1,2,5
401752671,2025,1,regular,LSU,SEC,away,17,1,18,0,1,1,,,,5,0,0,1,0,2,37:10,0,2,2,6-45,3.5,31,108,6.4,29-39,248,354,0-1,4-11,25,4,0,31,2,5,6
401752679,2025,1,regular,Charleston Southern,OVC-Big South,away,3,0,,,,0,15,0,1,3,,,,0,1,27:51,1,1,2,5-54,1.7,27,47,4.6,10-19,88,135,1-1,3-13,7,2,0,26,1,2,1
401752679,2025,1,regular,Vanderbilt,SEC,home,45,3,11,0,1,3,29,0,1,9,0,0,1,1,1,32:09,0,0,0,7-60,6.5,31,201,10.0,21-28,280,481,0-0,6-9,25,6,0,28,3,3,3
401752665,2025,1,regular,Florida State,ACC,home,31,4,3,0,1,0,15,0,1,7,,,,0,2,30:22,0,1,1,4-40,4.7,49,230,10.9,9-14,152,382,2-2,5-12,20,7,0,29,3,5,5
401752665,2025,1,regular,Alabama,SEC,away,17,0,,,,2,,,,5,,,,1,1,29:38,0,0,0,8-70,3.0,29,87,5.9,23-43,254,341,2-5,6-17,18,3,0,32,1,2,0
401752680,2025,1,regular,Virginia Tech,ACC,away,11,0,5,0,2,0,62,0,4,9,,,,,,34:17,2,0,2,4-40,3.1,37,115,6.3,15-35,221,336,0-1,8-18,19,7,0,32,4,0,1
401752680,2025,1,regular,South Carolina,SEC,home,24,1,80,1,3,1,,,,6,25,0,2,0,2,25:43,0,0,0,8-51,3.7,34,125,11.0,12-19,209,334,1-1,4-12,16,4,1,41,2,0,3
401752676,2025,1,regular,Syracuse,ACC,away,26,3,,,,1,,,,2,,,,1,2,34:31,1,1,2,4-30,2.3,44,103,6.9,23-40,274,377,3-4,5-14,24,3,0,44,0,0,4
401752676,2025,1,regular,Tennessee,SEC,home,45,2,2,0,1,3,24,0,1,9,0,0,1,1,1,25:29,0,1,1,7-65,6.2,40,246,8.8,16-28,247,493,0-0,7-12,22,7,0,48,5,0,10
401754522,2025,1,regular,Miami,ACC,home,27,1,9,0,1,2,32,0,1,9,12,0,1,1,0,33:57,0,0,0,6-51,3.4,37,127,6.6,20-31,205,332,1-2,5-14,20,5,0,31,3,1,3
401754522,2025,1,regular,Notre Dame,FBS Independents,away,24,1,9,0,2,2,15,0,1,6,,,,0,2,26:03,1,1,2,5-30,3.5,27,94,7.4,19-30,221,315,0-0,4-9,18,2,0,32,1,1,3
401762522,2025,1,regular,Boise State,Mountain West,away,7,0,,,,1,39,0,3,1,,,,0,4,36:21,0,3,3,8-57,3.2,38,122,5.3,27-48,256,378,2-6,6-17,25,7,0,26,4,0,1
401762522,2025,1,regular,South Florida,American Athletic,home,34,3,8,0,1,1,,,,10,,,,3,1,23:39,0,0,0,7-56,4.2,28,117,10.2,17-25,255,372,1-2,5-14,15,5,0,36,1,5,6
401754373,2025,1,regular,NC State,ACC,home,24,2,,,,1,,,,6,,,,,,32:07,1,0,1,7-63,2.9,36,105,9.4,24-34,318,423,0-0,7-15,21,9,0,35,1,9,3
401754373,2025,1,regular,East Carolina,American Athletic,away,17,1,,,,1,48,0,2,5,20,0,1,,,27:53,0,0,0,10-86,1.0,29,30,8.5,31-45,383,413,1-4,6-16,18,10,0,32,1,4,3
