gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
401415633,2022,6,regular,Cincinnati,American Athletic,home,28,2,,,,2,,,,4,,,,0,2,8,0,25,0,3,1,27:31,2,0,2,4-35,6.0,37,221,8.4,16-23,193,414,1-2,2-7,22
401415633,2022,6,regular,South Florida,American Athletic,away,24,1,,,,2,24,0,2,6,0,0,2,0,2,4,0,29,2,1,3,32:29,0,0,0,2-15,5.2,43,224,6.6,11-21,139,363,0-1,8-15,19
401415631,2022,6,regular,Tulane,American Athletic,home,24,1,13,0,1,2,38,0,3,6,6,0,2,0,,4,0,48,1,1,8,32:35,0,0,0,7-67,1.3,32,41,10.0,28-35,350,391,0-0,6-14,22
401415631,2022,6,regular,East Carolina,American Athletic,away,9,0,0,0,1,1,68,0,3,3,,,,0,,9,0,54,5,6,1,27:25,2,0,2,6-32,5.7,23,131,5.5,32-52,288,419,1-3,6-16,24
401415632,2022,6,regular,Navy,American Athletic,home,53,5,61,0,2,1,22,0,2,15,23,0,3,1,1,5,0,22,2,6,5,40:26,0,1,1,4-50,6.6,69,455,4.4,2-8,35,490,2-2,6-16,24
401415632,2022,6,regular,Tulsa,American Athletic,away,21,1,5,0,1,2,17,0,3,3,,,,1,1,5,0,48,0,1,2,19:34,3,1,4,6-50,1.4,18,25,8.6,20-33,284,309,0-0,3-10,14
401415630,2022,6,regular,Houston,American Athletic,away,33,1,2,0,1,3,146,1,3,3,,,,2,0,11,1,42,4,0,4,26:25,1,0,1,7-75,4.2,23,97,6.3,36-58,366,463,3-4,6-16,25
401415630,2022,6,regular,Memphis,American Athletic,home,32,1,7,0,2,2,33,0,1,14,4,0,1,0,1,7,0,44,1,5,7,33:35,0,1,1,3-35,3.8,41,156,8.3,22-34,282,438,0-0,8-15,25
401415629,2022,6,regular,SMU,American Athletic,away,19,2,,,,0,,,,7,,,,0,2,4,0,50,1,0,5,26:14,1,1,2,3-34,3.6,31,113,6.7,33-54,363,476,2-5,4-16,26
401415629,2022,6,regular,UCF,American Athletic,home,41,3,20,0,3,2,70,0,3,7,0,0,1,2,1,7,0,47,1,5,8,33:46,0,0,0,8-80,4.0,40,160,10.5,22-31,324,484,1-1,5-14,19
401411134,2022,6,regular,NC State,ACC,home,19,0,15,0,2,1,16,0,1,13,5,0,2,0,,6,0,25,1,8,4,33:24,1,0,1,8-70,4.0,46,182,5.4,11-23,125,307,0-1,2-13,19
401411134,2022,6,regular,Florida State,ACC,away,17,1,51,0,1,1,13,0,1,5,0,0,1,0,,7,0,33,1,4,3,26:36,2,0,2,10-100,7.4,28,206,6.0,15-30,181,387,0-1,5-13,15
401411131,2022,6,regular,Clemson,ACC,away,31,1,6,0,4,3,0,0,1,7,,,,2,2,11,0,47,4,13,8,28:05,1,0,1,2-10,4.5,32,144,7.1,18-31,220,364,0-0,5-14,18
401411131,2022,6,regular,Boston College,ACC,home,3,0,18,0,2,0,42,0,2,3,0,0,1,0,2,5,0,37,2,5,5,31:55,0,1,1,3-35,1.1,30,34,5.2,20-42,220,254,1-2,5-18,13
401411135,2022,6,regular,Pittsburgh,ACC,home,45,6,,,,0,44,0,3,9,1,0,1,2,0,4,0,32,3,10,6,32:31,1,0,1,9-76,7.6,43,326,6.1,15-28,170,496,0-1,5-15,24
401411135,2022,6,regular,Virginia Tech,ACC,away,29,2,17,1,6,1,,,,5,0,0,1,0,1,11,1,33,1,6,4,27:29,1,1,2,8-74,4.2,30,126,5.9,25-47,277,403,0-0,4-16,21
401411133,2022,6,regular,North Carolina,ACC,away,27,1,,,,2,36,0,1,9,0,0,1,2,0,5,0,50,2,5,1,31:14,2,0,2,8-61,3.7,43,161,11.0,19-28,309,470,2-3,7-14,22
401411133,2022,6,regular,Miami,ACC,home,24,0,6,0,1,3,115,0,5,6,1,0,2,0,1,9,0,43,5,1,4,28:46,1,1,2,3-30,1.8,24,42,8.7,42-57,496,538,3-6,5-14,30
401411132,2022,6,regular,Duke,ACC,away,20,0,158,1,4,1,45,0,2,8,,,,0,,5,1,43,1,3,2,29:56,1,0,1,7-75,4.3,33,142,3.3,20-41,136,278,1-2,6-17,20
401411132,2022,6,regular,Georgia Tech,ACC,home,23,0,9,0,2,2,13,0,1,11,0,0,1,0,,5,0,39,3,5,5,30:04,0,0,0,8-88,4.9,37,180,6.4,24-36,232,412,0-0,5-15,24
401411136,2022,6,regular,Louisville,ACC,away,34,3,4,0,3,1,,,,10,4,0,2,1,0,8,0,42,6,0,2,34:54,2,0,2,5-55,4.3,46,198,9.2,17-30,275,473,1-1,8-15,24
401411136,2022,6,regular,Virginia,ACC,home,17,1,0,0,1,1,37,0,3,5,26,0,2,0,1,0,0,38,0,3,4,25:06,2,1,3,8-66,0.2,25,6,9.2,24-34,313,319,1-3,3-12,18
401415231,2022,6,regular,Air Force,Mountain West,away,27,2,,,,1,23,0,1,9,14,0,1,0,1,6,0,26,1,1,2,34:16,1,1,2,7-58,4.8,55,264,7.9,5-12,95,359,2-2,7-13,20
401415231,2022,6,regular,Utah State,Mountain West,home,34,2,15,0,2,2,52,0,4,10,8,0,1,2,0,1,0,31,0,0,2,25:44,1,0,1,8-65,5.2,38,199,9.3,18-23,215,414,2-2,5-12,21
401415232,2022,6,regular,Fresno State,Mountain West,away,20,2,,,,0,65,0,5,8,5,0,1,0,2,3,0,54,2,0,2,25:25,2,0,2,1-5,2.8,35,99,5.2,14-26,134,233,0-0,8-15,15
401415232,2022,6,regular,Boise State,Mountain West,home,40,2,8,0,1,2,65,0,3,16,15,0,2,0,1,3,0,36,2,2,2,34:35,1,0,1,3-30,6.1,52,316,7.1,10-18,127,443,1-1,10-18,22
401415233,2022,6,regular,Nevada,Mountain West,home,14,2,0,0,2,0,21,0,1,2,3,0,2,1,3,6,0,38,1,2,2,31:47,1,1,2,7-65,2.9,39,114,5.8,20-42,244,358,1-2,7-19,19
401415233,2022,6,regular,Colorado State,Mountain West,away,17,0,40,0,3,0,22,0,1,5,21,1,1,1,1,9,1,43,2,8,3,28:13,2,1,3,14-136,5.4,33,177,3.5,11-22,78,255,0-0,1-11,13
401415234,2022,6,regular,New Mexico,Mountain West,home,14,2,45,0,3,0,71,0,3,2,,,,0,2,5,0,29,1,4,4,31:11,2,1,3,8-70,4.1,48,197,5.3,12-23,122,319,1-1,2-13,19
401415234,2022,6,regular,Wyoming,Mountain West,away,27,0,,,,2,33,0,2,9,38,1,2,2,2,8,1,46,6,2,4,28:49,0,0,0,2-15,3.3,39,130,8.3,10-21,174,304,0-0,6-16,14
401415235,2022,6,regular,Hawai'i,Mountain West,away,14,1,0,0,3,1,93,0,5,2,,,,0,2,6,0,36,2,2,3,23:50,0,1,1,2-11,6.1,24,146,5.8,20-34,196,342,0-0,3-10,17
401415235,2022,6,regular,San Diego State,Mountain West,home,16,0,10,0,1,1,,,,10,,,,2,0,3,0,31,0,3,3,36:10,0,0,0,4-33,2.7,35,95,8.9,24-36,322,417,1-1,7-16,22
401415236,2022,6,regular,San José State,Mountain West,home,40,3,0,0,1,2,45,0,2,10,,,,1,0,6,0,25,3,2,2,32:48,0,0,0,3-40,5.6,36,203,8.5,18-27,230,433,0-0,5-10,24
401415236,2022,6,regular,UNLV,Mountain West,away,7,0,,,,1,38,0,4,1,,,,0,1,4,0,33,4,0,3,27:12,0,1,1,6-55,1.9,27,52,5.8,16-28,161,213,0-1,4-12,13
401415189,2022,6,regular,Central Connecticut,NEC,home,20,1,11,0,2,2,59,0,3,2,-3,0,1,1,1,,,,,,,31:33,0,1,1,6-50,5.2,31,160,5.2,22-46,241,401,1-5,7-18,18
401415189,2022,6,regular,Brown,Ivy,away,27,1,5,0,2,2,-13,0,2,9,,,,1,2,,,,,,,28:27,1,1,2,8-58,1.3,31,39,8.2,18-32,262,301,0-0,5-14,14
401418606,2022,6,regular,Yale,Ivy,home,24,2,,,,1,0,0,1,6,2,0,1,1,0,,,,,,,36:20,1,0,1,8-55,5.3,51,270,7.7,19-22,170,440,1-2,6-14,26
401418606,2022,6,regular,Dartmouth,Ivy,away,21,1,,,,2,19,0,1,3,56,0,1,0,2,,,,,,,23:40,1,1,2,5-35,1.3,15,20,5.5,28-45,248,268,3-3,8-17,15
401423147,2022,6,regular,St. Thomas (MN),Pioneer,home,27,1,4,0,2,3,37,0,2,3,,,,0,1,,,,,,,26:14,0,0,0,3-30,3.4,34,115,7.2,11-19,136,251,0-1,5-9,20
401423147,2022,6,regular,Davidson,Pioneer,away,16,1,6,0,2,1,38,0,2,4,,,,0,2,,,,,,,33:46,0,0,0,7-74,3.6,65,235,5.2,9-18,93,328,3-8,9-19,23
401421097,2022,6,regular,San Diego,Pioneer,away,22,1,15,0,2,0,151,0,4,8,-2,0,1,1,1,,,,,,,31:24,1,1,2,3-35,3.5,36,127,4.4,13-31,135,262,1-3,3-17,12
401421097,2022,6,regular,Drake,Pioneer,home,10,1,0,0,1,0,54,0,4,4,6,0,1,1,1,,,,,,,28:36,1,1,2,7-36,3.8,35,133,4.6,21-52,239,372,2-6,9-24,18
401413238,2022,6,regular,Weber State,Big Sky,home,45,4,20,0,1,1,121,0,2,9,26,0,1,1,4,,,,,,,25:46,0,2,2,7-64,5.1,44,223,10.8,16-22,237,460,1-3,4-11,26
401413238,2022,6,regular,Eastern Washington,Big Sky,away,21,1,-2,0,1,1,3,0,2,3,,,,2,2,,,,,,,34:14,1,1,2,7-46,2.8,44,123,6.4,21-31,198,321,1-3,9-17,20
401424396,2022,6,regular,Towson,CAA,away,10,0,11,0,2,1,3,0,1,4,0,0,1,1,4,,,,,,,22:22,1,3,4,4-29,2.8,23,65,7.0,15-23,161,226,0-1,2-9,11
401424396,2022,6,regular,Elon,CAA,home,27,1,20,0,4,2,21,0,1,9,0,0,1,4,1,,,,,,,37:38,1,1,2,4-35,1.8,43,77,10.4,19-30,312,389,0-0,12-21,17
401421141,2022,6,regular,The Citadel,Southern,home,10,0,,,,1,29,0,3,4,21,0,2,0,4,,,,,,,33:03,0,2,2,4-35,2.6,41,107,6.5,13-26,169,276,2-6,5-17,12
401421141,2022,6,regular,Furman,Southern,away,21,3,,,,0,19,0,1,3,,,,2,0,,,,,,,26:57,2,0,2,5-45,4.7,36,170,6.1,13-18,110,280,0-0,3-11,15
401428201,2022,6,regular,Robert Morris,Big South,home,0,0,,,,0,98,0,5,0,,,,3,1,,,,,,,24:44,2,1,3,7-50,2.4,32,76,3.7,12-27,101,177,1-1,3-14,12
401428201,2022,6,regular,Gardner-Webb,Big South,away,48,4,,,,3,,,,6,37,0,2,1,2,,,,,,,35:16,0,2,2,4-55,5.9,52,306,9.9,23-27,268,574,0-0,11-15,27
401423915,2022,6,regular,Pennsylvania,Ivy,away,59,4,,,,4,161,0,5,11,0,0,1,2,0,,,,,,,34:46,1,0,1,5-37,4.7,44,206,7.8,22-35,274,480,4-4,12-19,22
401423915,2022,6,regular,Georgetown,Patriot,home,28,1,,,,1,262,0,7,4,42,0,1,0,1,,,,,,,25:14,1,1,2,10-65,0.7,21,15,7.0,26-36,251,266,1-3,3-10,16
401424432,2022,6,regular,Maine,CAA,away,31,3,,,,1,48,0,2,7,14,0,3,0,2,,,,,,,29:47,1,1,2,6-49,6.1,39,236,8.9,19-24,213,449,1-1,6-12,21
401424432,2022,6,regular,Hampton,CAA,home,24,0,,,,3,33,0,2,6,48,0,1,1,0,,,,,,,30:13,3,0,3,6-59,4.1,31,128,8.5,12-27,230,358,0-0,4-9,19
401413261,2022,6,regular,Montana State,Big Sky,home,37,4,,,,0,22,0,1,13,46,0,3,6,1,,,,,,,40:01,0,0,0,3-25,4.9,52,255,7.0,24-30,210,465,2-3,7-14,31
401413261,2022,6,regular,Idaho State,Big Sky,away,6,0,,,,1,17,0,1,0,,,,0,4,,,,,,,19:59,3,3,6,2-20,3.4,24,81,7.5,16-23,173,254,0-1,3-10,13
401424406,2022,6,regular,UAlbany,CAA,away,31,3,,,,1,107,0,7,7,0,0,1,0,2,,,,,,,35:59,0,1,1,4-35,6.0,40,238,6.3,22-42,263,501,0-1,7-14,30
401424406,2022,6,regular,Monmouth,CAA,home,38,4,19,0,2,1,65,0,5,8,,,,2,1,,,,,,,24:01,1,0,1,9-55,8.8,31,273,8.9,13-21,187,460,0-0,5-9,19
401420844,2022,6,regular,UT Martin,OVC,away,45,6,-2,0,1,0,-8,0,1,9,2,0,5,0,2,,,,,,,33:54,1,1,2,7-56,6.6,38,250,9.3,27-47,439,689,0-3,5-13,31
401420844,2022,6,regular,Murray State,OVC,home,16,1,,,,1,20,0,2,2,0,0,1,2,0,,,,,,,26:06,5,0,5,5-30,3.4,34,114,6.7,10-25,168,282,0-1,2-13,13
401424433,2022,6,regular,Stony Brook,CAA,away,14,0,8,0,1,2,15,0,1,2,,,,1,0,,,,,,,26:26,1,0,1,4-37,2.7,29,79,9.1,21-33,300,379,1-4,2-12,16
401424433,2022,6,regular,New Hampshire,CAA,home,24,1,6,0,1,2,33,0,2,6,43,0,1,0,2,,,,,,,33:34,0,1,1,2-20,2.6,34,87,7.9,23-37,291,378,0-0,6-15,22
401432238,2022,6,regular,Lincoln (CA),,away,6,1,,,,0,65,0,3,,12,0,1,2,1,,,,,,,32:58,2,0,2,12-130,3.1,40,123,5.8,12-19,111,234,1-2,3-14,14
401432238,2022,6,regular,Portland State,Big Sky,home,48,1,35,0,2,6,23,0,1,6,0,0,2,0,1,,,,,,,27:02,1,1,2,7-65,3.5,31,110,10.0,18-34,339,449,1-2,8-13,27
401421105,2022,6,regular,Valparaiso,Pioneer,away,41,3,6,0,1,3,69,0,4,5,0,0,1,0,1,,,,,,,34:26,0,0,0,7-68,5.2,43,223,9.6,18-25,240,463,0-1,6-10,27
401421105,2022,6,regular,Presbyterian,Pioneer,home,21,2,,,,1,62,0,3,3,,,,1,1,,,,,,,25:34,1,0,1,5-60,2.8,38,108,11.0,13-23,252,360,1-3,6-13,19
401425453,2022,6,regular,Tennessee Tech,OVC,away,20,0,-6,0,1,2,140,0,6,8,,,,0,1,,,,,,,33:22,3,0,3,6-55,4.1,32,130,5.6,27-48,270,400,4-6,1-13,26
401425453,2022,6,regular,Southeast Missouri State,OVC,home,34,1,,,,3,148,0,5,10,63,0,3,0,1,,,,,,,26:38,0,0,0,8-75,4.4,25,111,8.1,22-33,266,377,1-2,2-10,19
401418598,2022,7,regular,Howard,MEAC,home,25,1,1,0,1,2,51,0,3,5,,,,0,,,,,,,,29:52,2,0,2,2-15,3.2,30,95,8.4,23-32,268,363,1-2,5-14,19
401418598,2022,7,regular,Harvard,Ivy,away,41,3,1,0,1,2,42,0,3,11,9,0,2,0,,,,,,,,30:08,0,0,0,5-50,3.3,43,144,8.6,17-27,232,376,0-1,8-15,21
401413249,2022,7,regular,Montana,Big Sky,home,23,1,41,0,2,2,62,0,2,5,42,0,1,0,2,,,,,,,17:52,2,0,2,3-30,1.9,18,34,4.9,20-38,186,220,0-1,4-11,14
401413249,2022,7,regular,Idaho,Big Sky,away,30,1,11,0,2,2,0,0,2,8,48,0,2,0,,,,,,,,42:08,1,0,1,4-25,1.2,44,52,10.4,22-28,292,344,1-1,8-18,20
401418634,2022,7,regular,Murray State,OVC,away,17,1,25,0,2,1,58,0,4,5,0,0,1,2,0,,,,,,,29:47,0,0,0,7-65,1.3,27,34,4.6,20-40,185,219,0-2,2-15,13
401418634,2022,7,regular,Austin Peay,Atlantic Sun,home,52,3,2,0,3,3,110,0,3,10,,,,0,2,,,,,,,30:13,1,1,2,11-105,6.5,33,214,9.6,24-37,356,570,3-3,3-13,24
401418647,2022,7,regular,Kennesaw State,Atlantic Sun,home,24,2,,,,1,115,0,6,6,-6,0,2,1,0,,,,,,,30:53,1,0,1,4-42,4.0,45,181,7.0,14-30,211,392,1-2,5-16,20
401418647,2022,7,regular,Central Arkansas,Atlantic Sun,away,51,3,75,0,3,3,5,0,1,15,40,0,1,0,2,,,,,,,29:07,2,1,3,5-50,5.3,37,196,10.5,24-33,347,543,1-1,4-9,31
401418639,2022,7,regular,Sam Houston,Western Athletic,away,25,0,20,0,1,1,42,0,2,13,,,,3,1,,,,,,,34:30,0,0,0,5-38,4.3,45,194,3.8,13-33,127,321,0-1,9-19,19
401418639,2022,7,regular,Eastern Kentucky,Atlantic Sun,home,17,0,2,0,1,2,84,0,3,5,,,,0,2,,,,,,,24:42,0,2,2,7-45,4.2,25,104,6.3,21-37,234,338,0-0,4-13,18
401403918,2022,7,regular,Vanderbilt,SEC,away,0,0,,,,0,,,,0,,,,0,1,6,0,45,2,0,3,21:00,0,1,1,5-42,2.0,23,45,4.4,12-24,105,150,0-1,5-13,10
401403918,2022,7,regular,Georgia,SEC,home,55,3,59,0,5,4,,,,13,,,,2,1,4,0,28,1,0,4,39:00,0,0,0,3-29,5.1,38,192,9.4,32-41,387,579,1-1,8-13,30
401403917,2022,7,regular,LSU,SEC,away,45,3,-6,0,2,3,27,0,1,9,,,,0,1,2,0,35,1,4,2,31:47,0,1,1,5-45,4.7,38,179,10.9,23-32,349,528,2-2,8-12,28
401403917,2022,7,regular,Florida,SEC,home,35,4,,,,1,100,0,3,5,,,,1,0,3,0,38,1,4,1,28:13,0,0,0,5-50,6.4,33,210,7.1,15-26,185,395,0-3,7-12,19
401403921,2022,7,regular,Alabama,SEC,away,49,3,3,0,1,2,56,0,4,11,0,0,1,1,2,2,0,32,1,0,0,37:29,0,1,1,17-130,3.7,31,114,8.8,35-52,455,569,1-1,6-13,32
401403921,2022,7,regular,Tennessee,SEC,home,52,2,12,0,1,5,10,0,1,8,,,,1,1,4,0,41,1,9,3,22:31,1,1,2,6-39,4.7,39,182,12.4,21-31,385,567,0-2,5-10,29
401403919,2022,7,regular,Mississippi State,SEC,away,17,0,,,,1,32,0,1,5,59,1,1,1,0,4,1,35,1,1,2,20:38,1,0,1,13-109,2.2,10,22,5.5,25-37,203,225,1-2,3-11,13
401403919,2022,7,regular,Kentucky,SEC,home,27,2,8,0,2,1,17,0,1,9,8,0,1,0,1,3,0,23,1,1,4,39:22,1,1,2,11-84,5.0,48,239,9.6,19-25,239,478,4-5,6-15,24
401414783,2022,7,regular,Buffalo,Mid-American,away,34,1,-12,0,3,3,15,0,1,10,,,,0,1,15,0,28,4,1,2,32:40,3,0,3,6-64,5.3,38,203,8.9,20-31,277,480,1-1,8-15,20
401414783,2022,7,regular,Massachusetts,FBS Independents,home,7,1,10,0,1,0,37,0,2,1,4,0,2,0,2,5,0,31,0,2,7,27:20,0,0,0,5-50,2.7,41,112,5.7,8-19,108,220,0-1,4-14,16
401404095,2022,7,regular,TCU,Big 12,home,43,3,42,0,4,2,81,0,5,13,0,0,1,0,2,5,0,27,2,2,6,33:05,0,1,1,4-40,5.2,43,224,7.2,23-40,286,510,0-1,3-13,27
401404095,2022,7,regular,Oklahoma State,Big 12,away,40,3,,,,1,23,0,1,16,,,,1,1,3,0,49,1,3,5,26:55,1,0,1,6-49,3.4,41,141,6.8,16-36,245,386,1-1,6-17,19
401404092,2022,7,regular,West Virginia,Big 12,home,43,3,4,0,1,1,29,0,1,11,6,0,1,4,1,5,0,45,2,3,2,30:25,1,0,1,5-46,5.9,37,217,7.6,24-37,283,500,0-1,7-13,26
401404092,2022,7,regular,Baylor,Big 12,away,40,2,1,0,1,3,115,0,6,10,2,0,1,0,2,4,0,37,0,1,6,29:35,1,3,4,2-12,4.8,35,169,11.4,21-37,421,590,3-3,4-11,28
401404093,2022,7,regular,Texas,Big 12,home,24,0,7,0,1,3,52,0,3,6,0,0,1,2,1,3,0,36,1,0,1,31:17,0,0,0,4-30,4.4,43,191,6.6,17-26,172,363,1-2,6-13,23
401404093,2022,7,regular,Iowa State,Big 12,away,21,1,,,,2,29,0,2,3,,,,0,1,4,0,42,0,0,1,28:43,1,1,2,6-40,2.6,28,74,9.1,25-36,329,403,1-1,9-15,20
401404094,2022,7,regular,Oklahoma,Big 12,home,52,5,,,,2,21,0,1,10,0,0,2,0,2,8,0,37,1,2,4,30:19,1,2,3,4-45,5.2,57,298,9.4,29-43,403,701,1-1,16-21,36
401404094,2022,7,regular,Kansas,Big 12,away,42,2,,,,4,31,0,1,6,17,0,1,2,0,3,0,50,1,1,2,29:41,2,0,2,5-45,4.7,35,165,9.8,16-27,265,430,0-0,5-11,22
401442045,2022,7,regular,Sacred Heart,NEC,home,40,4,9,0,1,1,35,0,2,10,,,,0,,,,,,,,30:12,0,0,0,11-109,4.4,43,189,13.5,21-30,405,594,0-0,3-9,27
401442045,2022,7,regular,Stonehill,NEC,away,27,1,22,0,1,3,87,0,4,3,,,,0,,,,,,,,29:48,0,0,0,5-40,5.2,35,181,7.9,18-28,221,402,1-2,4-13,22
401403916,2022,7,regular,Arkansas,SEC,away,52,2,,,,5,,,,10,0,0,1,2,1,3,0,33,0,5,1,31:13,0,1,1,7-98,6.6,42,277,9.2,29-40,367,644,0-1,12-15,34
401403916,2022,7,regular,BYU,FBS Independents,home,35,2,5,0,1,3,,,,3,,,,1,4,1,0,42,0,2,5,28:47,1,2,3,4-50,3.8,30,115,8.7,26-41,356,471,1-3,7-13,27
401413219,2022,7,regular,North Alabama,Atlantic Sun,home,31,1,4,0,1,3,12,0,1,7,16,0,1,0,2,,,,,,,29:00,2,2,4,4-42,4.4,34,148,9.2,19-33,302,450,1-2,3-10,26
401413219,2022,7,regular,Jacksonville State,Atlantic Sun,away,47,4,32,0,2,1,,,,17,28,0,2,4,0,,,,,,,31:00,1,0,1,6-71,6.6,53,350,7.7,14-21,161,511,1-1,6-15,24
401409239,2022,7,regular,New Mexico,Mountain West,away,9,0,-7,0,2,0,52,0,4,9,,,,0,,4,0,28,0,4,5,36:10,1,0,1,11-64,2.6,42,109,5.3,19-30,160,269,2-2,3-16,18
401409239,2022,7,regular,New Mexico State,FBS Independents,home,21,1,27,0,5,2,61,0,2,3,8,0,1,0,1,8,0,45,4,8,5,23:50,0,0,0,9-102,3.4,31,106,7.0,10-17,119,225,0-0,2-10,10
401404162,2022,7,regular,Gardner-Webb,Big South,away,20,1,,,,1,,,,8,-1,0,2,2,0,6,0,29,5,3,1,34:27,3,0,3,6-42,2.5,34,86,5.4,23-44,239,325,0-0,5-14,22
401404162,2022,7,regular,Liberty,FBS Independents,home,21,2,11,0,4,1,15,0,2,3,1,0,3,0,2,13,0,42,5,1,6,25:33,2,1,3,6-44,3.2,29,93,6.9,17-32,222,315,1-2,1-12,13
401428197,2022,7,regular,Charleston Southern,Big South,away,24,1,7,0,1,2,0,0,1,6,,,,0,,,,,,,,23:17,1,0,1,8-74,3.0,30,91,6.0,19-35,210,301,0-0,7-17,18
401428197,2022,7,regular,Bryant,Big South,home,23,1,8,0,2,1,48,0,3,11,2,0,1,0,2,,,,,,,36:43,0,0,0,11-71,3.6,40,144,8.6,21-35,301,445,0-2,6-16,24
401426256,2022,7,regular,Eastern Illinois,OVC,home,34,2,4,0,1,1,57,0,3,10,24,0,2,3,1,,,,,,,23:38,0,1,1,6-65,3.9,32,125,7.8,17-25,195,320,1-1,3-10,15
401426256,2022,7,regular,Lindenwood,OVC,away,37,2,8,0,1,3,21,0,2,7,,,,2,2,,,,,,,36:22,2,2,4,4-33,3.8,52,199,7.2,28-42,302,501,0-0,10-16,37
401403920,2022,7,regular,Ole Miss,SEC,home,48,3,4,0,1,3,79,0,3,12,0,0,2,2,2,7,0,27,3,3,2,29:33,1,0,1,6-50,6.5,69,448,6.8,9-19,130,578,1-2,12-19,29
401403920,2022,7,regular,Auburn,SEC,away,34,4,,,,0,20,0,1,10,0,0,1,0,2,3,0,48,1,3,2,30:27,2,1,3,5-47,6.3,48,301,8.2,8-17,140,441,2-3,5-14,18
401416622,2022,7,regular,Bowling Green,Mid-American,home,17,2,11,0,1,0,58,0,3,5,,,,1,2,10,0,33,4,3,3,32:55,1,1,2,8-85,4.0,44,176,5.1,16-29,149,325,2-2,6-15,21
401416622,2022,7,regular,Miami (OH),Mid-American,away,13,0,,,,1,16,0,2,7,0,0,1,1,1,7,0,36,4,2,4,27:05,0,1,1,6-60,2.9,34,98,5.4,9-17,91,189,0-1,6-15,10
401416623,2022,7,regular,Western Michigan,Mid-American,home,14,1,0,0,1,1,72,0,4,2,11,0,1,1,2,7,0,48,1,5,1,26:40,5,1,6,4-30,2.7,31,84,8.0,17-31,249,333,0-3,4-10,17
401416623,2022,7,regular,Ohio,Mid-American,away,33,3,,,,0,21,0,1,15,76,0,5,1,1,8,0,41,5,3,3,33:20,1,1,2,5-45,3.4,35,119,7.8,22-34,264,383,0-2,4-13,17
401416621,2022,7,regular,Toledo,Mid-American,home,52,1,0,0,1,6,73,0,4,10,0,0,1,0,2,8,0,37,1,3,6,33:19,0,1,1,5-35,4.6,49,227,12.0,16-22,263,490,1-1,7-12,27
401416621,2022,7,regular,Kent State,Mid-American,away,31,4,,,,0,165,0,7,7,,,,2,0,3,0,34,1,0,1,26:41,1,0,1,6-55,5.0,46,231,6.2,13-26,162,393,0-1,5-14,23
401416619,2022,7,regular,Central Michigan,Mid-American,away,28,2,4,0,2,1,23,0,2,4,,,,1,3,12,0,40,8,1,6,31:02,0,1,1,9-60,4.5,44,199,6.6,13-21,138,337,1-2,4-12,19
401416619,2022,7,regular,Akron,Mid-American,home,21,2,17,0,2,1,46,0,3,3,,,,1,1,6,0,31,2,0,7,28:28,0,1,1,2-25,0.7,28,20,6.8,26-39,267,287,1-2,5-15,20
401423443,2022,7,regular,Arkansas-Pine Bluff,SWAC,home,31,4,66,0,3,0,55,0,4,7,,,,0,,,,,,,,23:55,2,0,2,3-28,5.9,50,294,2.8,8-14,39,333,1-2,9-16,17
401423443,2022,7,regular,Alabama A&M,SWAC,away,34,3,30,0,2,1,23,0,1,10,31,0,2,0,1,,,,,,,36:05,0,0,0,6-116,5.9,39,229,7.7,12-21,162,391,0-0,3-8,21
401426587,2022,7,regular,Middle Tennessee,Conference USA,home,17,1,-2,0,2,1,86,0,3,5,0,0,1,4,2,2,0,50,0,2,7,27:23,1,1,2,9-75,2.4,26,63,4.5,32-51,228,291,1-3,3-17,19
401426587,2022,7,regular,Western Kentucky,Conference USA,away,35,2,28,0,3,2,53,0,4,5,42,1,1,2,3,7,1,49,1,4,7,32:37,1,3,4,7-78,4.6,36,165,5.7,32-49,278,443,2-5,6-17,22
401426586,2022,7,regular,North Texas,Conference USA,home,47,4,,,,2,14,0,1,11,,,,0,1,8,0,44,7,3,6,26:38,1,0,1,8-67,10.1,47,475,9.3,11-21,196,671,3-3,5-12,27
401426586,2022,7,regular,Louisiana Tech,Conference USA,away,27,1,,,,2,44,0,3,9,0,0,1,0,1,2,0,41,0,1,1,33:22,0,0,0,9-86,2.1,38,80,11.5,26-37,424,504,1-2,8-17,22
401426584,2022,7,regular,UTSA,Conference USA,away,30,2,,,,2,,,,6,0,0,1,0,2,14,0,42,4,0,1,27:54,0,2,2,3-30,3.6,36,130,7.8,24-39,303,433,1-2,6-14,23
401426584,2022,7,regular,Florida International,Conference USA,home,10,1,,,,0,72,0,4,4,,,,2,1,2,0,33,2,3,2,32:06,1,0,1,7-52,3.8,36,137,4.8,20-39,186,323,1-4,2-16,19
401423453,2022,7,regular,Mississippi Valley State,SWAC,away,9,0,,,,1,117,0,4,3,24,0,2,0,,,,,,,,30:47,0,0,0,7-71,3.5,36,127,5.3,6-16,85,212,1-2,1-12,9
