gameId,season,week,seasonType,team,conference,homeAway,points,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,fumblesRecovered,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,totalFumbles
401234628,2020,9,regular,Virginia,ACC,home,44,7,0,30,5,0,1,2,3,3,12,0,1,8,,,,34:34,1,0,1,5-38,4.1,51,210,9.5,12-22,208,418,4-4,3-11,28,,,,
401234628,2020,9,regular,North Carolina,ACC,away,41,5,0,23,3,0,1,0,1,4,44,0,2,11,0,0,1,25:26,0,2,2,6-69,2.8,33,93,15.8,23-28,443,536,1-1,6-10,24,-1,0,1,
401249004,2020,9,regular,San Diego State,Mountain West,away,38,4,0,24,1,2,3,1,3,2,,,,8,8,0,1,37:10,0,0,0,6-50,7.7,53,407,6.0,18-27,163,570,2-3,7-14,30,7,0,2,
401249004,2020,9,regular,Utah State,Mountain West,home,7,5,0,42,1,2,4,0,0,1,65,0,3,1,,,,21:31,2,1,3,3-32,4.1,25,103,3.6,18-31,112,215,0-0,6-16,11,,,,
401248999,2020,9,regular,Air Force,Mountain West,home,30,2,0,27,0,1,1,0,4,0,,,,6,,,,37:31,0,0,0,6-43,6.3,66,415,9.9,4-7,69,484,3-3,4-12,28,,,,
401248999,2020,9,regular,Boise State,Mountain West,away,49,3,1,39,0,2,1,0,3,3,137,1,4,7,,,,22:29,0,0,0,3-40,6.2,29,179,14.0,17-20,280,459,0-0,2-4,23,1,0,1,
401249000,2020,9,regular,Fresno State,Mountain West,home,38,7,0,56,3,1,4,1,2,3,45,0,3,8,,,,35:50,0,0,0,5-50,2.0,43,84,9.7,25-36,348,432,2-2,10-18,24,8,0,1,
401249000,2020,9,regular,Colorado State,Mountain West,away,17,9,0,46,4,0,1,0,1,1,155,0,7,5,,,,24:10,0,1,1,7-70,4.1,39,158,6.8,17-33,223,381,1-4,4-15,21,32,0,2,
401249001,2020,9,regular,Hawai'i,Mountain West,away,7,5,0,48,0,0,3,1,1,0,58,0,3,1,,,,21:45,1,1,2,7-60,4.0,31,123,4.2,11-26,110,233,0-1,4-13,12,28,0,2,
401249001,2020,9,regular,Wyoming,Mountain West,home,31,7,0,33,5,0,4,1,4,0,43,0,2,7,47,0,1,38:15,0,1,1,5-47,4.8,59,281,6.2,9-18,112,393,1-1,8-15,24,13,0,3,
401249003,2020,9,regular,San José State,Mountain West,away,38,7,0,44,3,4,3,0,0,5,49,0,2,8,0,0,1,31:34,0,0,0,9-65,3.5,28,98,9.8,35-49,481,579,1-2,8-17,23,0,0,1,
401249003,2020,9,regular,New Mexico,Mountain West,home,21,2,0,47,1,1,3,0,1,2,78,0,5,3,,,,28:26,1,0,1,4-40,3.7,40,149,8.4,20-35,294,443,1-3,4-14,23,,,,
401249002,2020,9,regular,Nevada,Mountain West,away,37,6,0,45,3,0,4,0,2,2,85,0,3,13,,,,27:36,0,0,0,6-55,5.4,27,147,13.0,21-27,350,497,0-0,6-10,22,13,0,3,
401249002,2020,9,regular,UNLV,Mountain West,home,19,7,0,35,3,0,1,0,0,2,107,0,5,7,,,,32:24,0,0,0,10-77,3.9,32,126,5.4,28-41,222,348,5-6,5-16,22,,,,
401237125,2020,10,regular,Florida,SEC,away,44,3,0,25,2,7,3,0,1,4,,,,14,39,0,3,37:23,1,0,1,3-15,2.6,37,97,11.0,30-43,474,571,0-1,7-16,29,0,0,1,
401237125,2020,10,regular,Georgia,SEC,home,28,4,1,44,1,4,5,0,1,2,119,0,4,4,37,1,1,22:37,3,0,3,3-35,5.7,29,165,3.9,9-29,112,277,1-3,2-13,12,9,0,1,
401237124,2020,10,regular,Arkansas,SEC,home,24,6,0,28,2,2,4,0,0,3,26,0,1,6,0,0,2,27:01,0,0,0,2-20,4.4,45,198,8.6,18-25,215,413,0-0,9-17,21,4,0,1,
401237124,2020,10,regular,Tennessee,SEC,away,13,9,0,41,4,5,1,0,1,0,,,,7,,,,32:59,2,0,2,3-30,3.7,50,185,5.1,11-21,107,292,0-1,5-15,19,1,0,1,
401237127,2020,10,regular,Texas A&M,SEC,away,48,10,0,33,2,1,4,0,2,5,,,,6,13,0,2,38:21,0,0,0,2-25,5.9,45,264,9.9,17-27,266,530,1-2,12-16,26,3,0,3,
401237127,2020,10,regular,South Carolina,SEC,home,3,1,0,50,0,2,4,0,0,0,33,0,2,3,,,,20:54,2,0,2,1-5,2.1,23,48,3.6,12-28,100,148,2-3,3-13,9,-6,0,1,
401237126,2020,10,regular,Mississippi State,SEC,home,24,6,0,31,1,2,3,2,2,1,32,0,1,6,55,0,3,27:50,0,0,0,8-92,-2.0,11,-22,4.9,35-46,226,204,0-0,4-13,14,,,,
401237126,2020,10,regular,Vanderbilt,SEC,away,17,5,0,23,3,1,6,0,1,1,,,,5,,,,32:10,3,2,5,6-52,3.9,36,142,7.3,31-46,336,478,2-3,8-16,28,23,0,2,
401251931,2020,10,regular,Marshall,Conference USA,home,51,10,0,25,4,4,2,1,4,3,21,0,2,9,,,,33:07,0,0,0,4-43,6.5,41,267,7.1,21-32,228,495,1-2,6-11,33,7,0,1,
401251931,2020,10,regular,Massachusetts,FBS Independents,away,10,7,0,39,2,4,2,0,0,1,37,0,4,4,,,,26:53,0,1,1,5-68,1.4,29,41,5.7,17-26,149,190,1-2,4-14,12,,,,
401236020,2020,10,regular,Kansas State,Big 12,home,18,8,0,42,3,4,2,0,1,1,24,0,1,6,,,,31:51,1,1,2,6-50,5.2,44,227,6.5,10-22,143,370,0-0,8-18,15,10,0,1,
401236020,2020,10,regular,Oklahoma State,Big 12,away,20,5,1,45,0,3,1,1,1,0,6,0,2,8,13,0,1,28:09,0,0,0,6-65,3.7,40,148,4.7,14-23,108,256,0-0,4-15,14,3,0,1,
401236018,2020,10,regular,Iowa State,Big 12,home,38,5,0,44,1,5,1,0,2,3,88,0,2,8,0,0,2,33:05,3,1,4,1-5,4.8,41,198,6.8,15-24,164,362,0-0,7-13,23,12,0,2,
401236018,2020,10,regular,Baylor,Big 12,away,31,6,1,43,0,1,3,1,0,3,98,0,5,7,86,1,3,26:55,2,0,2,7-65,2.6,27,71,8.9,22-33,295,366,1-1,4-11,17,2,0,1,
401236021,2020,10,regular,TCU,Big 12,home,34,6,0,35,2,4,7,0,4,0,38,0,2,10,0,0,1,34:32,1,0,1,7-75,5.5,49,270,3.2,11-23,73,343,1-2,7-17,14,107,0,5,
401236021,2020,10,regular,Texas Tech,Big 12,away,18,6,0,41,3,2,4,0,0,2,26,0,1,4,0,0,1,25:28,1,0,1,6-62,3.0,26,77,5.7,23-41,234,311,2-3,2-16,15,-12,0,2,
401236019,2020,10,regular,Oklahoma,Big 12,home,62,11,0,40,9,6,2,0,6,2,,,,14,37,0,2,27:13,1,1,2,5-45,6.5,31,200,9.4,22-36,340,540,1-1,3-8,31,6,0,2,
401236019,2020,10,regular,Kansas,Big 12,away,9,4,0,30,2,2,6,1,0,1,154,0,7,3,0,0,1,32:47,2,0,2,9-55,2.3,42,95,4.3,14-35,151,246,2-4,3-19,16,,,,
401236022,2020,10,regular,Texas,Big 12,home,17,6,0,43,2,0,6,0,0,2,36,0,2,5,,,,25:39,0,0,0,4-45,5.0,36,179,5.9,15-31,184,363,0-1,8-17,17,-2,0,3,
401236022,2020,10,regular,West Virginia,Big 12,away,13,5,0,31,1,0,7,0,1,0,,,,7,,,,34:21,0,0,0,6-50,1.7,26,43,6.3,35-50,317,360,0-3,6-17,21,27,0,3,
401249399,2020,10,regular,Stanford,Pac-12,away,14,4,0,37,0,1,2,1,2,0,98,0,4,2,0,0,1,32:36,0,0,0,10-100,6.4,31,197,8.3,16-26,216,413,2-2,4-13,16,,,,
401249399,2020,10,regular,Oregon,Pac-12,home,35,3,0,34,0,1,3,0,4,1,35,0,2,5,,,,27:24,1,1,2,6-43,6.7,40,269,8.7,17-26,227,496,0-0,9-11,29,,,,
401249397,2020,10,regular,Washington State,Pac-12,away,38,5,0,52,4,0,4,0,3,2,27,0,2,8,,,,29:41,1,0,1,5-44,7.6,30,229,6.9,18-33,227,456,1-1,4-10,21,,,,
401249397,2020,10,regular,Oregon State,Pac-12,home,28,3,0,31,1,0,2,0,3,1,107,0,5,2,0,0,1,30:19,0,0,0,4-45,3.9,31,122,6.7,34-49,329,451,1-1,8-16,29,2,0,1,
401249400,2020,10,regular,Arizona State,Pac-12,away,27,7,0,56,3,0,6,3,2,1,,,,9,0,0,1,25:19,0,2,2,4-34,6.8,38,258,5.8,11-23,134,392,0-1,6-14,20,2,0,1,
401249400,2020,10,regular,USC,Pac-12,home,28,7,0,30,1,0,5,2,2,2,95,0,5,4,,,,34:41,1,3,4,5-59,4.4,40,175,6.9,40-55,381,556,5-8,7-19,28,15,0,2,
401249005,2020,10,regular,Boise State,Mountain West,home,17,8,0,32,3,0,3,0,0,2,52,0,3,5,,,,33:13,1,1,2,4-48,2.3,27,61,6.6,23-38,249,310,1-1,7-18,14,,,,
401249005,2020,10,regular,BYU,FBS Independents,away,51,4,0,28,3,0,4,1,5,2,17,0,1,7,6,0,1,26:47,0,0,0,4-33,5.6,38,214,13.3,21-27,359,573,2-3,2-8,25,30,0,5,
401234636,2020,10,regular,Virginia Tech,ACC,home,35,9,0,47,3,2,3,2,1,3,12,0,1,9,,,,22:32,0,1,1,5-45,6.5,31,201,8.0,20-27,217,418,2-2,4-10,24,17,0,2,
401234636,2020,10,regular,Liberty,FBS Independents,away,38,0,0,35,0,2,2,1,2,3,37,0,3,5,,,,37:28,0,2,2,8-50,5.0,50,249,7.2,19-29,209,458,3-3,6-13,28,-1,0,1,
401249889,2020,10,regular,Ball State,Mid-American,away,31,10,0,38,3,4,5,2,3,1,121,0,7,7,,,,27:03,1,0,1,6-63,4.4,38,169,9.7,19-32,309,478,0-0,9-15,26,-1,0,2,1
401249889,2020,10,regular,Miami (OH),Mid-American,home,38,8,0,40,6,1,6,1,2,3,21,0,1,8,18,0,1,32:57,0,1,1,4-35,3.2,42,134,9.0,21-32,288,422,1-1,5-13,26,,,,2
401249860,2020,10,regular,Central Michigan,Mid-American,home,30,2,0,46,5,2,1,2,3,1,48,0,3,6,,,,33:58,0,0,0,4-58,4.0,46,186,5.9,23-41,243,429,2-5,7-18,24,,,,
401249860,2020,10,regular,Ohio,Mid-American,away,27,4,1,57,0,3,4,0,1,2,172,1,5,3,,,,25:25,0,2,2,12-78,3.1,36,110,11.0,13-22,243,353,0-1,4-11,16,3,0,1,
401249856,2020,10,regular,Eastern Michigan,Mid-American,away,23,3,0,47,1,2,0,0,1,2,40,0,2,3,43,0,1,29:03,2,0,2,2-30,1.9,32,61,6.9,21-35,241,302,2-3,5-13,20,,,,
401249856,2020,10,regular,Kent State,Mid-American,home,27,10,0,45,4,0,5,0,2,2,41,0,2,3,0,0,2,30:57,1,0,1,9-78,4.6,46,212,7.6,21-29,219,431,2-2,4-12,28,,,,
401249857,2020,10,regular,Western Michigan,Mid-American,away,58,7,1,41,3,1,2,1,4,3,121,0,4,10,38,1,1,30:53,0,0,0,6-65,5.6,39,218,14.0,13-19,266,484,2-3,5-10,21,5,0,2,
401249857,2020,10,regular,Akron,Mid-American,home,13,1,0,36,1,0,1,0,0,1,79,0,4,7,,,,25:40,1,1,2,4-34,3.9,31,122,3.9,19-32,126,248,1-2,4-13,15,,,,
401249858,2020,10,regular,Bowling Green,Mid-American,away,3,6,0,32,0,1,4,1,0,0,46,0,2,3,,,,21:07,2,1,3,5-40,4.3,32,139,4.3,8-30,128,267,0-2,3-14,15,0,0,1,
401249858,2020,10,regular,Toledo,Mid-American,home,38,5,0,27,0,4,7,1,1,4,,,,6,19,0,2,38:53,0,1,1,12-71,6.0,52,310,6.7,20-32,214,524,1-3,11-20,26,9,0,4,
401249402,2020,10,regular,Colorado,Pac-12,home,48,5,0,27,1,8,5,3,5,1,68,0,4,12,14,0,1,39:31,0,0,0,9-90,4.5,59,264,7.9,22-33,261,525,0-1,9-19,26,6,0,1,
401249402,2020,10,regular,UCLA,Pac-12,away,42,6,0,59,1,2,2,0,2,4,9,0,1,6,,,,20:29,1,3,4,9-69,7.0,25,175,7.6,20-40,303,478,0-2,7-12,23,1,0,1,
401207169,2020,10,regular,Western Kentucky,Conference USA,away,6,6,0,35,4,3,5,0,0,0,,,,6,24,0,1,33:49,0,0,0,6-50,3.5,27,94,4.1,19-40,163,257,1-2,7-17,16,0,0,1,
401207169,2020,10,regular,Florida Atlantic,Conference USA,home,10,7,0,28,1,5,1,0,1,0,13,0,1,4,,,,26:11,1,0,1,2-25,3.7,45,165,6.4,7-17,108,273,2-2,5-13,18,17,0,1,
401249859,2020,10,regular,Buffalo,Mid-American,away,49,6,3,46,3,4,4,4,3,1,18,0,2,7,65,1,1,22:40,1,1,2,8-63,5.4,34,182,10.3,11-17,175,357,0-0,3-9,14,0,0,1,
401249859,2020,10,regular,Northern Illinois,Mid-American,home,30,3,0,25,0,1,2,1,3,1,151,0,5,4,0,0,1,37:20,1,4,5,7-65,3.3,47,156,7.3,19-33,241,397,1-2,5-14,26,,,,
401240035,2020,10,regular,North Alabama,Big South,away,13,7,0,32,1,1,1,2,0,1,30,0,2,7,9,0,2,29:02,1,0,1,4-30,1.0,23,23,5.2,22-29,152,175,0-0,3-12,11,,,,
401240035,2020,10,regular,Southern Miss,Conference USA,home,24,7,0,30,1,2,1,0,3,0,55,0,3,6,0,0,1,30:58,2,2,4,5-41,5.8,42,245,5.0,12-20,100,345,2-2,4-10,23,24,0,2,
401247310,2020,10,regular,Rutgers,Big Ten,away,27,8,1,45,2,0,1,1,2,1,85,0,5,3,,,,28:51,0,2,2,9-80,4.4,32,141,4.8,33-48,229,370,3-4,7-17,22,58,1,1,
401247310,2020,10,regular,Ohio State,Big Ten,home,49,5,0,41,1,1,4,2,2,5,43,0,3,7,,,,30:55,0,1,1,9-75,5.5,36,198,11.2,24-28,314,512,1-1,7-12,26,13,0,3,
401247313,2020,10,regular,Iowa,Big Ten,home,49,7,2,29,2,5,3,0,4,1,,,,7,66,1,3,31:35,0,0,0,6-35,5.5,41,226,6.2,16-29,179,405,1-1,5-15,19,105,1,5,
401247313,2020,10,regular,Michigan State,Big Ten,away,7,5,0,44,1,2,4,0,1,0,40,0,3,1,,,,27:55,3,0,3,8-55,1.8,32,59,6.0,17-38,227,286,0-1,7-20,10,,,,
401247312,2020,10,regular,Penn State,Big Ten,home,19,7,0,27,3,1,4,0,0,3,66,0,3,1,,,,33:38,2,1,3,4-25,2.6,36,94,6.0,27-57,340,434,2-4,9-20,30,11,0,1,
401247312,2020,10,regular,Maryland,Big Ten,away,35,9,1,37,7,3,6,1,1,3,,,,5,0,0,2,26:22,0,0,0,8-55,3.5,35,123,10.8,18-26,282,405,0-0,9-16,16,,,,
401247309,2020,10,regular,Indiana,Big Ten,home,38,5,0,34,3,5,4,0,2,3,,,,8,60,0,2,38:20,0,0,0,4-50,3.1,38,118,6.8,30-50,342,460,2-2,9-18,28,5,0,1,
401247309,2020,10,regular,Michigan,Big Ten,away,21,3,0,53,0,6,5,0,0,3,59,0,3,3,,,,21:10,2,0,2,8-89,0.7,18,13,10.1,18-34,344,357,0-0,3-11,17,14,0,2,
401247308,2020,10,regular,Illinois,Big Ten,home,14,5,0,37,1,3,2,1,1,1,53,0,3,2,0,0,1,22:25,0,0,0,12-115,4.7,36,169,6.2,6-17,106,275,1-1,3-12,14,,,,
401247308,2020,10,regular,Minnesota,Big Ten,away,41,4,0,31,4,3,4,0,5,1,27,0,1,5,,,,37:35,1,1,2,2-22,6.9,47,325,8.0,17-27,216,541,0-0,8-10,30,8,0,1,
401247307,2020,10,regular,Northwestern,Big Ten,home,21,8,0,46,1,2,9,0,1,2,36,0,1,3,5,0,2,27:32,2,0,2,8-64,4.1,37,152,6.3,16-27,169,321,1-1,7-16,14,44,0,2,
401247307,2020,10,regular,Nebraska,Big Ten,away,13,6,0,44,1,9,0,0,1,0,11,0,1,7,45,0,2,30:14,2,0,2,9-55,5.2,43,224,4.8,24-45,218,442,2-3,4-16,28,-3,0,2,
401234632,2020,10,regular,Clemson,ACC,away,40,8,0,51,2,4,4,1,2,2,81,0,5,16,,,,29:16,0,3,3,4-46,1.0,33,34,10.0,29-44,439,473,1-2,4-15,22,,,,
401234632,2020,10,regular,Notre Dame,ACC,home,47,10,0,52,2,4,5,3,3,1,,,,17,,,,30:22,0,1,1,7-51,5.1,41,209,7.9,22-39,310,519,0-1,10-19,22,5,0,1,
401253924,2020,10,regular,Louisiana,Sun Belt,home,27,5,0,49,2,2,5,0,2,1,31,0,2,9,16,0,2,28:15,1,0,1,5-72,5.2,38,196,8.4,17-29,244,440,1-4,3-13,19,-1,0,3,
401253924,2020,10,regular,Arkansas State,Sun Belt,away,20,5,0,28,1,3,4,0,1,1,69,0,4,6,28,0,1,31:45,2,0,2,7-48,4.5,44,199,5.6,21-40,224,423,2-4,7-18,24,,,,
401215327,2020,10,regular,Georgia State,Sun Belt,home,52,9,0,39,6,0,4,2,4,3,45,0,2,10,2,0,1,30:22,0,1,1,5-55,5.5,47,259,7.5,20-32,241,500,2-2,10-17,23,,,,
401215327,2020,10,regular,UL Monroe,Sun Belt,away,34,4,0,51,0,2,3,1,2,3,15,0,1,4,,,,29:38,1,2,3,1-17,2.9,29,85,8.1,26-42,339,424,3-4,4-12,24,-1,0,2,
401215326,2020,10,regular,Georgia Southern,Sun Belt,home,20,6,0,32,1,10,9,0,2,0,,,,8,15,0,2,42:47,1,0,1,6-60,5.3,61,326,6.5,12-13,85,411,0-1,5-15,20,9,0,1,
401215326,2020,10,regular,Troy,Sun Belt,away,13,7,1,46,2,1,0,0,0,0,70,0,4,7,44,1,1,17:13,2,0,2,3-27,2.4,14,34,4.3,21-47,201,235,0-1,5-16,14,3,0,3,
401215325,2020,10,regular,Coastal Carolina,Sun Belt,home,23,8,0,41,5,4,4,2,1,1,54,0,2,11,,,,29:45,0,2,2,2-20,7.2,33,236,8.4,17-25,209,445,1-2,3-11,18,1,0,1,
401215325,2020,10,regular,South Alabama,Sun Belt,away,6,1,0,33,1,2,4,2,0,0,,,,6,,,,30:15,0,2,2,5-45,2.4,38,93,7.8,23-31,243,336,3-7,2-14,16,,,,
401215324,2020,10,regular,App State,Sun Belt,away,38,7,1,39,2,5,5,0,1,3,27,0,1,8,49,1,2,29:54,0,0,0,11-94,6.0,43,258,6.0,18-28,168,426,1-1,9-16,22,21,0,1,
401215324,2020,10,regular,Texas State,Sun Belt,home,17,2,0,41,1,4,6,0,0,2,69,0,4,5,,,,27:45,2,0,2,6-72,7.2,30,215,5.4,21-38,205,420,0-3,4-12,21,-1,0,3,
401212480,2020,10,regular,Memphis,American Athletic,home,34,9,0,47,3,3,2,0,0,4,73,0,3,10,,,,30:13,1,0,1,6-53,3.0,33,98,8.7,30-50,437,535,1-4,10-19,24,3,0,3,
401212480,2020,10,regular,South Florida,American Athletic,away,33,5,1,50,2,1,5,0,0,2,47,0,4,15,51,1,1,29:25,0,0,0,4-38,3.4,33,113,7.5,20-29,217,330,0-1,2-12,16,9,0,2,
401212525,2020,10,regular,Tulane,American Athletic,away,38,10,0,35,5,4,8,1,2,3,17,0,1,8,,,,30:59,1,0,1,8-65,8.1,34,277,6.4,22-34,216,493,0-1,5-12,24,11,0,3,
401212525,2020,10,regular,East Carolina,American Athletic,home,21,6,0,33,2,3,3,0,0,3,30,0,1,1,0,0,1,29:01,0,1,1,4-23,1.2,29,35,8.2,27-43,351,386,1-4,3-15,20,,,,
401212490,2020,10,regular,SMU,American Athletic,away,47,6,0,41,1,0,6,0,2,4,12,0,1,11,,,,24:55,0,0,0,2-20,6.1,32,194,10.1,24-35,355,549,1-2,6-12,24,64,0,4,
401212490,2020,10,regular,Temple,American Athletic,home,23,5,0,44,2,1,3,0,1,2,,,,5,,,,35:05,0,0,0,4-30,3.7,43,157,7.0,17-30,211,368,2-3,6-17,19,12,0,1,
401212544,2020,10,regular,Cincinnati,American Athletic,home,38,7,0,31,1,4,5,1,4,1,45,0,1,8,2,0,1,32:16,1,0,1,5-35,8.8,39,342,5.6,20-30,168,510,2-2,5-12,24,,,,
401212544,2020,10,regular,Houston,American Athletic,away,10,2,0,36,0,1,1,0,1,0,67,0,3,4,0,0,1,27:31,1,1,2,5-37,3.3,28,93,5.6,20-34,189,282,2-2,5-15,15,13,0,1,
401234634,2020,10,regular,Pittsburgh,ACC,away,41,14,1,45,7,5,3,0,4,0,19,0,1,11,53,1,3,30:56,0,0,0,7-85,4.0,37,148,7.8,21-27,210,358,0-0,7-15,16,33,0,4,
401234634,2020,10,regular,Florida State,ACC,home,17,8,0,40,1,1,2,0,2,0,32,0,2,5,,,,28:54,3,0,3,9-72,4.2,35,146,3.5,23-41,144,290,1-3,7-18,17,,,,
401234631,2020,10,regular,Syracuse,ACC,home,13,3,0,60,0,2,1,0,0,1,71,0,3,7,,,,21:11,1,1,2,7-69,2.5,21,52,6.3,19-30,188,240,0-0,3-11,14,24,0,1,
401234631,2020,10,regular,Boston College,ACC,away,16,7,0,39,4,0,3,1,0,1,,,,10,2,0,1,38:43,0,0,0,7-65,4.1,47,191,7.2,20-29,208,399,0-0,10-19,20,15,0,3,
401234630,2020,10,regular,Miami,ACC,away,44,6,0,28,2,3,4,0,0,5,124,0,6,14,6,0,1,33:00,0,0,0,11-101,4.6,41,189,10.3,32-42,431,620,1-1,7-16,30,-4,0,2,
401234630,2020,10,regular,NC State,ACC,home,41,5,1,41,3,2,5,0,1,3,105,1,2,11,,,,27:00,1,0,1,9-78,3.9,34,131,9.6,20-29,279,410,0-0,7-12,24,,,,
401234633,2020,10,regular,Duke,ACC,home,24,6,0,45,1,0,4,0,3,0,,,,6,0,0,1,29:04,1,1,2,7-63,4.4,42,185,7.1,18-32,226,411,2-4,6-15,26,20,0,2,
401234633,2020,10,regular,North Carolina,ACC,away,56,10,0,43,5,5,4,1,5,3,5,0,1,8,43,0,1,30:56,1,0,1,6-80,7.2,47,338,8.4,19-28,235,573,4-4,6-12,30,15,0,2,
401249009,2020,10,regular,Nevada,Mountain West,home,34,2,0,30,1,0,3,0,1,3,47,0,2,10,,,,36:12,0,0,0,10-74,4.3,28,121,7.8,37-54,421,542,4-5,6-16,27,2,0,2,
401249009,2020,10,regular,Utah State,Mountain West,away,9,10,0,46,4,0,1,0,0,1,75,0,3,1,,,,23:16,0,0,0,5-52,4.4,25,109,3.0,16-34,101,210,0-1,3-15,11,1,0,1,
401249010,2020,10,regular,Wyoming,Mountain West,away,24,9,0,24,3,4,2,0,3,0,44,0,3,6,,,,33:33,1,2,3,8-83,3.0,48,144,10.0,19-32,321,465,1-4,4-15,23,9,0,3,
401249010,2020,10,regular,Colorado State,Mountain West,home,34,14,1,41,6,7,2,2,1,2,65,0,2,10,30,1,1,26:27,0,0,0,6-45,2.4,37,87,9.8,18-26,255,342,0-1,4-13,18,11,0,2,
401249007,2020,10,regular,Hawai'i,Mountain West,home,39,7,0,45,2,7,5,0,1,4,78,0,4,7,0,0,1,27:38,2,1,3,3-30,3.3,28,93,9.3,33-44,410,503,1-1,5-13,23,9,0,1,
401249007,2020,10,regular,New Mexico,Mountain West,away,33,3,0,48,1,0,2,1,1,2,97,0,5,15,28,0,2,32:22,1,0,1,7-57,7.3,38,279,5.9,19-37,220,499,1-1,5-15,24,8,0,2,
401249006,2020,10,regular,UNLV,Mountain West,home,27,6,0,33,4,0,2,1,2,1,152,0,8,9,,,,30:16,2,1,3,5-40,4.8,45,215,5.2,15-31,160,375,2-2,11-20,18,18,0,2,
401249006,2020,10,regular,Fresno State,Mountain West,away,40,10,0,49,6,0,3,1,4,1,98,0,5,10,18,0,2,29:35,0,1,1,8-65,6.8,36,243,7.0,20-35,244,487,1-1,4-12,22,,,,
401249008,2020,10,regular,San José State,Mountain West,away,28,8,0,46,3,0,1,2,2,2,59,0,2,4,0,0,1,23:52,1,0,1,2-15,4.0,29,116,6.5,18-28,182,298,0-0,4-11,16,19,0,1,
401249008,2020,10,regular,San Diego State,Mountain West,home,17,7,0,28,0,0,1,0,2,0,87,0,5,5,5,0,1,36:08,1,2,3,4-40,2.2,45,101,8.7,21-30,261,362,1-3,6-15,20,0,0,1,
401237129,2020,11,regular,Arkansas,SEC,away,35,4,0,36,1,4,3,0,3,2,96,0,5,5,9,0,1,21:12,0,1,1,9-79,6.5,32,208,13.2,15-19,250,458,0-1,3-10,18,,,,
401237129,2020,11,regular,Florida,SEC,home,63,8,1,27,4,3,1,1,1,7,,,,9,,,,38:48,1,0,1,3-35,4.6,45,208,10.1,27-38,385,593,1-2,9-12,36,0,0,1,
401237133,2020,11,regular,Ole Miss,SEC,home,59,5,0,27,2,5,8,0,4,4,30,0,2,11,0,0,1,30:41,0,1,1,6-45,4.1,48,195,16.0,28-32,513,708,4-4,7-13,31,,,,
401237133,2020,11,regular,South Carolina,SEC,away,42,7,0,36,1,1,1,1,5,1,60,0,3,6,,,,29:19,1,0,1,4-53,8.2,39,318,7.9,17-29,230,548,2-4,5-11,27,,,,
401237132,2020,11,regular,Vanderbilt,SEC,away,35,0,0,30,0,0,3,0,2,3,39,0,2,5,,,,32:26,0,0,0,6-50,4.0,45,180,6.5,22-35,227,407,2-2,11-17,29,,,,
401237132,2020,11,regular,Kentucky,SEC,home,38,4,0,35,1,3,2,0,3,2,62,0,3,8,,,,27:34,0,0,0,10-89,8.8,35,308,7.5,16-20,150,458,1-1,3-8,23,38,0,2,
401236023,2020,11,regular,Texas Tech,Big 12,home,24,5,0,57,2,1,2,0,2,0,0,0,1,12,20,0,1,26:33,1,1,2,6-50,3.2,39,124,6.8,23-38,257,381,1-1,6-16,19,3,0,1,
401236023,2020,11,regular,Baylor,Big 12,away,23,6,1,41,2,1,1,1,1,0,59,0,3,11,26,1,1,33:27,1,0,1,6-42,4.3,48,207,5.9,17-26,153,360,1-2,6-16,20,11,0,1,
401236024,2020,11,regular,West Virginia,Big 12,home,24,5,0,36,1,1,4,1,1,2,37,0,1,6,42,0,1,34:20,0,0,0,10-85,4.9,37,180,8.2,19-26,212,392,0-0,8-15,18,-1,0,1,
401236024,2020,11,regular,TCU,Big 12,away,6,8,0,40,2,2,4,0,0,0,65,0,3,6,,,,25:40,1,1,2,3-25,3.9,34,134,5.6,16-29,161,295,0-0,6-14,19,6,0,1,
401207179,2020,11,regular,UTSA,Conference USA,home,52,4,0,36,3,4,1,2,4,3,38,0,2,10,,,,32:52,0,2,2,6-43,6.0,48,288,11.1,22-28,312,600,1-1,10-13,29,10,0,1,
401207179,2020,11,regular,UTEP,Conference USA,away,21,4,0,44,1,2,2,2,2,1,185,0,7,3,,,,27:08,0,2,2,6-56,2.8,28,77,7.7,15-22,169,246,0-0,3-10,13,,,,
401249405,2020,11,regular,Washington State,Pac-12,home,29,6,0,38,1,3,2,2,1,2,56,0,3,11,0,0,1,31:39,0,0,0,4-40,3.7,27,100,8.2,25-39,321,421,0-1,7-15,20,,,,
401249405,2020,11,regular,Oregon,Pac-12,away,43,4,0,36,1,4,1,0,2,4,49,0,3,5,,,,28:21,1,2,3,3-35,7.5,36,269,10.4,21-30,312,581,2-2,7-11,26,6,0,1,
401249406,2020,11,regular,Colorado,Pac-12,away,35,5,0,43,1,3,9,0,3,2,43,0,2,5,,,,28:33,1,0,1,6-61,3.9,45,177,10.6,15-24,255,432,0-0,8-14,22,18,0,3,
