gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
400756901,2015,1,regular,NC State,ACC,home,49,1,5,33,0,1,2,52,0,2,7,0,0,1,41:34,0,0,0,1-15,4.3,58,251,7.7,22-26,199,450,3-4,5-13,30
400756901,2015,1,regular,Troy,Sun Belt,away,21,0,2,0,0,3,1,33,0,2,3,,,,18:26,1,1,2,5-54,4.8,25,121,8.8,14-21,184,305,0-0,1-9,13
400787414,2015,1,regular,Gardner-Webb,Big South,away,23,1,0,11,0,1,2,138,0,7,3,38,1,2,38:53,2,1,3,4-39,3.3,53,177,5.7,11-23,132,309,2-4,5-16,17
400787414,2015,1,regular,South Alabama,Sun Belt,home,33,1,2,0,0,2,2,72,0,2,9,0,0,2,21:07,2,1,3,7-55,7.2,31,224,7.4,14-25,184,408,1-1,3-10,13
400756899,2015,1,regular,Florida State,ACC,home,59,1,3,21,0,5,5,127,0,3,11,,,,32:01,0,1,1,5-35,6.5,41,266,11.6,25-32,370,636,0-0,8-12,30
400756899,2015,1,regular,Texas State,Sun Belt,away,16,1,1,10,0,1,1,51,0,3,4,,,,27:59,0,1,1,1-5,4.0,33,132,4.0,26-42,168,300,3-5,4-17,17
400787412,2015,1,regular,Howard,MEAC,away,0,1,0,0,0,1,0,26,0,2,,,,,24:10,1,0,1,6-41,1.2,30,36,5.9,14-23,136,172,1-3,1-13,8
400787412,2015,1,regular,App State,Sun Belt,home,49,0,3,13,0,2,4,,,,7,0,0,1,35:50,0,1,1,7-60,7.0,56,390,10.3,21-28,287,677,3-4,7-13,34
400764857,2015,1,regular,Towson,CAA,away,20,0,1,12,0,1,1,134,0,7,8,,,,33:36,1,1,2,5-42,4.1,44,179,7.2,17-33,237,416,1-4,7-15,27
400764857,2015,1,regular,East Carolina,American Athletic,home,28,1,4,,,,0,82,0,4,4,0,0,1,26:24,0,0,0,8-89,5.8,33,192,6.4,29-37,235,427,2-3,10-17,23
400764858,2015,1,regular,Tennessee Tech,OVC,away,24,1,1,3,0,2,2,84,0,4,6,,,,29:06,1,0,1,3-15,0.9,33,29,12.0,16-26,312,341,0-0,5-15,10
400764858,2015,1,regular,Houston,American Athletic,home,52,0,6,25,0,3,1,102,0,5,10,11,0,1,30:54,0,1,1,9-53,5.9,45,266,9.6,27-37,355,621,3-4,4-13,27
400764860,2015,1,regular,Colgate,Patriot,away,10,1,0,,,,1,107,0,6,4,,,,33:37,0,2,2,7-58,4.1,48,198,4.7,14-27,127,325,3-4,6-17,20
400764860,2015,1,regular,Navy,American Athletic,home,48,2,5,50,0,4,0,53,0,3,12,,,,24:19,0,1,1,3-34,7.9,47,371,11.2,3-6,67,438,1-1,3-9,19
400756894,2015,1,regular,Duke,ACC,away,37,0,1,29,0,2,2,95,1,1,13,0,0,1,36:01,0,2,2,8-78,4.2,49,206,7.4,29-44,324,530,1-2,10-19,29
400756894,2015,1,regular,Tulane,American Athletic,home,7,2,0,8,0,1,1,40,0,3,1,,,,23:59,1,0,1,5-25,1.1,23,25,5.9,24-42,246,271,0-2,2-14,14
400756898,2015,1,regular,Wofford,Southern,away,10,2,1,0,0,1,0,105,0,5,4,,,,31:17,0,0,0,4-46,2.7,45,123,5.0,6-18,90,213,0-1,4-16,9
400756898,2015,1,regular,Clemson,ACC,home,49,0,5,10,0,5,2,39,0,1,7,,,,28:43,0,2,2,6-55,5.2,43,222,8.4,30-37,311,533,2-2,9-15,27
400756900,2015,1,regular,Bethune-Cookman,MEAC,away,0,1,0,11,0,1,0,110,0,5,,,,,27:38,2,0,2,8-60,1.5,35,53,2.4,4-11,26,79,0-1,1-12,5
400756900,2015,1,regular,Miami,ACC,home,45,0,3,83,1,4,2,27,0,1,9,4,0,2,22:22,0,1,1,4-30,7.5,26,195,5.9,17-31,184,379,2-2,3-11,20
400756895,2015,1,regular,Alcorn State,SWAC,away,6,1,1,-2,0,1,0,52,0,3,0,,,,31:55,1,2,3,10-82,4.3,39,166,3.8,10-28,106,272,1-2,2-16,13
400756895,2015,1,regular,Georgia Tech,ACC,home,69,2,9,44,0,4,1,21,0,2,9,0,0,1,28:05,0,1,1,0-0,9.2,52,476,15.4,4-5,77,553,1-1,3-6,26
400787111,2015,1,regular,Morgan State,MEAC,away,7,0,1,,,,0,25,0,2,1,,,,30:08,1,1,2,9-55,1.6,34,53,5.7,13-25,142,195,0-0,7-16,12
400787111,2015,1,regular,Air Force,Mountain West,home,63,1,5,83,1,2,2,,,,9,22,1,1,29:52,0,0,0,6-57,6.3,63,394,17.0,4-7,119,513,0-0,8-10,29
400791346,2015,1,regular,San Diego,Pioneer,away,3,0,0,,,,0,115,0,6,3,0,0,1,34:39,5,1,6,4-30,2.1,38,79,4.0,13-27,109,188,0-0,4-16,13
400791346,2015,1,regular,San Diego State,Mountain West,home,37,1,1,-1,0,1,0,97,1,1,13,79,2,5,25:21,1,0,1,8-58,4.6,36,166,6.0,11-23,139,305,0-0,6-14,15
400757016,2015,2,regular,Colorado,Pac-12,home,48,1,5,1,0,2,1,18,0,1,12,0,0,1,35:57,0,0,0,7-65,6.6,59,390,7.0,15-24,168,558,0-0,9-15,32
400757016,2015,2,regular,Massachusetts,Mid-American,away,14,0,1,,,,1,82,0,4,2,,,,24:03,1,1,2,4-50,5.1,29,147,6.0,24-42,250,397,2-4,6-16,20
400787415,2015,2,regular,Georgia State,Sun Belt,away,34,0,2,8,0,2,2,80,0,4,10,27,0,1,33:28,1,2,3,9-75,4.6,46,210,8.7,32-43,372,582,0-0,8-16,28
400787415,2015,2,regular,New Mexico State,Sun Belt,home,32,2,1,4,0,2,3,,,,2,-4,0,1,26:32,1,0,1,7-45,3.7,23,84,8.1,31-55,445,529,0-2,6-16,26
400757014,2015,2,regular,USC,Pac-12,home,59,0,5,13,0,5,3,,,,11,,,,25:36,0,0,0,6-67,7.7,37,284,12.2,30-37,453,737,1-1,1-6,35
400757014,2015,2,regular,Idaho,Sun Belt,away,9,0,0,,,,1,92,0,5,3,,,,34:24,0,0,0,2-23,2.2,32,71,5.3,28-45,240,311,1-2,5-17,19
400603870,2015,2,regular,Vanderbilt,SEC,home,14,1,0,6,0,2,1,69,0,3,6,,,,32:57,3,0,3,4-20,2.7,39,105,5.9,24-50,295,400,3-4,7-21,21
400603870,2015,2,regular,Georgia,SEC,away,31,0,2,89,1,3,0,29,0,3,7,88,1,3,27:03,0,1,1,10-92,6.9,41,281,5.6,13-25,141,422,0-0,4-13,19
400603864,2015,2,regular,East Carolina,American Athletic,away,24,1,0,15,0,2,3,71,0,3,6,2,0,1,28:53,1,2,3,9-65,-0.6,22,-13,6.0,37-58,346,333,0-0,10-21,20
400603864,2015,2,regular,Florida,SEC,home,31,2,1,6,0,3,2,56,0,2,7,39,1,1,31:07,1,1,2,12-105,4.4,38,168,8.2,15-25,205,373,1-1,4-13,17
400603868,2015,2,regular,Oklahoma,Big 12,away,31,0,1,40,0,4,3,15,0,1,7,5,0,1,32:40,2,0,2,9-67,3.4,48,161,4.8,19-39,187,348,1-2,9-20,20
400603868,2015,2,regular,Tennessee,SEC,home,24,0,2,3,0,2,1,74,0,3,6,5,0,2,27:20,1,0,1,10-80,2.9,45,129,4.0,13-31,125,254,0-0,6-18,19
400603867,2015,2,regular,Kentucky,SEC,away,26,0,3,,,,0,33,0,2,6,3,0,1,31:48,1,0,1,7-74,5.4,38,207,6.6,21-29,192,399,2-2,4-14,19
400603867,2015,2,regular,South Carolina,SEC,home,22,0,1,24,0,2,1,42,0,2,10,14,0,1,28:12,1,0,1,5-50,5.7,34,195,8.2,17-27,222,417,1-1,2-10,22
400763411,2015,2,regular,Central Arkansas,Southland,away,8,0,0,-3,0,1,1,91,0,4,,37,0,1,29:30,0,0,0,7-58,2.4,39,92,5.1,14-25,128,220,2-3,2-15,12
400763411,2015,2,regular,Oklahoma State,Big 12,home,32,0,1,1,0,4,3,64,0,2,8,,,,30:30,1,0,1,8-65,4.7,35,164,10.6,25-39,414,578,1-1,7-16,25
400763414,2015,2,regular,UTSA,Conference USA,home,3,0,0,5,0,2,0,117,0,7,3,,,,24:55,0,0,0,12-92,1.5,25,37,5.2,23-37,192,229,0-2,3-14,14
400763414,2015,2,regular,Kansas State,Big 12,away,30,0,3,1,0,3,0,72,0,2,12,,,,35:05,0,0,0,9-85,4.0,44,175,10.6,12-23,243,418,0-0,7-14,22
400763408,2015,2,regular,Lamar,Southland,away,31,1,3,,,,1,103,0,5,7,51,0,3,33:05,1,1,2,15-117,4.0,43,173,5.6,18-30,167,340,0-0,4-13,19
400763408,2015,2,regular,Baylor,Big 12,home,66,1,5,5,0,1,4,55,0,3,10,-7,0,1,26:55,3,1,4,12-93,7.4,56,412,9.8,26-38,373,785,3-4,3-11,38
400763409,2015,2,regular,Iowa,Big Ten,away,31,0,1,34,0,2,3,29,0,2,7,11,0,1,33:22,0,1,1,6-50,5.8,45,260,8.6,15-25,215,475,1-1,7-14,22
400763409,2015,2,regular,Iowa State,Big 12,home,17,1,0,0,0,1,2,44,0,2,5,,,,26:38,1,0,1,4-45,2.3,27,63,7.1,19-35,247,310,0-1,4-14,18
400763415,2015,2,regular,UTEP,Conference USA,away,20,0,1,30,0,2,1,102,0,5,8,,,,40:15,0,2,2,8-80,4.9,46,227,6.0,19-31,187,414,1-2,6-18,18
400763415,2015,2,regular,Texas Tech,Big 12,home,69,2,5,45,0,4,4,37,0,2,15,,,,19:45,0,0,0,4-38,7.6,30,229,10.6,23-42,445,674,1-1,5-11,29
400763410,2015,2,regular,Memphis,American Athletic,away,55,0,5,13,0,4,2,23,0,1,13,,,,28:26,0,3,3,7-58,5.4,52,281,13.7,24-27,370,651,0-0,5-9,34
400763410,2015,2,regular,Kansas,Big 12,home,23,3,2,-3,0,1,0,76,0,4,11,,,,31:34,0,0,0,7-68,4.2,46,194,4.3,18-38,165,359,0-1,8-20,23
400763412,2015,2,regular,Stephen F. Austin,Southland,away,7,0,1,-2,0,1,0,89,0,4,1,14,0,1,27:07,2,1,3,2-25,5.0,29,146,0.8,13-28,21,167,0-2,2-16,8
400763412,2015,2,regular,TCU,Big 12,home,70,1,4,73,0,3,5,,,,10,57,1,2,32:53,1,0,1,3-43,5.0,45,224,10.9,26-37,403,627,0-0,11-14,30
400763416,2015,2,regular,Liberty,Big South,away,17,0,1,3,0,1,1,106,0,5,5,,,,30:33,0,0,0,4-26,3.3,28,92,8.5,21-33,280,372,0-1,3-12,17
400763416,2015,2,regular,West Virginia,Big 12,home,41,0,2,36,0,3,3,25,0,1,11,,,,29:27,0,0,0,6-58,3.8,45,172,9.8,27-32,313,485,0-0,8-14,25
400763413,2015,2,regular,Texas,Big 12,home,42,2,2,175,1,4,2,60,0,2,6,66,0,3,15:58,0,1,1,4-42,5.3,28,149,12.8,5-10,128,277,0-0,3-8,11
400763413,2015,2,regular,Rice,Conference USA,away,28,1,2,,,,2,46,0,1,4,,,,44:02,3,2,5,6-55,3.9,58,228,6.2,23-38,234,462,1-1,14-21,30
400757018,2015,2,regular,Michigan State,Big Ten,home,31,0,2,,,,2,47,0,2,7,30,0,2,33:26,1,0,1,2-15,5.3,37,197,6.0,20-32,192,389,2-2,3-12,21
400757018,2015,2,regular,Oregon,Pac-12,away,28,0,2,98,1,4,1,88,0,5,4,25,0,1,26:34,2,0,2,9-56,2.9,43,123,7.9,22-39,309,432,2-6,4-13,26
400757023,2015,2,regular,UCF,American Athletic,away,7,0,0,,,,1,119,0,5,1,,,,24:25,1,1,2,2-19,1.3,29,39,3.9,14-36,142,181,1-3,4-14,15
400757023,2015,2,regular,Stanford,Pac-12,home,31,1,1,32,0,2,3,17,0,1,7,10,0,1,35:35,0,0,0,12-137,3.2,41,130,12.0,18-30,361,491,2-3,6-15,21
400757020,2015,2,regular,Sacramento State,Big Sky,away,0,1,0,,,,0,97,0,4,0,,,,33:51,1,0,1,8-75,0.4,26,11,5.3,20-38,201,212,0-1,6-18,11
400757020,2015,2,regular,Washington,Pac-12,home,49,0,5,23,0,3,2,40,0,1,7,5,0,1,26:09,0,1,1,3-30,6.1,36,218,13.0,17-25,326,544,2-4,3-11,23
400757022,2015,2,regular,San Diego State,Mountain West,away,7,0,0,2,0,1,1,122,0,4,1,0,0,1,34:10,2,0,2,12-136,3.5,43,152,5.4,14-32,173,325,0-0,9-20,16
400757022,2015,2,regular,California,Pac-12,home,35,0,2,15,0,2,3,21,0,1,5,0,0,3,25:50,1,0,1,5-50,4.6,36,164,12.8,17-25,321,485,1-1,2-10,24
400757019,2015,2,regular,Michigan,Big Ten,home,35,1,4,14,0,3,0,11,0,1,9,,,,38:01,1,1,2,10-105,4.7,48,225,6.9,18-26,180,405,1-1,6-13,21
400757019,2015,2,regular,Oregon State,Pac-12,away,7,1,0,3,0,1,1,57,0,3,1,0,0,1,21:59,0,1,1,8-62,1.8,33,59,4.0,9-20,79,138,0-2,1-11,12
400787306,2015,2,regular,Central Michigan,Mid-American,home,31,0,1,2,0,1,3,61,0,3,7,0,0,1,32:59,1,0,1,7-75,2.5,34,84,9.1,25-36,328,412,0-0,12-17,22
400787306,2015,2,regular,Monmouth,Big South,away,10,0,1,-1,0,1,0,51,0,3,4,33,0,1,26:45,1,0,1,3-16,2.2,31,67,3.5,19-33,114,181,3-4,4-15,15
400757021,2015,2,regular,Rutgers,Big Ten,home,34,0,1,56,1,2,1,195,1,10,8,,,,31:51,1,2,3,11-100,5.4,37,198,7.0,23-29,204,402,1-1,5-10,26
400757021,2015,2,regular,Washington State,Pac-12,away,37,2,0,16,0,2,4,67,0,4,13,2,0,1,28:09,0,0,0,6-55,5.1,16,81,7.2,47-66,478,559,1-4,3-13,28
400787118,2015,2,regular,Boise State,Mountain West,away,24,0,2,,,,1,78,0,4,6,29,0,2,28:51,3,0,3,11-76,2.1,31,64,7.8,25-38,297,361,0-0,2-12,17
400787118,2015,2,regular,BYU,FBS Independents,home,35,0,2,7,0,2,2,15,0,1,5,76,1,3,31:09,2,0,2,5-54,1.8,39,72,10.7,17-29,309,381,1-1,8-18,16
400603863,2015,2,regular,Jacksonville State,OVC,away,20,1,1,,,,1,30,0,1,8,26,0,2,35:25,1,0,1,5-36,3.5,46,161,6.4,26-43,277,438,1-2,8-17,28
400603863,2015,2,regular,Auburn,SEC,home,27,0,1,,,,2,46,0,1,9,0,0,1,23:37,2,1,3,3-40,4.3,38,165,7.4,21-32,236,401,0-0,7-12,23
400603865,2015,2,regular,Mississippi State,SEC,home,19,0,1,21,0,1,1,47,0,2,7,,,,26:48,0,0,0,5-45,1.7,26,43,6.2,34-54,335,378,1-1,3-15,27
400603865,2015,2,regular,LSU,SEC,away,21,0,3,2,0,1,0,49,0,4,3,,,,33:12,0,0,0,9-95,5.7,47,266,5.1,9-14,71,337,0-0,4-13,16
400763508,2015,2,regular,Wisconsin,Big Ten,home,58,1,3,72,0,4,4,28,0,1,16,45,0,3,36:49,1,0,1,8-65,4.2,45,188,7.3,23-36,263,451,0-0,9-16,26
400763508,2015,2,regular,Miami (OH),Mid-American,away,0,0,0,-1,0,1,0,93,0,5,0,0,0,1,23:11,3,1,4,7-72,-0.1,24,-3,4.7,13-34,160,157,0-1,3-15,9
400763595,2015,2,regular,Marshall,Conference USA,away,10,1,1,5,0,3,0,90,0,4,4,23,0,1,25:04,2,2,4,16-150,6.3,25,157,3.2,16-33,106,263,0-1,3-15,10
400763595,2015,2,regular,Ohio,Mid-American,home,21,2,2,47,0,7,1,23,0,1,3,13,0,2,34:56,1,1,2,11-101,4.4,52,229,5.8,14-26,152,381,1-1,6-16,22
400787305,2015,2,regular,Delaware State,MEAC,away,13,3,0,,,,0,117,0,6,1,,,,18:53,1,2,3,6-47,-1.4,28,-38,0.5,3-10,5,-33,0-1,0-10,1
400787305,2015,2,regular,Kent State,Mid-American,home,45,2,2,11,0,5,3,83,0,3,3,10,0,1,41:07,0,3,3,12-114,4.3,65,278,8.2,18-26,214,492,4-7,4-16,25
400756915,2015,2,regular,Pittsburgh,ACC,away,24,1,2,-6,0,1,1,-1,0,1,6,,,,37:28,0,0,0,5-30,2.7,47,128,7.2,18-25,180,308,0-1,7-16,23
400756915,2015,2,regular,Akron,Mid-American,home,7,0,1,,,,0,69,0,3,1,,,,22:32,0,1,1,9-85,1.8,24,42,2.9,7-22,63,105,0-0,2-11,8
400603861,2015,2,regular,Arkansas,SEC,home,12,0,1,43,0,1,0,104,0,5,4,,,,37:55,1,0,1,9-85,3.3,31,103,7.8,32-53,412,515,1-3,5-13,30
400603861,2015,2,regular,Toledo,Mid-American,away,16,0,1,28,0,1,1,55,0,3,4,0,0,1,22:05,0,0,0,8-55,3.4,24,81,6.2,21-38,237,318,2-3,7-17,15
400757015,2015,2,regular,UNLV,Mountain West,home,3,0,0,-2,0,1,0,27,0,2,3,96,0,3,29:33,1,1,2,8-85,4.2,43,181,2.4,6-23,56,237,0-3,2-15,11
400757015,2015,2,regular,UCLA,Pac-12,away,37,1,2,47,0,3,1,59,0,2,13,23,1,1,30:27,3,0,3,9-82,6.2,46,283,4.8,24-51,245,528,1-3,8-19,31
400787981,2015,2,regular,Utah State,Mountain West,away,14,0,0,19,0,3,2,13,0,1,2,,,,26:08,2,1,3,6-61,3.7,32,117,7.3,22-35,256,373,0-0,8-15,21
400787981,2015,2,regular,Utah,Pac-12,home,24,1,3,37,0,5,0,17,0,1,6,0,0,2,33:52,0,0,0,5-43,4.4,44,195,6.0,17-22,132,327,1-1,6-14,21
400756893,2015,2,regular,Cal Poly,Big Sky,away,21,1,2,0,0,1,1,21,0,1,3,0,0,1,32:22,0,0,0,6-55,4.0,71,284,5.8,4-8,46,330,2-3,8-19,20
400756893,2015,2,regular,Arizona State,Pac-12,home,35,0,2,4,0,5,3,120,0,4,5,,,,27:38,1,1,2,3-45,5.5,45,248,8.1,23-35,283,531,1-2,7-15,28
400756892,2015,2,regular,Nevada,Mountain West,home,20,1,0,,,,2,34,0,1,8,,,,32:18,1,0,1,9-105,4.0,42,168,4.7,18-34,160,328,0-1,6-18,15
400756892,2015,2,regular,Arizona,Pac-12,away,44,0,4,26,0,1,2,,,,8,0,0,1,27:42,0,1,1,3-30,6.7,43,290,8.0,25-35,281,571,1-3,3-13,25
400603860,2015,2,regular,Alabama,SEC,home,37,3,3,35,0,3,2,87,0,4,5,0,0,1,32:56,2,0,2,5-40,5.6,39,220,7.3,26-43,312,532,2-3,4-13,28
400603860,2015,2,regular,Middle Tennessee,Conference USA,away,10,0,0,6,0,2,1,82,0,4,4,77,0,2,27:04,1,3,4,8-67,2.8,31,86,4.4,23-43,189,275,1-1,6-19,15
400756912,2015,2,regular,Miami,ACC,away,44,3,4,,,,1,22,0,1,14,3,0,2,35:12,0,0,0,8-64,5.1,44,226,8.8,22-34,300,526,3-3,3-13,27
400756912,2015,2,regular,Florida Atlantic,Conference USA,home,20,0,1,-1,0,1,1,112,0,6,8,,,,24:48,2,3,5,8-71,6.8,33,223,4.9,19-34,166,389,1-1,7-14,22
400763501,2015,2,regular,Indiana,Big Ten,home,36,2,2,9,0,1,1,93,0,4,12,96,1,1,33:10,1,0,1,11-110,3.9,52,205,7.1,19-33,234,439,1-2,7-18,25
400763501,2015,2,regular,Florida International,Conference USA,away,22,0,0,17,0,3,3,44,0,3,2,0,0,1,26:50,1,2,3,8-54,3.7,33,123,6.0,24-47,283,406,1-3,7-19,24
400763597,2015,2,regular,SMU,American Athletic,home,31,2,2,24,0,2,2,34,0,2,7,0,0,2,35:50,0,3,3,6-50,5.2,53,273,7.1,17-24,171,444,0-2,9-15,27
400763597,2015,2,regular,North Texas,Conference USA,away,13,3,1,18,0,2,0,36,0,2,7,,,,24:10,2,2,4,7-73,3.4,33,112,3.8,16-34,128,240,1-1,6-16,17
400763599,2015,2,regular,Western Kentucky,Conference USA,home,41,1,2,37,0,3,1,152,1,4,15,0,0,1,29:46,0,1,1,10-105,4.2,34,144,11.6,28-38,441,585,1-1,4-13,24
400763599,2015,2,regular,Louisiana Tech,Conference USA,away,38,1,3,,,,2,167,0,8,8,,,,30:14,1,1,2,5-40,7.2,31,223,7.3,28-49,357,580,1-3,6-14,28
400763594,2015,2,regular,Presbyterian,Big South,away,10,1,1,1,0,2,0,102,0,5,4,,,,28:40,1,0,1,6-39,2.5,41,103,0.5,3-17,9,112,0-0,1-13,8
400763594,2015,2,regular,Charlotte,Conference USA,home,34,0,1,-10,0,5,3,49,0,3,10,-1,0,1,31:20,0,1,1,6-57,4.2,46,192,9.8,20-29,283,475,0-0,8-16,23
400787418,2015,2,regular,Texas State,Sun Belt,home,63,2,5,101,1,3,3,79,0,3,7,,,,26:50,0,2,2,9-113,6.3,50,316,15.1,18-22,333,649,1-1,6-11,29
400787418,2015,2,regular,Prairie View A&M,SWAC,away,24,2,1,,,,2,125,0,3,6,,,,33:10,0,2,2,6-70,2.1,37,79,7.2,29-45,323,402,1-3,6-16,25
400763598,2015,2,regular,Southern Miss,Conference USA,home,52,0,3,28,0,5,3,42,0,2,10,76,1,1,22:52,1,0,1,6-70,8.0,30,239,6.9,22-40,275,514,0-0,7-14,24
400763598,2015,2,regular,Austin Peay,OVC,away,6,0,0,0,0,1,1,127,0,8,0,32,0,1,37:08,1,0,1,4-38,2.0,48,96,5.2,11-18,93,189,2-3,2-16,12
400603866,2015,2,regular,Fresno State,Mountain West,away,21,2,0,,,,2,77,0,6,3,56,1,1,34:42,3,1,4,6-45,3.1,52,163,6.4,15-24,153,316,0-3,5-15,17
400603866,2015,2,regular,Ole Miss,SEC,home,73,1,4,-8,0,1,4,29,0,2,13,130,2,3,25:18,1,2,3,5-58,6.1,35,215,10.6,26-37,392,607,1-1,9-14,27
400787308,2015,2,regular,Georgia Southern,Sun Belt,home,43,1,4,15,0,1,0,49,0,2,11,18,0,3,29:49,0,0,0,4-35,7.9,52,413,1.8,1-4,7,420,0-3,5-12,14
400787308,2015,2,regular,Western Michigan,Mid-American,away,17,0,0,,,,2,27,0,4,3,,,,30:11,3,1,4,6-37,1.0,26,25,6.3,24-36,227,252,0-2,5-12,19
400603869,2015,2,regular,Texas A&M,SEC,home,56,0,3,67,0,2,4,97,0,4,8,40,1,1,31:19,0,1,1,7-79,5.5,49,270,8.0,21-29,233,503,1-2,9-14,25
400603869,2015,2,regular,Ball State,Mid-American,away,23,1,2,,,,0,66,0,3,11,,,,28:41,1,0,1,3-15,6.3,38,240,4.5,12-27,121,361,1-1,2-13,19
400787119,2015,2,regular,Wyoming,Mountain West,home,29,0,4,25,0,3,0,,,,3,,,,33:16,0,1,1,4-30,7.4,58,430,1.9,6-17,32,462,3-4,6-15,26
400787119,2015,2,regular,Eastern Michigan,Mid-American,away,48,1,3,2,0,1,3,15,0,1,12,,,,26:44,0,0,0,4-45,4.8,37,176,13.2,18-25,330,506,0-0,7-12,19
400787307,2015,2,regular,Murray State,OVC,away,26,2,0,7,0,2,2,155,0,9,8,,,,33:06,3,0,3,5-55,2.6,35,92,5.7,31-49,281,373,1-1,8-20,22
400787307,2015,2,regular,Northern Illinois,Mid-American,home,57,0,3,40,0,3,4,83,0,4,9,42,1,3,26:54,0,2,2,5-58,5.9,43,254,9.5,31-41,389,643,1-1,5-13,30
400756908,2015,2,regular,Duke,ACC,home,55,0,4,14,0,3,3,16,0,1,13,,,,34:11,0,0,0,3-34,4.9,59,288,14.1,19-26,367,655,0-0,10-16,30
400756908,2015,2,regular,North Carolina Central,MEAC,away,0,0,0,-1,0,1,0,149,0,8,,,,,25:49,0,0,0,9-45,2.0,27,54,4.6,13-29,132,186,0-0,1-14,9
400763506,2015,2,regular,Penn State,Big Ten,home,27,0,2,71,0,5,1,76,0,2,9,10,0,1,29:34,0,0,0,7-65,5.1,39,200,4.7,14-27,128,328,1-3,6-15,15
400763506,2015,2,regular,Buffalo,Mid-American,away,14,0,0,,,,2,54,0,3,2,,,,30:26,1,0,1,14-107,2.1,33,69,5.9,24-35,205,274,2-3,5-16,15
400763502,2015,2,regular,Maryland,Big Ten,home,27,0,0,82,1,2,2,19,0,1,9,7,0,1,22:03,3,1,4,6-57,6.0,26,156,5.6,16-33,185,341,0-1,3-13,16
400763502,2015,2,regular,Bowling Green,Mid-American,away,48,1,1,13,0,2,6,51,0,3,6,38,0,3,37:57,1,0,1,10-80,4.0,50,201,8.9,36-55,491,692,2-4,8-18,35
400603862,2015,2,regular,Arkansas State,Sun Belt,home,20,0,0,2,0,2,2,105,0,3,8,64,0,4,32:00,3,0,3,7-80,2.1,45,93,4.1,14-30,124,217,1-1,6-17,18
400603862,2015,2,regular,Missouri,SEC,away,27,0,0,10,0,2,3,55,0,3,9,44,0,3,28:00,3,0,3,9-75,4.1,34,140,4.0,16-37,148,288,0-0,5-15,19
400763505,2015,2,regular,Hawai'i,Mountain West,away,0,0,0,8,0,2,0,58,0,4,,,,,24:28,2,2,4,6-36,2.3,35,80,3.3,8-26,85,165,1-2,2-14,12
400763505,2015,2,regular,Ohio State,Big Ten,home,38,2,4,45,0,3,0,25,0,1,8,0,0,2,35:32,0,0,0,7-55,3.7,49,182,5.3,20-34,181,363,1-3,8-17,26
400763504,2015,2,regular,Northwestern,Big Ten,home,41,0,3,-2,0,2,1,24,0,1,11,94,1,2,37:05,0,1,1,3-26,5.0,69,344,9.5,11-16,152,496,0-2,10-17,28
400763504,2015,2,regular,Eastern Illinois,OVC,away,0,1,0,,,,0,128,0,7,,,,,22:55,2,0,2,3-17,2.4,29,70,3.4,10-20,68,138,1-4,0-11,8
400763507,2015,2,regular,Purdue,Big Ten,home,38,1,1,-4,0,1,4,26,0,1,8,4,0,2,27:25,0,2,2,5-42,5.6,45,251,8.0,20-36,289,540,1-2,5-15,24
400763507,2015,2,regular,Indiana State,MVFC,away,14,2,0,-1,0,1,2,65,0,3,2,,,,30:32,2,1,3,8-63,4.1,41,168,5.2,18-37,194,362,2-4,3-16,19
400763500,2015,2,regular,Illinois,Big Ten,home,44,0,2,28,1,4,2,,,,14,54,0,2,38:25,1,3,4,3-25,3.7,40,147,6.5,38-54,353,500,3-3,9-18,27
400763500,2015,2,regular,Western Illinois,MVFC,away,0,3,0,-1,0,2,0,32,0,2,,0,0,1,21:35,2,0,2,4-37,3.3,30,98,1.8,11-24,43,141,0-2,1-15,5
400763499,2015,2,regular,Colorado State,Mountain West,home,20,2,1,38,0,6,1,,,,8,,,,30:08,2,2,4,10-86,4.2,41,172,4.4,16-32,142,314,1-1,7-19,14
400763499,2015,2,regular,Minnesota,Big Ten,away,23,2,0,9,0,2,2,71,0,3,11,-3,0,2,29:52,0,2,2,8-60,4.4,41,180,5.2,23-45,233,413,1-2,6-19,23
400763503,2015,2,regular,South Alabama,Sun Belt,away,9,0,0,1,0,1,1,91,0,5,3,0,0,1,26:26,1,2,3,7-67,0.8,24,19,7.0,26-45,313,332,0-2,7-16,18
400763503,2015,2,regular,Nebraska,Big Ten,home,48,2,3,,,,3,,,,12,21,0,1,33:34,1,0,1,7-80,7.0,37,258,8.0,26-38,303,561,0-0,5-9,31
400760492,2015,2,regular,UConn,American Athletic,home,22,0,2,,,,0,12,0,1,10,0,0,1,39:00,0,1,1,7-50,3.2,46,145,10.8,19-25,270,415,0-0,7-15,23
400760492,2015,2,regular,Army,FBS Independents,away,17,1,1,,,,1,74,0,5,5,,,,21:00,1,0,1,6-60,5.5,33,180,10.6,3-8,85,265,0-1,2-8,9
