rank,n_estimators,learning_rate,max_depth,min_samples_leaf,subsample,mean_log_loss,std_log_loss,mean_brier_score,std_brier_score,mean_roc_auc,std_roc_auc,mean_accuracy,std_accuracy,mean_balanced_accuracy,mean_precision,mean_recall,fold_1_log_loss,fold_1_brier_score,fold_1_roc_auc,fold_1_accuracy,fold_2_log_loss,fold_2_brier_score,fold_2_roc_auc,fold_2_accuracy,fold_3_log_loss,fold_3_brier_score,fold_3_roc_auc,fold_3_accuracy,fold_4_log_loss,fold_4_brier_score,fold_4_roc_auc,fold_4_accuracy
125,750,0.03,3,10,1.0,0.5408544507642505,0.026562269897220533,0.18075135132257708,0.010812863002539586,0.785014208618642,0.026531152290170012,0.729289366605196,0.01663323635835505,0.6977698247959565,0.7603321466049573,0.8254917979667185,0.5105257459597272,0.16858008947309755,0.8044693761572164,0.75,0.5338421187818699,0.17879916775533905,0.8037940874650322,0.7343173431734318,0.5354829530269816,0.1774211171810816,0.7919107334378352,0.7290930506478209,0.5835669852884231,0.19820503088079017,0.7398826374144846,0.7037470725995316
126,750,0.03,3,3,1.0,0.5408927889986468,0.028361843422399263,0.18117327989969706,0.011377439359068478,0.7841310679760771,0.027199784559920684,0.7227923594151129,0.018769846779677513,0.6902312471542356,0.7542545883266366,0.8227005785025617,0.5071380885786948,0.16806909696607358,0.806644790310852,0.7488207547169812,0.539218641610967,0.1814373943311198,0.797911072999986,0.7177121771217713,0.5317018932531605,0.17611373534502753,0.7943032753073179,0.7279151943462897,0.5855125325517645,0.19907289295656735,0.7376651332861524,0.6967213114754098
127,350,0.1,2,10,1.0,0.5409035988498454,0.027670376500020525,0.18115921848772043,0.011115710693277105,0.784000599315395,0.027097038201494367,0.722968107908807,0.02222371814213689,0.6915204848634904,0.7552872255019236,0.821330174523265,0.507434542729737,0.16791071094681442,0.8059665010663196,0.7558962264150944,0.5364527078362428,0.1801600751478463,0.8006100903889677,0.7066420664206642,0.5353314547042621,0.17788551827098462,0.7914952797388239,0.7302709069493521,0.5843956901291396,0.19868056958523644,0.7379305260674688,0.6990632318501171
128,200,0.08,3,5,0.75,0.5409172545611274,0.02243983032171727,0.18133828548094594,0.009551444138909574,0.7852974729243346,0.023790780723115027,0.7226217830070522,0.01906524787872677,0.6906224332584799,0.7546305439710081,0.8225283681197028,0.520095236340436,0.17272745732713204,0.7976864837118921,0.7417452830188679,0.5347162088145105,0.17906432256770713,0.8036183701871039,0.7287822878228782,0.5301692365155168,0.17614198434986988,0.795470081440711,0.7290930506478209,0.5786883365740462,0.19741937767907472,0.7444149563576316,0.6908665105386417
129,500,0.03,4,5,0.75,0.540979306912444,0.026964037601572764,0.1805833932649309,0.011274027104679254,0.7865307429754366,0.027300042543747897,0.7307679102354223,0.022830482713456734,0.7000310991533346,0.7630274908828734,0.8234977192485018,0.5169031183152809,0.17106112643999097,0.8022511870061779,0.7476415094339622,0.5311620500207299,0.1761961831309304,0.8073435764791881,0.7472324723247232,0.5291352925933905,0.17525487493386224,0.7968431411835422,0.7361601884570083,0.586716766720375,0.19982138855493986,0.739685067232838,0.6920374707259953
130,350,0.1,2,5,0.75,0.5409802872798908,0.025481350196664598,0.18082740611120957,0.01056896079406948,0.785844093398128,0.02636499135733541,0.7276187387286596,0.0219013869209968,0.6971768687567828,0.7607822062706553,0.8214239329635435,0.5196754939577927,0.17215173607938167,0.7954866267025976,0.7464622641509434,0.5280963378156152,0.17612857987811822,0.8103377988950897,0.7416974169741697,0.5316845905372383,0.17611230940968445,0.7962067014744187,0.7314487632508834,0.5844647268089171,0.19891699907765395,0.7413452465204057,0.6908665105386417
131,750,0.03,3,5,1.0,0.5414395063734955,0.026690203094570555,0.181138957133002,0.010816613704318809,0.7840827161107866,0.025834327948663208,0.7261052206473221,0.018043828205356095,0.6931352611890003,0.7561035378446004,0.8267179537320165,0.5082750248086895,0.16832940328899346,0.8052882118217872,0.7511792452830188,0.5394992925395424,0.18049164438719956,0.798916175829737,0.7250922509225092,0.5352257997283477,0.17754873704114196,0.7920492180041723,0.7279151943462897,0.5827579084174023,0.19818604381467292,0.7400772587874498,0.7002341920374707
132,750,0.05,2,5,1.0,0.5416944921573453,0.02518464320821628,0.1814232096881658,0.010364820694666403,0.78367674863732,0.025304167800122346,0.7217514574570734,0.022054876970890584,0.6895403177272965,0.7536076513567745,0.8216972794301576,0.5125507291385313,0.1698855345679456,0.8020067584495896,0.7452830188679245,0.539874039668014,0.18143043438664594,0.7989442905942057,0.7029520295202952,0.5326307171311992,0.17646173015596073,0.7935961200749585,0.7420494699646644,0.5817224826916367,0.19791513964211097,0.7401598254305262,0.6967213114754098
133,500,0.03,4,10,1.0,0.5417756055414717,0.02896767422665387,0.18113200402459104,0.01146639419356828,0.7835621984692548,0.027960687023249702,0.7332890271609123,0.019630909055164833,0.7009992336749907,0.7613228952955623,0.8328797368946899,0.5072941836163405,0.16771255264481116,0.806498133176899,0.7547169811320755,0.5366916676650125,0.18011284038874392,0.8005538608600307,0.7361623616236163,0.5354912481155886,0.17738418767121075,0.7911240232418354,0.7408716136631331,0.5876253227689456,0.1993184353935983,0.7360727765982543,0.7014051522248244
134,750,0.05,2,10,0.75,0.5418010912903317,0.02059221974546332,0.18121807842297888,0.008870680219428212,0.7855709803648381,0.02338815698996107,0.7289201043906992,0.01800794726359366,0.6975020906505753,0.7596122805928159,0.8262480044663636,0.5246926497670696,0.1742972908752342,0.7939956125074092,0.7441037735849056,0.5354472218498629,0.17900627969758315,0.804377468827755,0.7269372693726938,0.5302100726659846,0.17528998138382743,0.7983428995721712,0.7444051825677267,0.5768544208784099,0.19627876173527065,0.745567940552017,0.7002341920374707
135,200,0.1,3,3,1.0,0.541803432969429,0.02579237361212531,0.181387880521373,0.010521029711862704,0.7834955670596946,0.025993646958482965,0.7266557140915726,0.018506836441602857,0.693860327990205,0.7562936289975518,0.8279028621783902,0.5111969739832029,0.16926073058443758,0.8042493904562871,0.7476415094339622,0.5390027112343405,0.18154262475675748,0.7991481226366027,0.7214022140221402,0.5344407927319683,0.17679090558192337,0.7914098318149139,0.7385159010600707,0.5825732539282046,0.1979572611623736,0.7391749233309743,0.6990632318501171
136,200,0.08,4,10,1.0,0.5419442842329762,0.029474940609846848,0.1811637027687763,0.01145680440082932,0.7842228268162491,0.02743810464595488,0.7281678459581742,0.018975398821238387,0.6965802137776632,0.7593239790607305,0.8245981117093928,0.5039556321260279,0.166900698742455,0.8094618294255318,0.75,0.538349446110982,0.18096307148570792,0.7989934914320256,0.7250922509225092,0.5387106821493358,0.17798010976504447,0.7902548116020602,0.7385159010600707,0.5867613765455592,0.19881093108189773,0.7381811748053786,0.6990632318501171
137,500,0.03,4,5,1.0,0.5422184013761622,0.030972865694894318,0.18154846319470275,0.012293528142758695,0.7830653442957001,0.029838808649979173,0.726775114732442,0.016319103439577487,0.6944387974480118,0.7569382054104861,0.826637715246274,0.5030841151428063,0.16685072333487858,0.8103356615153348,0.7488207547169812,0.5396766918680771,0.1809067296247853,0.797763470486526,0.7195571955719557,0.5363087200888901,0.17758982437224027,0.7914157247751836,0.7338044758539458,0.5898040784048753,0.20084657544690684,0.732746520405756,0.7049180327868853
138,500,0.08,2,10,1.0,0.542350135955428,0.027829556846735038,0.18189592293766377,0.011067707923566953,0.7833385562641278,0.027250139578549378,0.7187721894975061,0.022751471928890828,0.6874685272846426,0.7528948564240583,0.8158762077023078,0.508843411736185,0.16894091021005167,0.8055265296644607,0.7488207547169812,0.5389626485062365,0.18162437975054518,0.7992394956211255,0.6992619926199262,0.5354677148427975,0.17767869643845516,0.7916779615071836,0.7326266195524146,0.5861267687364929,0.19933970535160306,0.7369102382637416,0.6943793911007026
139,350,0.1,2,3,0.75,0.5423870399928209,0.02325049610190442,0.1812406249727808,0.009865423322736048,0.7846826098538552,0.02410871353992173,0.7287602437959071,0.023109877305103978,0.6984964810348036,0.761395800115032,0.8223699907640095,0.5203125826456119,0.17230957524923174,0.7954499624191095,0.75,0.5348783822602958,0.17833255348795826,0.8051787396151089,0.7380073800738007,0.5328773597153427,0.1764130142065887,0.7945478331585087,0.7373380447585395,0.5814798353500331,0.19790735694734438,0.7435539042226941,0.689695550351288
140,500,0.05,3,3,1.0,0.5424006525529625,0.027188701396418775,0.1815821294592132,0.011114946339093535,0.783244919165331,0.02657247650970237,0.7230023878691743,0.019091936549311586,0.6909762958712251,0.7548472897111197,0.8219032812203071,0.5093937880065507,0.16848568692596527,0.8056915189401577,0.7511792452830188,0.5434595433775928,0.18272614133608378,0.7960414411628266,0.7103321033210332,0.5323362920674203,0.17637996702081893,0.7933338833429584,0.7290930506478209,0.5844129867602865,0.1987367225539849,0.737912833215381,0.7014051522248244
141,200,0.1,3,10,1.0,0.5425382057370346,0.02769340581088752,0.18163951867702155,0.011309397383386693,0.7829231718209538,0.027465425216642702,0.7261529577889879,0.0203699870369575,0.6946924550157625,0.7578399432346522,0.8233440720433922,0.5135435936640804,0.1701846267863283,0.8004668585430835,0.7511792452830188,0.5335593645981103,0.1786501941242849,0.8037167718627438,0.7287822878228782,0.5348284886683056,0.17730434406798362,0.7915247445401724,0.7302709069493521,0.5882213760176424,0.20041890972948925,0.7359843123378155,0.6943793911007026
142,500,0.03,4,3,1.0,0.5429414319551003,0.03008350815319259,0.18157633686416988,0.011935043815656991,0.7830050280680982,0.02984227452998786,0.7301426092204945,0.019987313457401075,0.6976920512045817,0.7589904184746055,0.8302305877605832,0.5106385843088569,0.16929560431835824,0.8058381760741107,0.7511792452830188,0.5362542561142121,0.17941143130192544,0.801277816045096,0.7306273062730627,0.5326726519487399,0.17635046832879808,0.7929655733261047,0.7408716136631331,0.5922002354485919,0.20124784350759772,0.7319385468270819,0.6978922716627635
143,500,0.05,3,10,1.0,0.5429902005298697,0.026848693980080166,0.1817091428796526,0.010776727328256089,0.7845205256954322,0.0266662534865425,0.7261841369376384,0.017577640818318863,0.6951433918726906,0.7587714347700261,0.8216393337448036,0.511652563822609,0.16941194697596937,0.8039927404718694,0.7476415094339622,0.5367949063212631,0.1800577678075735,0.8036253988782208,0.7324723247232472,0.5376878077115067,0.17835574651788474,0.7912713472485768,0.7255594817432274,0.5858255242640998,0.19901111021718276,0.739192616183062,0.6990632318501171
144,500,0.05,3,3,0.75,0.5430280380323744,0.025370056641888364,0.18173827960923594,0.010744895471763783,0.7849955687184984,0.024329318831491573,0.7281737219661144,0.023762827959905884,0.6965968339077581,0.7591324614594233,0.8252572248205511,0.5194464361811156,0.17231592185564493,0.7993424871827776,0.7464622641509434,0.541125103282748,0.18102938540298877,0.7991059504898999,0.7380073800738007,0.5267004320070056,0.17413096936609784,0.7986758518274071,0.7408716136631331,0.5848401806586284,0.1994768418122122,0.742857985373909,0.6873536299765808
145,750,0.05,2,3,1.0,0.5431528522246316,0.024965806771763726,0.1818615109974499,0.010239392788034462,0.7824362919065397,0.024506602937858255,0.7171299655733967,0.021135846732241354,0.6848361715306271,0.7504666153689415,0.8173178425170232,0.5136378530238077,0.17033711163741713,0.800998490653663,0.7441037735849056,0.5452564055018979,0.18348097395149984,0.7940242068122075,0.6974169741697417,0.5319395841049561,0.17597672089406458,0.7944623852345988,0.7314487632508834,0.5817775662678645,0.19765123750681804,0.74026008492569,0.6955503512880562
146,350,0.08,3,10,1.0,0.5432840245352639,0.022832365771959868,0.18159839104936432,0.009301782370809576,0.7847675247357557,0.02362480628878627,0.7289533792098963,0.016892981687092776,0.6975603279925329,0.7597137745617298,0.8264496504886153,0.5172564660674434,0.1714051905919964,0.8007662835249043,0.7535377358490566,0.5395329600966563,0.18053544919910333,0.8014183898674389,0.7306273062730627,0.5363744801508631,0.17780014080165377,0.7925913703489812,0.7255594817432274,0.5799721918260928,0.19665278360470378,0.7442940552016986,0.7060889929742389
147,500,0.08,2,5,1.0,0.5432942074810072,0.025620968586666206,0.1821154483537636,0.010472138696222918,0.783170793629868,0.02525762071278221,0.7201044086927029,0.018951773098598922,0.6878995982041469,0.7523570731895746,0.8209433290826187,0.5117827383630706,0.16987554940477034,0.8033083405134221,0.7417452830188679,0.544478630552384,0.18305742888899762,0.7969832857725234,0.7011070110701108,0.5342555020909986,0.17717812347132716,0.7924558322627788,0.7361601884570083,0.5826599589175757,0.19835069164995925,0.7399357159707478,0.7014051522248244
148,500,0.08,2,5,0.75,0.5433105797072769,0.02423955335529083,0.18155550685965252,0.010088028583197468,0.7846042345725157,0.024791889635790303,0.7267689103422563,0.01551846849687372,0.6953301442688153,0.7587065254329244,0.8230902110143149,0.5184762678255744,0.1722626967042272,0.7991774979070804,0.7393867924528302,0.538077088399796,0.17901145870682716,0.8027889846352811,0.7324723247232472,0.533303964980903,0.17642429407640808,0.7944830105955425,0.734982332155477,0.5833849976228341,0.19852357795114772,0.7419674451521585,0.7002341920374707
149,350,0.05,4,10,1.0,0.5434031013268531,0.029019844611106432,0.18172724857870046,0.011405401343038498,0.7833923079512324,0.02752512715497844,0.7272003747876395,0.019312345099921815,0.6946075136905485,0.7569409393561076,0.8279435003101564,0.510349041751361,0.16892995788066884,0.8047932439946959,0.7476415094339622,0.5358180250423118,0.18016049735706033,0.8012989021184476,0.7306273062730627,0.5373339253816544,0.1777078296657419,0.7909354485132061,0.734982332155477,0.5901114131320851,0.20011070941133072,0.7365416371785799,0.6955503512880562
150,500,0.08,2,3,1.0,0.5434068714521967,0.02169776681701894,0.18222097069778823,0.009094195126925603,0.7830369182862207,0.02101184265390196,0.7218725821264873,0.020807313349311494,0.6897972142790202,0.7537913768691966,0.8216744387526681,0.5164416333743796,0.17164709061771713,0.7998802300072718,0.7464622641509434,0.5489200204452583,0.1851175190068453,0.7915641649212084,0.7011070110701108,0.5329721338738714,0.1765425494130825,0.793672728558464,0.7385159010600707,0.5752936981152773,0.19557672375350788,0.7470305496579381,0.7014051522248244
151,500,0.05,3,5,1.0,0.5435877791884943,0.026493455911986714,0.18157827545358213,0.01069057602849528,0.7833679370178661,0.025359941611296805,0.7221632725292877,0.018422647198562576,0.6896727258759576,0.7539798686511586,0.8216488892722289,0.5112853737203512,0.16920464006825076,0.8042677225980311,0.7452830188679245,0.546837400969207,0.18294275429624174,0.79455838733711,0.7140221402214022,0.5323113101065174,0.17609230678146626,0.7946686388440369,0.7326266195524146,0.5839170319579017,0.19807340066836981,0.739976999292286,0.6967213114754098
152,350,0.05,4,3,1.0,0.543824946053872,0.029167002173064855,0.18147612751954567,0.011638451785111486,0.782696184429303,0.029103908247621824,0.7269079603562947,0.018564770491724294,0.693629133152225,0.7557023321316688,0.8294290912467456,0.5141289502846975,0.17005676898349648,0.8031800155212132,0.7488207547169812,0.5380243816283712,0.17942007770370347,0.8001602541574708,0.7177121771217713,0.5310990201906768,0.17563623585065125,0.7948955178144188,0.7396937573616019,0.5920474321117426,0.20079142754033158,0.7325489502241094,0.7014051522248244
153,350,0.08,3,5,1.0,0.5438372181581622,0.027293182035810916,0.1818640559470729,0.010947997821261666,0.7842540144069315,0.026857909939523857,0.7274893317303325,0.0185184372964278,0.6962684875639407,0.759358604067584,0.8236676734792546,0.5115911863544917,0.16949601468987116,0.8058076225045372,0.7523584905660378,0.5414068615676011,0.18102706768177357,0.7992394956211254,0.7306273062730627,0.5353613465549704,0.17754459220312016,0.7936314778365765,0.7267373380447585,0.5869894781555858,0.19938854921352672,0.7383374616654872,0.7002341920374707
154,200,0.1,3,3,0.75,0.5439527571486469,0.024069679902717786,0.1823339755041283,0.010136944606430385,0.7841400440688078,0.02548545268841838,0.7218335178188635,0.024849391244062068,0.6893847409392855,0.754136519380348,0.8208962728170086,0.5243520883347881,0.1746368911025046,0.7950772088703123,0.7405660377358491,0.5349281838833548,0.17848815900201068,0.8059940677846973,0.7361623616236163,0.5314133151402832,0.1764783908583295,0.7947923910096997,0.7314487632508834,0.5851174412361614,0.1997324610536685,0.7406965086105214,0.6791569086651054
155,200,0.1,3,10,0.75,0.5440343206091263,0.027316407965178275,0.18237450126591326,0.011161275177486826,0.7848098981111802,0.02754504300950806,0.721700324949639,0.02306233617430981,0.6896007659225476,0.7543661458691356,0.8206351906807694,0.5196267095483135,0.17255062843048866,0.799330265754948,0.7393867924528302,0.5320341784031595,0.17706822769783648,0.8082854210888848,0.7380073800738007,0.5341112756472407,0.17855602114304736,0.7936609426379247,0.7267373380447585,0.5903651188377914,0.2013231277922805,0.737962962962963,0.6826697892271663
156,350,0.1,2,10,0.75,0.5446396266328224,0.023584791224642247,0.18203806493200997,0.010348922431638305,0.7828847331809469,0.025068845524863978,0.7269172966196388,0.023371982293663465,0.6960754545504656,0.7592737102512841,0.822184416962929,0.5233286102588468,0.17299157525945483,0.7936625785990578,0.7511792452830188,0.5368035031292319,0.17895768862793968,0.8034075094535897,0.7306273062730627,0.5338692882654338,0.17662232876035247,0.7944977429962168,0.7373380447585395,0.584557104877777,0.19958066708029293,0.7399711016749234,0.6885245901639344
157,500,0.08,2,3,0.75,0.5446815561460124,0.024836189960829803,0.1823300637592334,0.010365519037538058,0.7834605292332568,0.025278395322687337,0.7248145125737272,0.02176560765076919,0.6935499192557484,0.7570447045080586,0.8226613525312716,0.5208949379413804,0.17329341267493267,0.7969043123308095,0.7488207547169812,0.5410117842949478,0.1805578752259661,0.8012286152072761,0.7269372693726938,0.5309220428428212,0.17576454794341476,0.7958943745801266,0.7338044758539458,0.5858974595049005,0.19970441919262008,0.7398148148148149,0.689695550351288
158,500,0.05,3,10,0.75,0.5448341136380275,0.026067145540359327,0.1822937673464795,0.011367656340442145,0.7834634198900605,0.026339876903698902,0.7239393932449288,0.024280664491200792,0.6930487564515242,0.7576454288046919,0.8180916116664729,0.5211114844272847,0.17243314105726693,0.7987558586469657,0.7476415094339622,0.5408951473574825,0.18046775062376907,0.7997525900726766,0.7269372693726938,0.5290243666695671,0.17494543728096623,0.7974825273728006,0.7373380447585395,0.5883054560977756,0.20132874042391577,0.7378627034677991,0.6838407494145199
159,350,0.05,4,10,0.75,0.5448897245076416,0.026178896481901352,0.18215683662104803,0.010950379916661052,0.7844271575673267,0.026169252836141854,0.7263211251093237,0.02062750289134727,0.6940068126063594,0.7572407478482862,0.8247374732364935,0.5230851252153477,0.17317795493198387,0.7976803729979774,0.75,0.5339355638396412,0.17768198881843802,0.804728903383612,0.7306273062730627,0.5329024328401097,0.1768733457639783,0.7958324984972952,0.7314487632508834,0.5896357761354677,0.20089405696979187,0.7394668553904222,0.6932084309133489
160,350,0.05,4,5,1.0,0.5448897976579701,0.03138397380640777,0.1820895002881545,0.012344141042607866,0.7830144912192932,0.030974611652382095,0.7275813363266969,0.01972509960827999,0.6956654036620823,0.7581969848008909,0.8254662484862794,0.5079876991606027,0.1684599491645135,0.80866743661662,0.7523584905660378,0.5345417518374588,0.17851901103922627,0.8033372225424182,0.7250922509225092,0.5424891109165219,0.17922048562835188,0.789264794276757,0.734982332155477,0.5945406287172966,0.20215855532052626,0.7307885114413777,0.6978922716627635
161,500,0.1,2,5,0.75,0.5449984375908337,0.024042411435746272,0.1818974418590588,0.010198467733874695,0.7845697384015953,0.025486802081034914,0.7256972319390103,0.02524204594534826,0.6949869392235527,0.7595347249298174,0.8190244456269314,0.5243139447070538,0.1735492054819687,0.7953216374269005,0.7464622641509434,0.5338440690885127,0.17781356159146286,0.8058534939623544,0.7398523985239852,0.5358876319600255,0.1768799547549978,0.7960888422690253,0.7338044758539458,0.5859481046077428,0.19934704560780578,0.741014979948101,0.6826697892271663
162,200,0.08,4,5,1.0,0.5450044127543496,0.029009173103558016,0.18215525916026204,0.011490741583236904,0.7820546351236657,0.02833232951039455,0.7255553756673068,0.015417919919608692,0.6930518167722357,0.756173971751875,0.8246875926499313,0.5089835969015399,0.16841769416973013,0.8069442152926727,0.7452830188679245,0.5393885164785178,0.18018436460701567,0.7995768727947482,0.7158671586715867,0.5416330692289256,0.17970983843559174,0.7871639539406226,0.734982332155477,0.5900124684084148,0.20030913942871065,0.7345334984666195,0.7060889929742389
163,500,0.08,2,10,0.75,0.5451881251886189,0.024630146788958744,0.1821658953067345,0.010425338549332773,0.7833413225367366,0.025729656185458884,0.7268249325795874,0.021649841107856446,0.6959087317954666,0.7596732875517007,0.8211970335753814,0.5226620338644449,0.17356021773629546,0.7955721766974037,0.7441037735849056,0.538101869842462,0.1793025196773497,0.802732755106344,0.7361623616236163,0.5332502227260986,0.17592702350892098,0.7960122337855198,0.7373380447585395,0.5867383743214701,0.19987382030437187,0.7390481245576788,0.689695550351288
164,500,0.05,3,5,0.75,0.5452632925967745,0.02724680831487084,0.1825948771582106,0.011628774209816941,0.7831881120721489,0.02775133615029113,0.7229791654339436,0.02778654638596634,0.6909949621436309,0.7551821698180322,0.821393496796206,0.5232906373249004,0.17331150565011696,0.796085476666239,0.7464622641509434,0.5365532579591891,0.17933188774985223,0.8024375500794243,0.7324723247232472,0.5294583838420718,0.17535177325400295,0.7989498744799463,0.7373380447585395,0.5917508912609368,0.20238434197887017,0.7352795470629865,0.6756440281030445
165,200,0.1,3,5,0.75,0.5455647968933022,0.025924013047943242,0.18231599721946057,0.010808493416967317,0.7833093092027701,0.0272996834085072,0.7287910756991857,0.02029689663843031,0.6970741830860745,0.7595641833587206,0.8261880374333754,0.5237961182758283,0.17358490672372326,0.7948938874528712,0.7452830188679245,0.5361051208254465,0.17869738597865342,0.805530174170966,0.7416974169741697,0.5325673341064348,0.17620853835521816,0.7962538451565759,0.7338044758539458,0.5897906143654993,0.20077315782024746,0.7365593300306676,0.6943793911007026
166,200,0.08,4,5,0.75,0.5457249999046517,0.028420658997859623,0.18251475593811783,0.011716352736464803,0.7837131188224927,0.026244052368118928,0.7236345727999645,0.02029565176117999,0.6916368478352735,0.7558874436286167,0.8215364111178862,0.5243306431493959,0.17326170805208704,0.7982731122477039,0.7417452830188679,0.5357959475152899,0.1788750137020044,0.8010599266204648,0.7269372693726938,0.5283408812238771,0.17541284762777654,0.7971967187997218,0.7361601884570083,0.5944325277300441,0.20250945437060347,0.7383227176220807,0.689695550351288
167,500,0.1,2,10,1.0,0.5457424871592488,0.0275861127073121,0.18276603651895149,0.011033593020646706,0.7820145128170364,0.02724650511127308,0.7206196264669787,0.02234897275152625,0.6885932780388468,0.7529547820969663,0.8207342271487331,0.5124340211369779,0.169832246805941,0.8040110726136134,0.7511792452830188,0.5422691047715481,0.1821509603637766,0.798459310907123,0.7066420664206642,0.5391734035817131,0.17887478659616685,0.7899631100687119,0.7314487632508834,0.5890934191467562,0.20020615230992153,0.7356245576786977,0.6932084309133489
168,500,0.1,2,3,1.0,0.5469734569928557,0.025606238637657198,0.1833219019405633,0.010419032171411048,0.7808195307123219,0.024330018090978223,0.7170019447898054,0.020142755890680715,0.6851663373162394,0.7512046553355939,0.8150903307587979,0.5161763982556986,0.17139874371869723,0.8007785049527336,0.7429245283018868,0.5527786762864885,0.1860835506349933,0.7903974021957632,0.6992619926199262,0.5336986335027697,0.17689198252760535,0.7928978042830035,0.7302709069493521,0.5852401199264665,0.19891333088095747,0.7392044114177873,0.6955503512880562
169,200,0.08,4,3,1.0,0.5472652846734201,0.03425074435242613,0.18305476855071864,0.013580308480512443,0.7808499440333627,0.031932639159026374,0.7267841037504144,0.02128847806876745,0.6942572166078145,0.7569994254197348,0.826632672023061,0.5067851868786283,0.16745736958547933,0.8081969116451875,0.75,0.5420143507497548,0.18111131578138076,0.7987474872429257,0.7324723247232472,0.5386619294119906,0.178848243490135,0.7897480170188693,0.7326266195524146,0.6015996716533063,0.20480214534587945,0.7267073602264684,0.6920374707259953
170,500,0.1,2,5,1.0,0.5472831084612458,0.024472504737455453,0.1829893458788237,0.009941978305544528,0.7816253201431754,0.023990587489892714,0.7212404066272604,0.02115854365017353,0.6893021179789129,0.7534799422572671,0.8208586565608214,0.5163791578402014,0.17103937267696492,0.8017684406069161,0.75,0.5516128274046344,0.18481463406057236,0.7941085511056131,0.6974169741697417,0.5374540132377744,0.17810222682902843,0.7898923945454759,0.7326266195524146,0.5836864353623734,0.19800114994872903,0.7407318943146968,0.7049180327868853
171,350,0.08,3,3,1.0,0.5473427500506022,0.029168219869558577,0.18276211164603282,0.011706410993358776,0.7813291738338457,0.028383815444616545,0.7271145623831456,0.017926389406658708,0.6960095336246385,0.7589504231402086,0.8231519645904652,0.5141980161899029,0.1698184024210045,0.8031616833794692,0.7511792452830188,0.5471046114708101,0.1832302070090505,0.7948254775995613,0.7232472324723247,0.5344765982216951,0.17669989741864647,0.794807123410374,0.7326266195524146,0.5935917743200004,0.20129993973542984,0.7325224109459778,0.7014051522248244
172,200,0.08,4,10,0.75,0.5475421749021944,0.027435603630524698,0.18344762583161728,0.011749723637603186,0.782162643431904,0.02756259877214584,0.7254833865526098,0.022229729377702637,0.6938055119147981,0.7576041932479355,0.8221501559466946,0.5207902155962015,0.17224323149825305,0.7984319908094863,0.7429245283018868,0.5391197713861007,0.17929880566436618,0.8025218943728298,0.7343173431734318,0.536795390136423,0.17904921210199415,0.792906643723408,0.7373380447585395,0.5934633224900522,0.20319925406185574,0.734790044821892,0.6873536299765808
173,350,0.08,3,10,0.75,0.5479083168063335,0.028541971068391663,0.18298658131962459,0.011575841799737571,0.7836039343109434,0.0281557458093582,0.7252245914190819,0.021002770716470456,0.6939208044931251,0.7580916415091182,0.8207705095126017,0.524863281016428,0.17369209466536667,0.7990247300592128,0.7429245283018868,0.5328559203880098,0.17763548145134128,0.8057550922867143,0.7380073800738007,0.5371642404351451,0.1777847568376452,0.794285596426509,0.7302709069493521,0.5967498253857509,0.2028339923241452,0.7353503184713376,0.689695550351288
174,350,0.08,3,3,0.75,0.5479195259179492,0.026108332958998975,0.1832502687614386,0.010646723877717857,0.7826888249148736,0.02733050808898941,0.7242615762135581,0.020205250220203703,0.6934948450037264,0.7582347096819687,0.8179934191901393,0.5296333352360617,0.1761858414998756,0.7962565766558507,0.7382075471698113,0.5358344525657699,0.17839523160085552,0.8037870587739151,0.7306273062730627,0.5332309249532272,0.17678227827497953,0.7950015910992729,0.7385159010600707,0.592979390916738,0.20163772367004376,0.7357100731304553,0.689695550351288
175,500,0.1,2,3,0.75,0.5479308707692808,0.026160196843084634,0.18288028346912985,0.010981876216436063,0.7827123705426964,0.02696014076261215,0.7299861844844759,0.026884139403733583,0.7002854306278694,0.7636234175993475,0.8204611937547484,0.5249335927447836,0.17368734290482224,0.7954255195634505,0.7511792452830188,0.5365010751676365,0.17869453129824986,0.8059518956379941,0.7416974169741697,0.5378928308186628,0.177509757660239,0.7926591393920823,0.7432273262661955,0.5923959843460406,0.20162950201320828,0.7368129275772588,0.6838407494145199
176,750,0.03,4,3,0.75,0.5485047615544627,0.028161353652593188,0.1827194761754909,0.011664265796169507,0.7846947289818049,0.02796904200350774,0.7254079183193822,0.023775963473928186,0.6945509301777979,0.7582038831015585,0.8207911723061425,0.5260773519938429,0.17410424881244596,0.8000329978551395,0.7464622641509434,0.540766535946982,0.17879996988043903,0.8029717306043268,0.7269372693726938,0.5307668863480935,0.17527414924654372,0.7994684549836765,0.7420494699646644,0.5964082719289323,0.20269953676253477,0.7363057324840765,0.6861826697892272
177,750,0.03,4,10,0.75,0.5486941128448375,0.028784439001243316,0.18278420879456256,0.012117843826501775,0.7846951576636233,0.029248083484876137,0.7312769019896342,0.026530832320403017,0.7005707934894951,0.7635611043244703,0.8238619588161304,0.5271692707641403,0.174112213996582,0.8004424156874247,0.7476415094339622,0.5359037976177441,0.17761497521865013,0.8062752154293827,0.7527675276752768,0.5334595650346626,0.17574677360084204,0.7977447641048004,0.7385159010600707,0.5982438179628028,0.20366287236217603,0.7343182354328852,0.6861826697892272
