,gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
12,400787292,2015,13,regular,Air Force,Mountain West,away,35,0,2,9.0,0.0,1.0,3,0.0,0.0,1.0,5.0,9.0,0.0,1.0,23:17,3,0,3,1-14,5.8,38,222,10.4,6-16,167,389,0-0,4-13,14,2015-11-29 03:15:00+00:00,True,New Mexico,Air Force,47,35,New Mexico,35,47,-12,0,6,16,0.375,4,13,0.3076923076923077,0,0,,1,14,1397.0,,,,,,,,11,8,378,34.36363636363637,228,20.727272727272727,3656,332.3636363636364,679,61.72727272727273,1496,136.0,128,11.636363636363637,69,6.2727272727272725,5152,468.3636363636364,249,22.636363636363637,37,3.3636363636363638,10,0.9090909090909091,73,6.636363636363637,162,14.727272727272727,12,1.0909090909090908,20,1.8181818181818181,46,4.181818181818182,462,42.0,22181.0,2016.4545454545455,17,1.5454545454545454,9,0.8181818181818182,8,0.7272727272727273,,,,,,,,,,,150,13.636363636363637,0.5390625,0.4506172839506173,0.6,5.38438880706922,11.6875,0.7272727272727273,30.666666666666668,20.333333333333332,10.333333333333334,277.6666666666667,235.33333333333334,513.0,,,,,1.3333333333333333,38.4,16.4,22.0,356.6,182.8,539.4,,,,,1.0,1.0,1.0,False,True,6,6,1.0,228,38.0,85,14.166666666666666,2084,347.3333333333333,380,63.333333333333336,778,129.66666666666666,66,11.0,36,6.0,2862,477.0,135,22.5,22,3.6666666666666665,7,1.1666666666666667,43,7.166666666666667,91,15.166666666666666,6,1.0,9,1.5,24,4.0,213,35.5,12388.0,2064.6666666666665,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,,,,,,,,,,,143,23.833333333333332,0.5454545454545454,0.4725274725274725,0.6666666666666666,5.484210526315789,11.787878787878787,5,2,0.4,150,30.0,143,28.6,1572,314.4,299,59.8,718,143.6,62,12.4,33,6.6,2290,458.0,114,22.8,15,3.0,3,0.6,30,6.0,71,14.2,6,1.2,11,2.2,22,4.4,249,49.8,9793.0,1958.6,13,2.6,7,1.4,6,1.2,,,,,,,,,,,7,1.4,0.532258064516129,0.4225352112676056,0.5454545454545454,5.25752508361204,11.580645161290322
13,400852675,2015,14,regular,Air Force,Mountain West,away,24,1,3,1.0,0.0,2.0,0,94.0,0.0,4.0,6.0,,,,28:44,0,0,0,2-9,6.6,46,305,3.2,5-11,35,340,1-2,2-11,14,2015-12-06 00:30:00+00:00,True,San Diego State,Air Force,27,24,San Diego State,24,27,-3,0,5,11,0.45454545454545453,2,11,0.18181818181818182,1,2,0.5,2,9,1724.0,,,,,,,,12,8,413,34.416666666666664,275,22.916666666666668,3878,323.1666666666667,717,59.75,1663,138.58333333333334,144,12.0,75,6.25,5541,461.75,263,21.916666666666668,39,3.25,13,1.0833333333333333,77,6.416666666666667,175,14.583333333333334,12,1.0,20,1.6666666666666667,47,3.9166666666666665,476,39.666666666666664,23578.0,1964.8333333333333,20,1.6666666666666667,9,0.75,11,0.9166666666666666,,,,,,,,,,,138,11.5,0.5208333333333334,0.44,0.6,5.408647140864714,11.54861111111111,0.6666666666666666,35.666666666666664,35.0,0.6666666666666666,286.3333333333333,239.0,525.3333333333334,,,,,2.3333333333333335,37.0,23.0,14.0,309.4,190.6,500.0,,,,,1.4,0.6666666666666666,0.8,False,True,6,6,1.0,228,38.0,85,14.166666666666666,2084,347.3333333333333,380,63.333333333333336,778,129.66666666666666,66,11.0,36,6.0,2862,477.0,135,22.5,22,3.6666666666666665,7,1.1666666666666667,43,7.166666666666667,91,15.166666666666666,6,1.0,9,1.5,24,4.0,213,35.5,12388.0,2064.6666666666665,4,0.6666666666666666,2,0.3333333333333333,2,0.3333333333333333,,,,,,,,,,,143,23.833333333333332,0.5454545454545454,0.4725274725274725,0.6666666666666666,5.484210526315789,11.787878787878787,6,2,0.3333333333333333,185,30.833333333333332,190,31.666666666666668,1794,299.0,337,56.166666666666664,885,147.5,78,13.0,39,6.5,2679,446.5,128,21.333333333333332,17,2.8333333333333335,6,1.0,34,5.666666666666667,84,14.0,6,1.0,11,1.8333333333333333,23,3.8333333333333335,263,43.833333333333336,11190.0,1865.0,16,2.6666666666666665,7,1.1666666666666667,9,1.5,,,,,,,,,,,-5,-0.8333333333333334,0.5,0.40476190476190477,0.5454545454545454,5.3234421364985165,11.346153846153847
14,400763404,2015,1,regular,Akron,Mid-American,away,3,1,0,0.0,0.0,1.0,0,28.0,0.0,2.0,3.0,0.0,0.0,1.0,32:48,0,1,1,9-62,3.1,44,138,3.4,6-26,88,226,0-0,4-19,10,2015-09-05 23:00:00+00:00,True,Oklahoma,Akron,41,3,Oklahoma,3,41,-38,0,6,26,0.23076923076923078,4,19,0.21052631578947367,0,0,,9,62,1968.0,,,,,,,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
15,400756915,2015,2,regular,Akron,Mid-American,home,7,0,1,,,,0,69.0,0.0,3.0,1.0,,,,22:32,0,1,1,9-85,1.8,24,42,2.9,7-22,63,105,0-0,2-11,8,2015-09-12 22:00:00+00:00,True,Akron,Pittsburgh,7,24,Pittsburgh,7,24,-17,0,7,22,0.3181818181818182,2,11,0.18181818181818182,0,0,,9,85,1352.0,,,,,,,,1,0,3,3.0,41,41.0,138,138.0,44,44.0,88,88.0,26,26.0,6,6.0,226,226.0,10,10.0,0,0.0,0,0.0,4,4.0,19,19.0,0,0.0,0,0.0,9,9.0,62,62.0,1968.0,1968.0,1,1.0,1,1.0,0,0.0,,,,,,,,,,,-38,-38.0,0.23076923076923078,0.21052631578947367,,3.1363636363636362,3.3846153846153846,0.0,3.0,41.0,-38.0,138.0,88.0,226.0,,,,,1.0,3.0,41.0,-38.0,138.0,88.0,226.0,,,,,1.0,0.0,0.0,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,1,0,0.0,3,3.0,41,41.0,138,138.0,44,44.0,88,88.0,26,26.0,6,6.0,226,226.0,10,10.0,0,0.0,0,0.0,4,4.0,19,19.0,0,0.0,0,0.0,9,9.0,62,62.0,1968.0,1968.0,1,1.0,1,1.0,0,0.0,,,,,,,,,,,-38,-38.0,0.23076923076923078,0.21052631578947367,,3.1363636363636362,3.3846153846153846
16,400787310,2015,3,regular,Akron,Mid-American,home,52,1,5,,,,2,8.0,0.0,1.0,10.0,13.0,0.0,1.0,33:04,2,0,2,4-51,6.2,47,291,10.2,18-33,335,626,0-1,7-13,31,2015-09-19 16:00:00+00:00,True,Akron,Savannah State,52,9,Savannah State,52,9,43,1,18,33,0.5454545454545454,7,13,0.5384615384615384,0,1,0.0,4,51,1984.0,,,,,,,,2,0,10,5.0,65,32.5,180,90.0,68,34.0,151,75.5,48,24.0,13,6.5,331,165.5,18,9.0,1,0.5,0,0.0,6,3.0,30,15.0,0,0.0,0,0.0,18,9.0,147,73.5,3320.0,1660.0,2,1.0,2,1.0,0,0.0,,,,,,,,,,,-55,-27.5,0.2708333333333333,0.2,,2.6470588235294117,3.1458333333333335,0.0,5.0,32.5,-27.5,90.0,75.5,165.5,,,,,1.0,5.0,32.5,-27.5,90.0,75.5,165.5,,,,,1.0,0.0,0.0,True,False,1,0,0.0,7,7.0,24,24.0,42,42.0,24,24.0,63,63.0,22,22.0,7,7.0,105,105.0,8,8.0,1,1.0,0,0.0,2,2.0,11,11.0,0,0.0,0,0.0,9,9.0,85,85.0,1352.0,1352.0,1,1.0,1,1.0,0,0.0,,,,,,,,,,,-17,-17.0,0.3181818181818182,0.18181818181818182,,1.75,2.8636363636363638,1,0,0.0,3,3.0,41,41.0,138,138.0,44,44.0,88,88.0,26,26.0,6,6.0,226,226.0,10,10.0,0,0.0,0,0.0,4,4.0,19,19.0,0,0.0,0,0.0,9,9.0,62,62.0,1968.0,1968.0,1,1.0,1,1.0,0,0.0,,,,,,,,,,,-38,-38.0,0.23076923076923078,0.21052631578947367,,3.1363636363636362,3.3846153846153846
17,400787313,2015,4,regular,Akron,Mid-American,away,35,2,3,,,,2,23.0,0.0,1.0,5.0,17.0,0.0,2.0,33:30,1,0,1,11-92,5.2,42,220,8.2,13-29,238,458,0-1,9-18,22,2015-09-26 23:00:00+00:00,True,Louisiana,Akron,14,35,Louisiana,35,14,21,1,13,29,0.4482758620689655,9,18,0.5,0,1,0.0,11,92,2010.0,,,,,,,,3,1,62,20.666666666666668,74,24.666666666666668,471,157.0,115,38.333333333333336,486,162.0,81,27.0,31,10.333333333333334,957,319.0,49,16.333333333333332,6,2.0,2,0.6666666666666666,13,4.333333333333333,43,14.333333333333334,0,0.0,1,0.3333333333333333,22,7.333333333333333,198,66.0,5304.0,1768.0,4,1.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,,,,,,,,,,,-12,-4.0,0.38271604938271603,0.3023255813953488,0.0,4.095652173913043,6.0,0.3333333333333333,20.666666666666668,24.666666666666668,-4.0,157.0,162.0,319.0,,,,,1.3333333333333333,20.666666666666668,24.666666666666668,-4.0,157.0,162.0,319.0,,,,,1.3333333333333333,0.3333333333333333,0.3333333333333333,False,True,2,1,0.5,59,29.5,33,16.5,333,166.5,71,35.5,398,199.0,55,27.5,25,12.5,731,365.5,39,19.5,6,3.0,2,1.0,9,4.5,24,12.0,0,0.0,1,0.5,13,6.5,136,68.0,3336.0,1668.0,3,1.5,1,0.5,2,1.0,,,,,,,,,,,26,13.0,0.45454545454545453,0.375,0.0,4.690140845070423,7.236363636363636,1,0,0.0,3,3.0,41,41.0,138,138.0,44,44.0,88,88.0,26,26.0,6,6.0,226,226.0,10,10.0,0,0.0,0,0.0,4,4.0,19,19.0,0,0.0,0,0.0,9,9.0,62,62.0,1968.0,1968.0,1,1.0,1,1.0,0,0.0,,,,,,,,,,,-38,-38.0,0.23076923076923078,0.21052631578947367,,3.1363636363636362,3.3846153846153846
18,400787316,2015,5,regular,Akron,Mid-American,home,12,0,0,,,,0,36.0,0.0,2.0,12.0,0.0,0.0,1.0,32:04,1,0,1,10-79,2.5,35,88,6.1,18-38,231,319,2-3,5-17,21,2015-10-03 18:00:00+00:00,True,Akron,Ohio,12,14,Ohio,12,14,-2,0,18,38,0.47368421052631576,5,17,0.29411764705882354,2,3,0.6666666666666666,10,79,1924.0,,,,,,,,4,2,97,24.25,88,22.0,691,172.75,157,39.25,724,181.0,110,27.5,44,11.0,1415,353.75,71,17.75,9,2.25,4,1.0,22,5.5,61,15.25,0,0.0,2,0.5,33,8.25,290,72.5,7314.0,1828.5,5,1.25,2,0.5,3,0.75,,,,,,,,,,,9,2.25,0.4,0.36065573770491804,0.0,4.401273885350318,6.581818181818182,0.5,31.333333333333332,15.666666666666666,15.666666666666666,184.33333333333334,212.0,396.3333333333333,,,,,1.3333333333333333,24.25,22.0,2.25,172.75,181.0,353.75,,,,,1.25,0.6666666666666666,0.5,True,False,2,1,0.5,59,29.5,33,16.5,333,166.5,71,35.5,398,199.0,55,27.5,25,12.5,731,365.5,39,19.5,6,3.0,2,1.0,9,4.5,24,12.0,0,0.0,1,0.5,13,6.5,136,68.0,3336.0,1668.0,3,1.5,1,0.5,2,1.0,,,,,,,,,,,26,13.0,0.45454545454545453,0.375,0.0,4.690140845070423,7.236363636363636,2,1,0.5,38,19.0,55,27.5,358,179.0,86,43.0,326,163.0,55,27.5,19,9.5,684,342.0,32,16.0,3,1.5,2,1.0,13,6.5,37,18.5,0,0.0,1,0.5,20,10.0,154,77.0,3978.0,1989.0,2,1.0,1,0.5,1,0.5,,,,,,,,,,,-17,-8.5,0.34545454545454546,0.35135135135135137,0.0,4.162790697674419,5.927272727272728
19,400787322,2015,6,regular,Akron,Mid-American,away,47,2,2,25.0,0.0,1.0,4,84.0,0.0,3.0,9.0,-2.0,0.0,1.0,36:32,0,0,0,8-54,5.2,53,278,10.1,14-22,222,500,0-0,11-16,28,2015-10-10 19:00:00+00:00,True,Eastern Michigan,Akron,21,47,Eastern Michigan,47,21,26,1,14,22,0.6363636363636364,11,16,0.6875,0,0,,8,54,2192.0,,,,,,,,5,2,109,21.8,102,20.4,779,155.8,192,38.4,955,191.0,148,29.6,62,12.4,1734,346.8,92,18.4,9,1.8,4,0.8,27,5.4,78,15.6,2,0.4,5,1.0,43,8.6,369,73.8,9238.0,1847.6,6,1.2,2,0.4,4,0.8,,,,,,,,,,,7,1.4,0.4189189189189189,0.34615384615384615,0.4,4.057291666666667,6.452702702702703,0.4,33.0,12.333333333333334,20.666666666666668,199.66666666666666,268.0,467.6666666666667,,,,,1.3333333333333333,21.8,20.4,1.4,155.8,191.0,346.8,,,,,1.2,0.6666666666666666,0.4,False,True,3,1,0.3333333333333333,71,23.666666666666668,47,15.666666666666666,421,140.33333333333334,106,35.333333333333336,629,209.66666666666666,93,31.0,43,14.333333333333334,1050,350.0,60,20.0,6,2.0,2,0.6666666666666666,14,4.666666666666667,41,13.666666666666666,2,0.6666666666666666,4,1.3333333333333333,23,7.666666666666667,215,71.66666666666667,5260.0,1753.3333333333333,4,1.3333333333333333,1,0.3333333333333333,3,1.0,,,,,,,,,,,24,8.0,0.46236559139784944,0.34146341463414637,0.5,3.9716981132075473,6.763440860215054,2,1,0.5,38,19.0,55,27.5,358,179.0,86,43.0,326,163.0,55,27.5,19,9.5,684,342.0,32,16.0,3,1.5,2,1.0,13,6.5,37,18.5,0,0.0,1,0.5,20,10.0,154,77.0,3978.0,1989.0,2,1.0,1,0.5,1,0.5,,,,,,,,,,,-17,-8.5,0.34545454545454546,0.35135135135135137,0.0,4.162790697674419,5.927272727272728
20,400787331,2015,7,regular,Akron,Mid-American,away,10,0,0,,,,1,76.0,0.0,7.0,4.0,,,,32:02,2,2,4,8-70,3.9,41,158,3.5,15-30,104,262,1-3,6-18,16,2015-10-17 19:00:00+00:00,True,Bowling Green,Akron,59,10,Bowling Green,10,59,-49,0,15,30,0.5,6,18,0.3333333333333333,1,3,0.3333333333333333,8,70,1922.0,,,,,,,,6,3,156,26.0,123,20.5,1057,176.16666666666666,245,40.833333333333336,1177,196.16666666666666,170,28.333333333333332,76,12.666666666666666,2234,372.3333333333333,120,20.0,11,1.8333333333333333,8,1.3333333333333333,38,6.333333333333333,94,15.666666666666666,2,0.3333333333333333,5,0.8333333333333334,51,8.5,423,70.5,11430.0,1905.0,6,1.0,2,0.3333333333333333,4,0.6666666666666666,,,,,,,,,,,33,5.5,0.4470588235294118,0.40425531914893614,0.4,4.314285714285714,6.923529411764706,0.5,31.333333333333332,16.333333333333332,15.0,195.33333333333334,230.33333333333334,425.6666666666667,,,,,0.6666666666666666,30.6,16.4,14.2,183.8,217.8,401.6,,,,,1.0,0.6666666666666666,0.6,False,True,3,1,0.3333333333333333,71,23.666666666666668,47,15.666666666666666,421,140.33333333333334,106,35.333333333333336,629,209.66666666666666,93,31.0,43,14.333333333333334,1050,350.0,60,20.0,6,2.0,2,0.6666666666666666,14,4.666666666666667,41,13.666666666666666,2,0.6666666666666666,4,1.3333333333333333,23,7.666666666666667,215,71.66666666666667,5260.0,1753.3333333333333,4,1.3333333333333333,1,0.3333333333333333,3,1.0,,,,,,,,,,,24,8.0,0.46236559139784944,0.34146341463414637,0.5,3.9716981132075473,6.763440860215054,3,2,0.6666666666666666,85,28.333333333333332,76,25.333333333333332,636,212.0,139,46.333333333333336,548,182.66666666666666,77,25.666666666666668,33,11.0,1184,394.6666666666667,60,20.0,5,1.6666666666666667,6,2.0,24,8.0,53,17.666666666666668,0,0.0,1,0.3333333333333333,28,9.333333333333334,208,69.33333333333333,6170.0,2056.6666666666665,2,0.6666666666666666,1,0.3333333333333333,1,0.3333333333333333,,,,,,,,,,,9,3.0,0.42857142857142855,0.4528301886792453,0.0,4.575539568345324,7.116883116883117
21,400787341,2015,9,regular,Akron,Mid-American,home,6,0,0,,,,1,46.0,0.0,2.0,0.0,0.0,0.0,1.0,28:33,1,0,1,5-34,1.0,25,25,7.0,22-36,252,277,0-0,5-16,15,2015-10-31 18:00:00+00:00,True,Akron,Central Michigan,6,14,Central Michigan,6,14,-8,0,22,36,0.6111111111111112,5,16,0.3125,0,0,,5,34,1713.0,,,,,,,,7,3,166,23.714285714285715,182,26.0,1215,173.57142857142858,286,40.857142857142854,1281,183.0,200,28.571428571428573,91,13.0,2496,356.57142857142856,136,19.428571428571427,11,1.5714285714285714,9,1.2857142857142858,44,6.285714285714286,112,16.0,3,0.42857142857142855,8,1.1428571428571428,59,8.428571428571429,493,70.42857142857143,13352.0,1907.4285714285713,10,1.4285714285714286,4,0.5714285714285714,6,0.8571428571428571,,,,,,,,,,,-16,-2.2857142857142856,0.455,0.39285714285714285,0.375,4.248251748251748,6.405,0.42857142857142855,23.0,31.333333333333332,-8.333333333333334,174.66666666666666,185.66666666666666,360.3333333333333,,,,,1.6666666666666667,31.2,23.4,7.8,207.0,226.0,433.0,,,,,1.6,0.3333333333333333,0.6,True,False,3,1,0.3333333333333333,71,23.666666666666668,47,15.666666666666666,421,140.33333333333334,106,35.333333333333336,629,209.66666666666666,93,31.0,43,14.333333333333334,1050,350.0,60,20.0,6,2.0,2,0.6666666666666666,14,4.666666666666667,41,13.666666666666666,2,0.6666666666666666,4,1.3333333333333333,23,7.666666666666667,215,71.66666666666667,5260.0,1753.3333333333333,4,1.3333333333333333,1,0.3333333333333333,3,1.0,,,,,,,,,,,24,8.0,0.46236559139784944,0.34146341463414637,0.5,3.9716981132075473,6.763440860215054,4,2,0.5,95,23.75,135,33.75,794,198.5,180,45.0,652,163.0,107,26.75,48,12.0,1446,361.5,76,19.0,5,1.25,7,1.75,30,7.5,71,17.75,1,0.25,4,1.0,36,9.0,278,69.5,8092.0,2023.0,6,1.5,3,0.75,3,0.75,,,,,,,,,,,-40,-10.0,0.4485981308411215,0.4225352112676056,0.25,4.411111111111111,6.093457943925234
22,400787348,2015,10,regular,Akron,Mid-American,away,17,0,1,,,,1,51.0,0.0,3.0,5.0,0.0,0.0,2.0,33:54,2,1,3,6-65,3.8,41,155,6.4,15-27,174,329,1-1,7-17,18,2015-11-07 17:00:00+00:00,True,Massachusetts,Akron,13,17,Massachusetts,17,13,4,1,15,27,0.5555555555555556,7,17,0.4117647058823529,1,1,1.0,6,65,2034.0,,,,,,,,8,3,172,21.5,196,24.5,1240,155.0,311,38.875,1533,191.625,236,29.5,113,14.125,2773,346.625,151,18.875,11,1.375,10,1.25,49,6.125,128,16.0,3,0.375,8,1.0,64,8.0,527,65.875,15065.0,1883.125,11,1.375,4,0.5,7,0.875,,,,,,,,,,,-24,-3.0,0.4788135593220339,0.3828125,0.375,3.987138263665595,6.495762711864407,0.375,21.0,31.333333333333332,-10.333333333333334,153.66666666666666,192.66666666666666,346.3333333333333,,,,,1.6666666666666667,22.0,24.4,-2.4,153.8,209.4,363.2,,,,,1.4,0.3333333333333333,0.4,False,True,4,1,0.25,77,19.25,61,15.25,446,111.5,131,32.75,881,220.25,129,32.25,65,16.25,1327,331.75,75,18.75,6,1.5,3,0.75,19,4.75,57,14.25,2,0.5,4,1.0,28,7.0,249,62.25,6973.0,1743.25,5,1.25,1,0.25,4,1.0,,,,,,,,,,,16,4.0,0.5038759689922481,0.3333333333333333,0.5,3.404580152671756,6.829457364341085,4,2,0.5,95,23.75,135,33.75,794,198.5,180,45.0,652,163.0,107,26.75,48,12.0,1446,361.5,76,19.0,5,1.25,7,1.75,30,7.5,71,17.75,1,0.25,4,1.0,36,9.0,278,69.5,8092.0,2023.0,6,1.5,3,0.75,3,0.75,,,,,,,,,,,-40,-10.0,0.4485981308411215,0.4225352112676056,0.25,4.411111111111111,6.093457943925234
