,matchup_completionsAvgBefore,matchup_passAttemptsAvgBefore,matchup_netPassingYardsAvgBefore,matchup_passingTDsAvgBefore,matchup_yardsPerPassAttemptBefore,matchup_rushingAttemptsAvgBefore,matchup_rushingYardsAvgBefore,matchup_rushingTDsAvgBefore,matchup_yardsPerRushAttemptBefore,matchup_totalYardsAvgBefore,matchup_pointsForAvgBefore,matchup_pointsAgainstAvgBefore,matchup_pointDifferentialAvgBefore,matchup_winPctBefore,matchup_turnoversAvgBefore,matchup_interceptionsAvgBefore,matchup_fumblesLostAvgBefore,matchup_firstDownsAvgBefore,matchup_possessionSecondsAvgBefore,matchup_thirdDownAttemptsAvgBefore,matchup_thirdDownConversionsAvgBefore,matchup_thirdDownPctBefore,matchup_fourthDownAttemptsAvgBefore,matchup_fourthDownConversionsAvgBefore,matchup_fourthDownPctBefore,matchup_penaltiesAvgBefore,matchup_penaltyYardsAvgBefore,matchup_sacksAvgBefore,matchup_tacklesForLossAvgBefore,matchup_qbHurriesAvgBefore,matchup_passesDeflectedAvgBefore,matchup_pointsForAvgLast3,matchup_pointsForAvgLast5,matchup_pointsAgainstAvgLast3,matchup_pointsAgainstAvgLast5,matchup_pointDifferentialAvgLast3,matchup_pointDifferentialAvgLast5,matchup_netPassingYardsAvgLast3,matchup_netPassingYardsAvgLast5,matchup_rushingYardsAvgLast3,matchup_rushingYardsAvgLast5,matchup_totalYardsAvgLast3,matchup_totalYardsAvgLast5,matchup_turnoversAvgLast3,matchup_turnoversAvgLast5,matchup_sacksAvgLast3,matchup_sacksAvgLast5,matchup_tacklesForLossAvgLast3,matchup_tacklesForLossAvgLast5,matchup_qbHurriesAvgLast3,matchup_qbHurriesAvgLast5,matchup_passesDeflectedAvgLast3,matchup_passesDeflectedAvgLast5,matchup_offensePPA,matchup_offenseSuccessRate,matchup_offenseExplosiveness,matchup_defensePPA,matchup_defenseSuccessRate,matchup_defenseExplosiveness,matchup_elo
matchup_turnoversAvgLast3,0.07768951587474675,0.17299003775681604,0.020039273646738635,-0.06388865982282493,-0.17075732330687413,-0.08935022590007366,-0.15516049038543583,-0.22579827564405294,-0.16185855329801685,-0.10160707510129195,-0.22932123576905517,0.24881763694241935,-0.29682037602996636,-0.29439603373362744,0.8338345219657288,0.6444364218402636,0.5591032200408731,-0.06356568338460297,-0.08322308578210345,0.1356696126435777,-0.022363002231421663,-0.1189687015811668,0.0907184259320168,0.022253760807590017,-0.07303610409873178,0.044166914254156385,0.029713746085786915,-0.08775997559689815,-0.0439597623937544,0.0023298474598296964,0.01784392705892822,-0.27596013993253027,-0.24687531372746147,0.2909241601952329,0.2644650280415963,-0.35712391526503723,-0.319337847245372,0.012549778051542473,0.019882455890755803,-0.1768097210483911,-0.16748490808849625,-0.12641678589203445,-0.11225385320179956,1.0,0.8902839071177231,-0.09694017274678957,-0.09474562640723287,-0.0380791009752538,-0.04843227956734178,-0.010590199518725703,-0.0069306914497884375,0.0010804805697079939,0.011788791093063519,-0.2940224371791101,-0.18153161358228126,-0.06846467054632469,0.060407307856710835,0.05068902264442765,-0.012895488916663823,-0.2331536651148886
matchup_turnoversAvgLast5,0.08350535864685427,0.18897916582549648,0.0169067820459127,-0.07370376504740771,-0.19444635891783685,-0.09532220668627284,-0.17468523248342135,-0.2611121004026568,-0.18498933800791204,-0.11935762530725919,-0.2645531310826153,0.2728822355000361,-0.33391944244820065,-0.329168362078504,0.9398489336854423,0.7211659269173059,0.6360414466903214,-0.0734518708811518,-0.08741267757764797,0.1544405629777049,-0.021857952501320246,-0.12986574400817846,0.10229578524747367,0.02474932838099378,-0.0814637518780051,0.045320958378923824,0.02933438108940792,-0.09214678244073839,-0.053729254611871384,0.005990539769704139,0.019549851183728578,-0.26817792626864456,-0.2841417815989738,0.27280270478289803,0.2879050894922234,-0.3409330159025988,-0.35754214196334405,-0.0014362876684466785,0.007982757792556259,-0.17106474757415674,-0.1844387400822289,-0.13391211564042896,-0.13570612460741155,0.8902839071177231,1.0,-0.08363322376890488,-0.09731508273047762,-0.043486590729182734,-0.057923491428046515,-0.006395667545538351,-0.00623629685856841,0.0021315626069134314,0.010435617327076317,-0.3375672424795207,-0.20786153654767528,-0.08548748371102113,0.0609535290502794,0.053113199749555334,-0.01930880119360016,-0.2628836623787112
matchup_sacksAvgLast3,0.04264507111156929,0.008948883272565957,0.08710095933221484,0.1107301683054192,0.11093573967673127,0.0670798807806028,0.09378178752084235,0.1315127894352513,0.09544009852338388,0.14820659182892212,0.20834648090146649,-0.25453450950253514,0.28677101447873893,0.3035859880945349,-0.07379913856767754,-0.06898394013681819,-0.03604708451733136,0.11083133458896449,0.07636913720983023,-0.01816789281014836,0.06061915741840311,0.08443059120195642,-0.07107673157574262,-0.020615776249931595,0.06000215276073829,0.014800318828494027,0.028449696854534953,0.8244488107935913,0.4606989619075909,0.1282304473046915,0.07905353733714278,0.22277513632788343,0.21217930039636632,-0.2939145673110267,-0.2641918080331897,0.3247413556212489,0.2968552029218401,0.06803456952539252,0.07622180544807691,0.10445509001206629,0.09678931276111788,0.13910104481394514,0.14100928360854872,-0.09694017274678957,-0.08363322376890488,1.0,0.8913541463564191,0.5838191280735855,0.5228159610181914,0.11600244563776732,0.12299590702285908,0.08170446904621854,0.07859520596383547,0.12290753724957852,0.11468103733548059,0.0371477924236487,-0.28043382106123493,-0.3036448685794942,0.0857616005962593,0.23723253695302246
matchup_sacksAvgLast5,0.04258379489765149,0.005046605778303668,0.09479304410039247,0.12785245606811882,0.12479038307258959,0.07084972465143288,0.10887536278932894,0.1473957272887255,0.11509139304713543,0.16652959465737072,0.23460728205712242,-0.2745806505628452,0.3156900925919536,0.3333598598109854,-0.08579980521375698,-0.07766750197266994,-0.044758732696085796,0.11805760989680361,0.07890363444550792,-0.025829473012395188,0.0635525570478482,0.09274992603555675,-0.07259420978107342,-0.022333584698291345,0.05813558917814929,0.015519919494662306,0.0325389602411626,0.9199029735163339,0.517784448482992,0.13881140727584848,0.08147772519625315,0.22590399738027991,0.2404206531579038,-0.26919789377391207,-0.288103653957877,0.31150258409853604,0.32953960424169343,0.08164947569316718,0.08526553713456735,0.10736914657408538,0.11434831148882774,0.15297776450375564,0.1624387017791489,-0.09474562640723287,-0.09731508273047762,0.8913541463564191,1.0,0.5335613444461562,0.5847880642847556,0.1166711266812269,0.13605018517008435,0.0668001764519669,0.08179906161235709,0.1411676137423111,0.12482761857015306,0.05834142887807838,-0.300088632196421,-0.32801317932529533,0.10420032798961575,0.25604033766313533
matchup_tacklesForLossAvgLast3,0.04725904490398867,0.04834633460402655,0.0984074259442097,0.14446880232365383,0.06809559951974697,0.027390008944223908,0.06141137007646147,0.08667355303893887,0.07676274236357447,0.13324202428611215,0.19180215196107298,-0.22294691428208735,0.25716934402043695,0.20803198312412377,-0.0402435716683238,-0.0687179358871917,0.015319522977936156,0.08441172299443829,-0.06647204765992913,0.012902920347498516,0.02056129153732857,0.016003599993637183,-0.04714533058539648,-0.03514176621010578,0.014406721265517645,0.09946896277229027,0.0985435721623452,0.4937208964614448,0.8305231574844018,0.11806074706781276,0.08046210478363973,0.19529157461914737,0.19431400771695181,-0.24957808282977387,-0.231019967569771,0.27969438494383514,0.2652305024398094,0.08651471197070949,0.09243734733786414,0.06258891235914298,0.06119515483187704,0.12238077721553235,0.1275581285703988,-0.0380791009752538,-0.043486590729182734,0.5838191280735855,0.5335613444461562,1.0,0.9042782590951544,0.11789521497469892,0.11755457635050057,0.07306113190041341,0.07918663093365227,0.08981903549315717,0.05503153510016193,0.06854988709027603,-0.3071480196969122,-0.34707580279892364,0.11123658371649887,0.18785256450103846
matchup_tacklesForLossAvgLast5,0.05278827867931746,0.0528195210734421,0.11064298973884068,0.16518346220226554,0.07515019521644692,0.028144055030804943,0.07251559086203681,0.09705320026183803,0.09481206948213028,0.1524694213074095,0.21666142340480685,-0.23898427038909878,0.28277855309519917,0.22678458228407591,-0.054912116123739405,-0.07945631206163252,0.004811046756371016,0.09613477472746297,-0.07871094447916561,0.012402310432092625,0.02536989394354522,0.02159800196237135,-0.04743733708517297,-0.038961555449255315,0.007692939050789906,0.11010807346843293,0.11046861362458377,0.5349412749014071,0.9120353419631104,0.13223126987668,0.08510272225071037,0.20329623988321235,0.22119656500124285,-0.22700668606572041,-0.2504712019454058,0.27091732827217796,0.2943282963090365,0.10212393366754846,0.10463508507847177,0.0679496348083211,0.07532097363929327,0.13986610108819375,0.1490607714942516,-0.04843227956734178,-0.057923491428046515,0.5228159610181914,0.5847880642847556,0.9042782590951544,1.0,0.1254399139416524,0.1362013285330681,0.0757519248492155,0.08697710776361882,0.1041437108107406,0.06188474764765258,0.08898019461894498,-0.32771509696698653,-0.36994314834244696,0.1237296480146987,0.19852921585586292
matchup_qbHurriesAvgLast3,0.056417462078641546,0.03302447216234958,0.08872918683574005,0.09646593432914172,0.08133158670353684,0.03904873021615807,0.05536028565630001,0.05698616913321267,0.056446508470179714,0.12003627790306452,0.1331548620831242,-0.1577354088518866,0.18029955188144425,0.18862683021300972,0.0010516973268679573,-0.005497464062478594,0.007801968302855463,0.10194969056194504,0.01601924842205475,-0.0008247075646591977,0.045906771780620706,0.05494225183653173,-0.04663899227530385,-0.005418060829592769,0.04655422351058357,0.057619617163440266,0.056855215070076154,0.10903516139106781,0.11999137487503458,0.8561641985498015,0.20898884847205917,0.1400199428604499,0.13565564179304412,-0.17297399689314455,-0.16260300346419432,0.19685205005154527,0.18593281063454245,0.08163340920937816,0.08506521180955176,0.066427326998813,0.05825373780496727,0.12116032988784105,0.11876015655522726,-0.010590199518725703,-0.006395667545538351,0.11600244563776732,0.1166711266812269,0.11789521497469892,0.1254399139416524,1.0,0.9066539263052631,0.2348243760204259,0.22043091763003803,0.06812625104022223,0.07204458117674789,-0.0011903914585098749,-0.17111931731985647,-0.16972879999938906,0.0022278500899449586,0.14253790324552484
matchup_qbHurriesAvgLast5,0.06875426123558452,0.043931970221829965,0.10727654240919034,0.1116638417215226,0.09200575806423313,0.036535200793443835,0.05550720495391579,0.0572428677755402,0.058091060320524135,0.13640359318675865,0.14579361298284815,-0.16825506921105995,0.1947447125758212,0.2050627029794342,0.0044612937579635486,-0.0037568884120616386,0.01109423129549999,0.1122725476443033,0.010181429669839806,0.0021150718574843024,0.05285930288012352,0.060862177804799376,-0.054159902916298616,-0.009314882837082317,0.044304248441625546,0.06450400408607733,0.06433707999678537,0.12725870306311268,0.1342313793033412,0.9395027520048926,0.2471507083084344,0.13005703658911788,0.14809337141424703,-0.16045542096193063,-0.1746210221098276,0.18271521348040365,0.20123997022885315,0.0934496211745244,0.1014528114914522,0.048280865798810614,0.059676675932108646,0.11718330427103495,0.134125017157296,-0.0069306914497884375,-0.00623629685856841,0.12299590702285908,0.13605018517008435,0.11755457635050057,0.1362013285330681,0.9066539263052631,1.0,0.2287824490062705,0.25864768235222163,0.0762323646031221,0.07689435118121941,0.00267658837874606,-0.18330714289427866,-0.1813445572147682,4.0475295074325354e-05,0.15307328978076779
matchup_passesDeflectedAvgLast3,0.03621473201726498,0.02069942560525357,0.08176704265367486,0.09045354982739333,0.09204472407106214,0.06504337682430487,0.0809467638108996,0.07243528907901071,0.07367309073405023,0.13360605625407743,0.13917240162948705,-0.16030473084896268,0.18571291190613945,0.1901865405465552,0.002680920202451558,-0.04320253823744798,0.052715087484419755,0.1107203391338087,0.02039848765786886,0.005362054912658105,0.027257833812921756,0.02955821525404007,-0.07195297167222572,-0.03797742696256318,0.0333330277285395,0.06729115067781863,0.07526279639631862,0.05177430601822575,0.06552107051833742,0.22019249359038326,0.7966054255631958,0.14709983260554083,0.13594174819050506,-0.17871367538428445,-0.16672686432767694,0.20495029940103773,0.1886274065812412,0.06695802200576251,0.07307454170293987,0.09439692629498353,0.08174632696619777,0.1303203151018229,0.1265429074556842,0.0010804805697079939,0.0021315626069134314,0.08170446904621854,0.0668001764519669,0.07306113190041341,0.0757519248492155,0.2348243760204259,0.2287824490062705,1.0,0.8712094933224566,0.0830516519060618,0.07051476186164223,0.021573839226840964,-0.20803570385536824,-0.18209487596627666,-0.015041456295327459,0.15186079811621156
matchup_passesDeflectedAvgLast5,0.03625811418636792,0.022347917706483925,0.08839325562839598,0.09589819826769089,0.09751821224622151,0.07094972975122399,0.08492582316122188,0.07227263979601949,0.07543115634226913,0.1424869980798068,0.14495618907793675,-0.17646291288665242,0.19913828244091006,0.20428670612212613,0.00992841449263801,-0.041838351299685904,0.062339892909378115,0.1163289910830746,0.012605111678081765,0.009612250905908197,0.028398321698100495,0.027567003460825322,-0.07925909494517097,-0.048744887094390926,0.02478833622274157,0.07218049225294658,0.07946589983428182,0.06398131564367252,0.07678231386175534,0.2500973710781332,0.904510236391137,0.1280631552210561,0.1421139864360596,-0.16880465556777333,-0.18517459110313647,0.18658424705554,0.20380913756397234,0.0670797695718488,0.07834777851135297,0.07792290771014027,0.08644950043037046,0.11765349971002192,0.13478745659786343,0.011788791093063519,0.010435617327076317,0.07859520596383547,0.08179906161235709,0.07918663093365227,0.08697710776361882,0.22043091763003803,0.25864768235222163,0.8712094933224566,1.0,0.0821720638965413,0.06900000449929565,0.02454337111592169,-0.22643325955679097,-0.1987732280224575,-0.014656721675779562,0.15721897075640745
matchup_offensePPA,0.15462410203731075,-0.0618232929017557,0.44284998713224416,0.5472990253749938,0.7156124707894386,0.18337492613431994,0.5401248072219869,0.631808009544305,0.6460962430369009,0.802021598251271,0.8296846891096903,-0.2924947975445311,0.7089477114542161,0.5722606462962831,-0.3613605960978423,-0.3647086763358593,-0.1462241537453051,0.6514622022184889,0.1115464905392842,-0.4357487541442991,0.28287694594955365,0.6364850051093622,-0.15131788091252205,0.057081833258198066,0.28334987306183024,0.030107010890610773,0.08251085944523333,0.14412046068680376,0.1027199386856275,0.07795847196962238,0.07717781596178878,0.7457168412767876,0.801871311577902,-0.24556377214767522,-0.26914878339329174,0.6314506053147063,0.679148588138533,0.4055286124866513,0.4346345294334628,0.48987128589375173,0.5203155940107249,0.7260040270236926,0.7794360543073393,-0.2940224371791101,-0.3375672424795207,0.12290753724957852,0.1411676137423111,0.08981903549315717,0.1041437108107406,0.06812625104022223,0.0762323646031221,0.0830516519060618,0.0821720638965413,1.0,0.8381917940277749,0.3458254982217073,-0.15647211497487737,-0.16586094944797544,0.06774962852694605,0.4754284314491383
matchup_offenseSuccessRate,0.2207348839175026,-0.0003767589835310059,0.4093113079049753,0.45098242257534665,0.6018072637675046,0.24122494961337101,0.5381416175101743,0.6131806005462265,0.6016313787751287,0.771144736571105,0.7633143408966956,-0.3312411674180883,0.6895527619197477,0.5555502859331871,-0.2254028350204645,-0.2581135037010367,-0.05677001088877171,0.7497372303504879,0.22808502656515753,-0.40747648438214185,0.3248225592972933,0.6691366636852423,-0.13879414356829126,0.040408830834771675,0.2526983293992724,-0.022835804911314917,0.031649012183641335,0.12503430670414167,0.05884557540155785,0.07925934380902847,0.06547212448646393,0.6889945077385234,0.7377071447239631,-0.282161643717537,-0.30677069588313516,0.6175303523179214,0.6607145329858239,0.3670231816857771,0.3963011423006738,0.4993800601733012,0.5223162569901401,0.7004970137381211,0.7476939486565422,-0.18153161358228126,-0.20786153654767528,0.11468103733548059,0.12482761857015306,0.05503153510016193,0.06188474764765258,0.07204458117674789,0.07689435118121941,0.07051476186164223,0.06900000449929565,0.8381917940277749,1.0,-0.1019489626119609,-0.19297550812462558,-0.22664375014108715,0.06686626582392596,0.4654414315693891
matchup_offenseExplosiveness,0.04058065163842135,0.035384561407702006,0.272893824777399,0.331859898187249,0.3339676796535859,-0.17254074905283776,0.012610237163052531,0.08278091065355618,0.1442191554822409,0.2483698152317428,0.25490272850453627,0.09957502344783122,0.10404631575306804,0.052830558302279236,-0.09463322134177564,-0.03812020997580228,-0.10283603379274392,0.01895951277826736,-0.21326066403422334,-0.13911049776530215,-0.024939796950016257,0.05863142467204337,0.02377332099905339,0.037640033254922454,0.02983905410948171,0.0851299233830697,0.0929840443876634,0.06219812313055239,0.08722175991829952,-0.00603389450018753,0.008501372006854831,0.22223932576143204,0.2450269605981692,0.0988097151504755,0.10054668278313195,0.08205063287166993,0.09655056513384483,0.25894713348398485,0.27305842111580836,-0.005383762510344152,0.0065331068314791515,0.2168403330523185,0.2420002559619879,-0.06846467054632469,-0.08548748371102113,0.0371477924236487,0.05834142887807838,0.06854988709027603,0.08898019461894498,-0.0011903914585098749,0.00267658837874606,0.021573839226840964,0.02454337111592169,0.3458254982217073,-0.1019489626119609,1.0,0.07564887598833966,0.10217386146277704,0.04058664367407724,0.042561790016646825
matchup_defensePPA,0.018441268017625554,0.09437967230794603,-0.014378044859787486,-0.09185583878587783,-0.1360947829313428,-0.16312370950013497,-0.17897821101501285,-0.19780825407978314,-0.13892840871544979,-0.14999720504695505,-0.2929087126379024,0.8232749577745346,-0.6826545342536356,-0.5504921620430759,0.05523862806714257,0.11220033955128571,-0.041133519941629434,-0.12050149948395157,-0.17378382599351339,0.059995144866189815,-0.09295833828944505,-0.15328590900851602,0.14011015566917676,0.08727732756600151,-0.039623862983411286,-0.05414810479936611,-0.06136889780854139,-0.2997934626465648,-0.3277778843848646,-0.18276964587850944,-0.23185352048405805,-0.2592150812122133,-0.27923799405984967,0.7279872144019006,0.7907095938567289,-0.6160542827723083,-0.6596063955968273,-0.005250182522231613,-0.006808486792786867,-0.162724405265398,-0.17556940282584826,-0.13067723234451778,-0.1416621988667913,0.060407307856710835,0.0609535290502794,-0.28043382106123493,-0.300088632196421,-0.3071480196969122,-0.32771509696698653,-0.17111931731985647,-0.18330714289427866,-0.20803570385536824,-0.22643325955679097,-0.15647211497487737,-0.19297550812462558,0.07564887598833966,1.0,0.8124412763642327,0.2843644825753579,-0.4446030490763617
matchup_defenseSuccessRate,-0.014073641425647699,0.06318423720065466,-0.06126023621723192,-0.13373964268202596,-0.17116908430124864,-0.24175736200039927,-0.2143030719285241,-0.22791837921714908,-0.1378211684970916,-0.2180968350669272,-0.3238526862981165,0.7283801255292423,-0.6455586559829258,-0.5183373569342252,0.053434767590724165,0.12726751403979988,-0.06085606801323968,-0.2044636357929861,-0.28785800469769596,-0.008877301728436503,-0.14259199540283865,-0.16772619465700717,0.10885576352412374,0.06376402123632172,-0.06479683850356874,-0.061301409497953784,-0.07491320495150601,-0.3273943828458423,-0.37009890983661653,-0.179701151749964,-0.19919005030627127,-0.2803974624225848,-0.3044789203562915,0.6374830286618984,0.6946883175078877,-0.5738373310238717,-0.6175476607637611,-0.048900850449675966,-0.05176613651771312,-0.19012504254939303,-0.20730059292761985,-0.18916835281119856,-0.20518152931331907,0.05068902264442765,0.053113199749555334,-0.3036448685794942,-0.32801317932529533,-0.34707580279892364,-0.36994314834244696,-0.16972879999938906,-0.1813445572147682,-0.18209487596627666,-0.1987732280224575,-0.16586094944797544,-0.22664375014108715,0.10217386146277704,0.8124412763642327,1.0,-0.18253543086578924,-0.41367033898073946
matchup_defenseExplosiveness,0.06594541293923864,0.057495908645245904,0.10185678501839494,0.09236342424430305,0.0773201696297743,0.13542522523867778,0.0727953263523811,0.054438296278921196,0.01575798041080782,0.14490599364225684,0.11422298752116569,0.22971909440162488,-0.06453147098835728,-0.035408675104308014,-0.02956707690677944,-0.03495970754321804,-0.006207611215474953,0.16209353513660105,0.17880192926939126,0.110771487792658,0.10516706467223529,0.05377635702419254,0.07850115855932191,0.07147888719001051,0.06117461917708784,0.035912844927411446,0.05783187780918014,0.11138952921399693,0.12122927129273328,-0.0034928451718045394,-0.026466830131282523,0.0934301628331305,0.10285392976095663,0.2058105806557483,0.22482409876125076,-0.06687526877822816,-0.07033723958016293,0.09867738405466986,0.1002119203821096,0.05644593220867176,0.0646939362781089,0.1279590366112391,0.13690455870044696,-0.012895488916663823,-0.01930880119360016,0.0857616005962593,0.10420032798961575,0.11123658371649887,0.1237296480146987,0.0022278500899449586,4.0475295074325354e-05,-0.015041456295327459,-0.014656721675779562,0.06774962852694605,0.06686626582392596,0.04058664367407724,0.2843644825753579,-0.18253543086578924,1.0,-0.04454612927728244
matchup_elo,0.052666121367374474,-0.087041283491892,0.20540089927726246,0.2917604540052429,0.39327566060447094,0.1530523031930895,0.30430585865248255,0.3526093416329859,0.32674656835289995,0.41312126634050955,0.5122738535248056,-0.5384300367138298,0.6525848075755496,0.5823544883888396,-0.2677949039893587,-0.26833299677732864,-0.11054816860154767,0.3494689777678147,0.15964839377506035,-0.2337648333195523,0.16452329147516626,0.3485326010052488,-0.20559016389205978,-0.044992067586218404,0.19323060503821712,-0.005769008105724788,0.011846887052951777,0.2489756813110527,0.19062622390091785,0.1474101692045924,0.1479849122964629,0.483201850936993,0.5113281868610757,-0.48952917263776313,-0.5256635634165476,0.6130540385652659,0.6479249520426631,0.1873911333421756,0.2010132415272713,0.2935411627790353,0.30630400298682653,0.38752421716053365,0.4110504718188412,-0.2331536651148886,-0.2628836623787112,0.23723253695302246,0.25604033766313533,0.18785256450103846,0.19852921585586292,0.14253790324552484,0.15307328978076779,0.15186079811621156,0.15721897075640745,0.4754284314491383,0.4654414315693891,0.042561790016646825,-0.4446030490763617,-0.41367033898073946,-0.04454612927728244,1.0
